env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
1310000,0.9425,9.2,1.0,0.616,12.5471,0.8432,0.2885,0.0008,576.6701
1320000,0.9156,13.5,1.0,0.6155,12.4688,0.8429,0.2892,0.0008,574.9484
1330000,0.9275,11.6,1.0,0.6663,12.8041,0.8694,0.2891,0.0008,573.9299
1340000,0.9125,14.0,1.0,0.6471,12.87,0.8597,0.2888,0.0008,573.4097
1350000,0.9306,11.1,1.0,0.6106,12.3916,0.8401,0.2894,0.0008,575.2601
1360000,0.9263,11.8,1.0,0.615,12.5786,0.8428,0.2891,0.0008,574.4633
1370000,0.9187,13.0,1.0,0.6111,12.4688,0.8404,0.2897,0.0008,573.0842
1380000,0.9231,12.3,1.0,0.6572,12.5628,0.8643,0.2894,0.0008,571.2845
1390000,0.9231,12.3,1.0,0.6392,12.3305,0.8545,0.2896,0.0008,571.1678
1400000,0.9225,12.4,1.0,0.6375,12.6582,0.8544,0.2895,0.0008,570.3715
1410000,0.9331,10.7,1.0,0.6414,12.6743,0.8568,0.2897,0.0008,570.3724
1420000,0.9175,13.2,1.0,0.6744,12.4688,0.8728,0.2902,0.0008,570.3615
1430000,0.9144,13.7,1.0,0.6416,12.5,0.8562,0.2903,0.0008,569.9432
1440000,0.9125,14.0,1.0,0.6389,12.2249,0.8545,0.2901,0.0008,571.2246
1450000,0.9319,10.9,1.0,0.6689,12.6582,0.8709,0.2902,0.0008,569.622
1460000,0.9106,14.3,1.0,0.6429,12.3916,0.8563,0.2902,0.0008,568.9981
1470000,0.9194,12.9,1.0,0.6404,12.6582,0.8557,0.2907,0.0008,569.4836
1480000,0.9262,11.8,1.0,0.6793,12.4378,0.8756,0.2907,0.0008,570.9256
1490000,0.9031,15.5,1.0,0.6452,12.7065,0.859,0.291,0.0008,568.3019
1500000,0.92,12.8,1.0,0.6681,12.5945,0.8703,0.2908,0.0008,566.2681
1510000,0.9212,12.6,1.0,0.6626,12.6422,0.8673,0.2911,0.0008,567.3824
1520000,0.9244,12.1,1.0,0.6998,12.8041,0.8873,0.2908,0.0008,569.6027
1530000,0.9131,13.9,1.0,0.6764,12.5945,0.8741,0.2913,0.0008,566.9985
1540000,0.9194,12.9,1.0,0.6846,12.7226,0.8791,0.2915,0.001,565.9818
1550000,0.9119,14.1,1.0,0.7229,13.0548,0.8995,0.2914,0.0008,567.0389
1560000,0.8969,16.5,1.0,0.6864,12.5786,0.8792,0.2916,0.0008,563.7061
1570000,0.9137,13.8,1.0,0.6754,12.3305,0.873,0.2917,0.0008,565.7059
1580000,0.9125,14.0,1.0,0.6956,12.3762,0.8837,0.2918,0.0008,564.5105
1590000,0.9231,12.3,1.0,0.6662,12.8866,0.8698,0.292,0.0008,566.4742
1600000,0.9075,14.8,1.0,0.6759,13.0039,0.8752,0.292,0.0008,565.3149
1610000,0.9275,11.6,1.0,0.6921,12.4224,0.882,0.2918,0.0008,564.7487
1620000,0.92,12.8,1.0,0.6998,12.9702,0.8872,0.2922,0.0008,563.6413
1630000,0.9175,13.2,1.0,0.7213,12.6743,0.8973,0.2926,0.0008,563.4665
1640000,0.9263,11.8,1.0,0.7112,12.7714,0.8927,0.293,0.0008,563.6495
1650000,0.9313,11.0,1.0,0.6961,12.8866,0.8853,0.2922,0.0008,562.4363
1660000,0.9225,12.4,1.0,0.6906,12.3762,0.8812,0.2926,0.0008,562.2448
1670000,0.9244,12.1,1.0,0.6963,12.5786,0.8843,0.2927,0.0008,563.6315
1680000,0.9381,9.9,1.0,0.6855,12.5,0.8788,0.293,0.0008,562.3038
1690000,0.9088,14.6,1.0,0.7197,12.3762,0.896,0.2931,0.0008,562.744
1700000,0.915,13.6,1.0,0.7376,12.837,0.9063,0.293,0.0008,560.0667
1710000,0.9138,13.8,1.0,0.7116,12.8535,0.8933,0.2932,0.0008,561.5559
1720000,0.925,12.0,1.0,0.6773,12.7389,0.8752,0.2933,0.0008,558.6392
1730000,0.9194,12.9,1.0,0.7193,12.3001,0.8954,0.2934,0.0008,559.9951
