env_steps,return,length,train/length,train/return,FPS,op-kl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
385000,1826.1316,373.3,,,,,,,,,,
385333,,,1000,4944.6208,93.1822,,,,,,,
385500,,,,,,-18.1163,-545.8045,245.5655,-18.1163,10.3446,503.5149,2.2901
385543,,,210,556.1789,100.5502,,,,,,,
386000,,,,,,-18.1453,-549.1946,245.4514,-18.1453,8.2737,360.6698,1.9298
386500,,,,,,-17.807,-542.3864,286.9499,-17.807,8.8493,338.4995,1.9961
386543,,,1000,5470.9749,100.6252,,,,,,,
386645,,,102,237.2863,100.7365,,,,,,,
387000,,,,,,-17.6484,-543.9713,419.1305,-17.6484,11.1955,432.3704,1.8595
387500,,,,,,-17.8492,-543.0328,299.2036,-17.8492,9.6818,395.7824,2.2082
387645,,,1000,5368.2619,101.1241,,,,,,,
387715,,,70,134.2103,104.2469,,,,,,,
388000,,,,,,-17.8976,-545.3145,387.0833,-17.8976,9.6416,345.122,2.4465
388500,,,,,,-18.0246,-544.788,251.5063,-18.0246,10.4836,555.3119,2.0075
388715,,,1000,5448.2592,102.9748,,,,,,,
389000,,,,,,-17.6765,-544.5801,438.5035,-17.6765,10.0171,475.2695,1.6034
389212,,,497,2351.0629,100.5551,,,,,,,
389500,,,,,,-17.6654,-542.2745,395.2422,-17.6654,12.9899,425.5438,2.0887
390000,,,,,,-18.131,-547.5732,224.2616,-18.131,14.9658,563.3011,2.0502
390000,2806.6762,537.6,,,,,,,,,,
390212,,,1000,5350.1728,88.1071,,,,,,,
390281,,,69,165.8842,100.6396,,,,,,,
390500,,,,,,-17.6687,-548.3622,313.9233,-17.6687,9.6638,318.0089,1.8942
391000,,,,,,-17.9203,-547.468,266.3699,-17.9203,9.2901,381.5966,1.943
391281,,,1000,5383.4119,102.3094,,,,,,,
391500,,,,,,-17.8151,-548.7369,384.3095,-17.8151,9.5046,469.2015,1.9894
392000,,,,,,-17.854,-541.7687,268.1163,-17.854,9.4915,548.7083,1.4228
392281,,,1000,5370.7898,101.4883,,,,,,,
392500,,,,,,-17.8615,-547.3703,387.9904,-17.8615,7.7874,438.4502,1.7536
393000,,,,,,-17.9995,-546.0598,297.069,-17.9995,8.1304,312.4663,2.261
393281,,,1000,5520.3668,101.2951,,,,,,,
393500,,,,,,-18.2414,-545.2982,207.0955,-18.2414,10.241,480.4562,1.8725
394000,,,,,,-17.6497,-541.2484,297.5396,-17.6497,9.0936,419.7962,1.7996
394281,,,1000,5108.8349,104.3041,,,,,,,
394500,,,,,,-18.1598,-550.7296,368.6802,-18.1598,7.8877,382.1519,2.1321
395000,,,,,,-18.3186,-551.2184,406.2061,-18.3186,9.0137,373.133,1.8596
395000,3818.9754,731.5,,,,,,,,,,
395281,,,1000,5257.7749,86.8563,,,,,,,
395500,,,,,,-17.737,-548.1904,315.0905,-17.737,10.0505,516.5121,2.5062
396000,,,,,,-17.6683,-550.3878,389.1857,-17.6683,5.2119,200.4712,1.6338
396281,,,1000,5402.2738,104.2686,,,,,,,
396500,,,,,,-18.2613,-554.1769,323.5055,-18.2613,8.77,347.9745,2.133
397000,,,,,,-17.9131,-551.9228,416.0368,-17.9131,6.2093,271.9924,2.0627
397281,,,1000,5333.8196,104.2488,,,,,,,
397500,,,,,,-18.2254,-553.3708,280.3296,-18.2254,7.6529,370.7451,1.8113
398000,,,,,,-18.0428,-550.9386,262.2567,-18.0428,7.1525,384.648,2.3083
398281,,,1000,5378.0507,102.7658,,,,,,,
398500,,,,,,-17.9026,-555.2341,368.488,-17.9026,6.7294,339.831,2.0117
399000,,,,,,-18.1658,-549.7372,274.3543,-18.1658,5.3919,252.0227,2.6026
399281,,,1000,5463.7404,100.5049,,,,,,,
399500,,,,,,-18.5774,-556.1465,240.5894,-18.5774,6.5508,325.7501,2.2344
400000,,,,,,-18.1755,-554.2132,206.1401,-18.1755,6.3096,363.9474,1.9536
400000,5486.7235,1000.0,,,,,,,,,,
400281,,,1000,5246.8394,79.6439,,,,,,,
400500,,,,,,-18.1509,-552.6978,251.7642,-18.1509,5.0495,220.7976,1.6665
401000,,,,,,-17.8826,-549.2409,212.0437,-17.8826,6.6018,286.0534,1.8216
401281,,,1000,5415.8726,100.4269,,,,,,,
401339,,,58,124.6174,100.2483,,,,,,,
401500,,,,,,-17.8217,-552.4941,379.8576,-17.8217,8.2916,440.9911,1.5286
402000,,,,,,-18.1108,-556.2207,379.5038,-18.1108,9.7814,374.4328,1.9227
402339,,,1000,5541.3767,100.6095,,,,,,,
402500,,,,,,-18.015,-552.2639,244.709,-18.015,6.2433,312.0644,2.7644
402579,,,240,894.1666,100.8158,,,,,,,
402730,,,151,358.9534,100.5295,,,,,,,
402909,,,179,629.3935,100.3437,,,,,,,
403000,,,,,,-17.8088,-552.3238,365.7754,-17.8088,10.9233,471.3068,2.0446
403500,,,,,,-18.1741,-554.2107,357.7249,-18.1741,8.7052,356.3549,1.7366
403909,,,1000,5358.8586,100.5849,,,,,,,
404000,,,,,,-18.4923,-555.4056,273.2353,-18.4923,8.3309,303.0956,2.1242
404072,,,163,431.659,100.6551,,,,,,,
404129,,,57,121.0772,100.825,,,,,,,
404201,,,72,176.694,100.5495,,,,,,,
404428,,,227,878.2089,100.6725,,,,,,,
404500,,,,,,-18.0461,-553.5104,304.2905,-18.0461,10.5708,357.8368,1.7509
405000,,,,,,-18.2606,-553.8093,269.1304,-18.2606,9.378,352.4926,2.7923
405000,4223.8748,797.8,,,,,,,,,,
405428,,,1000,5338.4726,83.1116,,,,,,,
405500,,,,,,-17.7709,-550.2206,341.8404,-17.7709,8.2014,312.8016,1.4856
406000,,,,,,-18.1579,-553.6642,364.0508,-18.1579,10.8383,459.735,2.1874
406428,,,1000,5454.8592,100.7037,,,,,,,
406500,,,,,,-18.1586,-554.8337,325.8204,-18.1586,8.4659,384.5337,2.0551
407000,,,,,,-18.0863,-555.4064,280.3573,-18.0863,7.6335,345.746,1.5473
407428,,,1000,5344.6835,100.8992,,,,,,,
407500,,,,,,-18.4016,-555.9189,333.3871,-18.4016,7.8465,389.3683,1.9235
407586,,,158,521.8845,100.6647,,,,,,,
408000,,,,,,-18.1376,-551.3393,264.3929,-18.1376,6.1539,286.357,1.9748
408500,,,,,,-18.3148,-552.1343,263.0472,-18.3148,7.4739,371.703,1.9136
408586,,,1000,5149.1414,101.238,,,,,,,
408677,,,91,246.619,100.7711,,,,,,,
409000,,,,,,-18.3023,-558.2242,269.0536,-18.3023,9.1129,290.8788,1.8874
409500,,,,,,-18.4866,-553.2635,246.2467,-18.4866,5.9982,233.5506,1.5007
409677,,,1000,5242.5757,102.3655,,,,,,,
410000,,,,,,-18.2273,-549.47,238.6207,-18.2273,6.356,237.0847,1.8323
410000,4486.9618,836.1,,,,,,,,,,
410500,,,,,,-18.5371,-555.1718,170.5322,-18.5371,5.2355,246.4091,2.0806
410677,,,1000,5354.2771,82.7087,,,,,,,
411000,,,,,,-18.155,-558.233,229.3401,-18.155,7.4686,330.4317,1.6695
411500,,,,,,-18.0765,-552.1661,296.3463,-18.0765,7.1492,221.4654,1.4966
411677,,,1000,5340.4867,104.3362,,,,,,,
411759,,,82,218.7557,104.1053,,,,,,,
412000,,,,,,-17.9282,-554.9259,364.726,-17.9282,7.7793,380.1994,1.6935
412500,,,,,,-18.244,-548.916,290.3434,-18.244,10.7373,354.4212,1.4911
412759,,,1000,5359.0996,103.2561,,,,,,,
413000,,,,,,-17.987,-548.6912,412.0189,-17.987,5.9258,220.9961,2.0323
413500,,,,,,-18.2025,-554.0827,283.2878,-18.2025,7.5889,274.0529,1.4073
413759,,,1000,4940.4477,100.5182,,,,,,,
414000,,,,,,-18.1214,-552.0449,305.4549,-18.1214,8.3384,324.2492,2.1221
414500,,,,,,-18.5184,-553.4282,222.5487,-18.5184,7.4449,284.0963,1.4537
414759,,,1000,5367.7999,101.9891,,,,,,,
415000,,,,,,-18.3484,-552.4034,316.1173,-18.3484,6.0793,288.1598,1.4593
415000,3898.5424,821.4,,,,,,,,,,
415500,,,,,,-17.8271,-553.6259,381.9582,-17.8271,7.0046,299.9297,1.6784
415759,,,1000,5478.6393,82.5497,,,,,,,
415866,,,107,81.5932,100.4903,,,,,,,
415998,,,132,390.3277,100.3653,,,,,,,
416000,,,,,,-18.1041,-550.4315,363.6376,-18.1041,197.1277,678.849,1.6137
416500,,,,,,-18.2118,-553.9942,255.4556,-18.2118,6.9993,372.4381,2.1431
416998,,,1000,5503.0402,100.563,,,,,,,
417000,,,,,,-18.4766,-550.9578,287.9011,-18.4766,6.332,407.1335,2.8935
417500,,,,,,-18.2213,-553.9937,291.2778,-18.2213,8.0457,332.2656,1.5778
417998,,,1000,5310.3225,102.6286,,,,,,,
418000,,,,,,-17.9646,-551.058,319.572,-17.9646,7.6475,269.5945,2.4557
418500,,,,,,-18.3146,-550.9717,205.9366,-18.3146,8.2938,333.5782,1.9636
418998,,,1000,5355.9076,101.8535,,,,,,,
419000,,,,,,-18.1553,-555.2004,280.4653,-18.1553,8.4983,273.8031,1.8024
419091,,,93,253.2738,100.456,,,,,,,
419097,,,6,-7.3994,100.1274,,,,,,,
419104,,,7,-8.4732,101.2652,,,,,,,
419112,,,8,-9.5645,100.2328,,,,,,,
419119,,,7,-8.5019,100.5721,,,,,,,
419126,,,7,-8.7952,101.6217,,,,,,,
419500,,,,,,-18.002,-549.4576,271.6047,-18.002,184.194,2051.3809,2.6282
419524,,,398,1967.5832,102.1193,,,,,,,
419531,,,7,-9.9147,105.411,,,,,,,
420000,,,,,,-18.0796,-554.7625,316.5276,-18.0796,8.1253,396.1554,1.7423
420000,5503.1413,1000.0,,,,,,,,,,
420500,,,,,,-17.8627,-551.5967,274.8005,-17.8627,11.8545,489.2592,2.0602
420531,,,1000,5438.3677,80.1349,,,,,,,
421000,,,,,,-18.2217,-552.9871,263.6605,-18.2217,20.2604,447.9417,2.1088
421249,,,718,3431.4037,102.4769,,,,,,,
421325,,,76,164.8638,104.4387,,,,,,,
421367,,,42,42.4908,104.4668,,,,,,,
421500,,,,,,-18.0296,-550.5916,237.435,-18.0296,8.7309,389.4232,1.4096
422000,,,,,,-18.2391,-554.6442,326.4618,-18.2391,10.8478,381.3439,1.8546
422367,,,1000,5276.7566,101.614,,,,,,,
422500,,,,,,-18.089,-558.9412,457.1359,-18.089,14.0821,341.4319,1.6695
423000,,,,,,-18.2632,-555.1868,213.7394,-18.2632,8.7326,338.9813,1.8562
423367,,,1000,5544.5937,101.9245,,,,,,,
423500,,,,,,-18.4911,-553.3728,185.4041,-18.4911,20.2218,712.1594,1.5984
424000,,,,,,-18.53,-559.5339,253.505,-18.53,9.8823,406.4857,1.8727
424367,,,1000,5340.4081,100.9215,,,,,,,
424500,,,,,,-18.427,-553.1422,221.7678,-18.427,10.3985,440.8865,2.4585
424548,,,181,698.6244,104.2916,,,,,,,
425000,,,,,,-18.3018,-555.9196,284.2663,-18.3018,7.3892,247.1315,1.7013
425000,4451.436,836.1,,,,,,,,,,
425500,,,,,,-18.1855,-554.1301,233.0205,-18.1855,9.2115,412.6441,1.5362
425548,,,1000,5386.9333,83.3453,,,,,,,
426000,,,,,,-18.626,-557.774,186.1562,-18.626,11.185,455.3434,1.6952
426500,,,,,,-18.2983,-553.1943,306.089,-18.2983,8.4679,445.7076,1.636
426548,,,1000,5506.8238,100.4882,,,,,,,
427000,,,,,,-18.0458,-550.9202,317.7258,-18.0458,13.8536,589.1574,1.6512
427500,,,,,,-18.16,-556.0515,334.8117,-18.16,13.2453,621.3536,1.7999
427548,,,1000,5478.9191,99.9003,,,,,,,
427607,,,59,130.4077,100.4354,,,,,,,
427976,,,369,1450.8523,100.5985,,,,,,,
428000,,,,,,-18.095,-551.4901,313.1691,-18.095,10.7141,382.6536,1.5614
428093,,,117,401.8236,100.5631,,,,,,,
428500,,,,,,-18.3402,-555.1262,339.4157,-18.3402,12.2116,338.3875,1.7728
429000,,,,,,-18.3284,-555.1185,225.1292,-18.3284,11.7196,396.4981,1.7284
429093,,,1000,5312.2187,101.1165,,,,,,,
429500,,,,,,-18.1694,-557.6944,293.6819,-18.1694,9.1773,325.3226,1.8976
430000,,,,,,-18.261,-555.5562,243.0744,-18.261,12.3789,647.8882,1.6496
430000,4338.5934,822.3,,,,,,,,,,
430093,,,1000,5225.1829,84.717,,,,,,,
430161,,,68,140.5212,100.7818,,,,,,,
430500,,,,,,-17.9609,-549.691,239.1945,-17.9609,10.6299,500.837,1.3435
431000,,,,,,-18.0167,-553.1337,316.0063,-18.0167,10.7406,566.5828,1.8243
431161,,,1000,5390.0931,100.6117,,,,,,,
431500,,,,,,-18.0875,-553.2538,436.2172,-18.0875,47.398,1399.0793,1.4638
432000,,,,,,-18.1318,-551.8028,246.4991,-18.1318,8.0516,287.0471,1.7691
432161,,,1000,5239.3234,100.4977,,,,,,,
432500,,,,,,-17.9742,-555.4144,389.9791,-17.9742,9.3897,393.162,1.6503
433000,,,,,,-17.9573,-553.2089,267.6733,-17.9573,7.7469,333.323,1.5219
433161,,,1000,5309.959,100.5649,,,,,,,
433500,,,,,,-18.2766,-552.3786,316.3148,-18.2766,7.8394,295.1378,2.0056
434000,,,,,,-18.2616,-554.9979,288.2885,-18.2616,7.7913,296.1699,1.6265
434161,,,1000,5304.0525,100.5354,,,,,,,
434500,,,,,,-17.9114,-552.83,285.9083,-17.9114,8.3815,273.1223,1.4556
435000,,,,,,-17.9845,-553.501,330.3161,-17.9845,9.6885,275.5833,1.3239
435000,4905.1442,922.3,,,,,,,,,,
435161,,,1000,4892.1892,81.0556,,,,,,,
435479,,,318,1394.5015,100.5207,,,,,,,
435500,,,,,,-17.9881,-553.9622,324.2335,-17.9881,10.9961,425.7183,1.9559
436000,,,,,,-17.969,-553.1877,258.9657,-17.969,12.2639,530.7224,1.8724
436479,,,1000,5377.7648,103.2255,,,,,,,
436500,,,,,,-18.0307,-556.4644,312.0742,-18.0307,8.3266,257.029,2.0589
436554,,,75,138.676,104.2078,,,,,,,
436851,,,297,1085.6299,104.2631,,,,,,,
437000,,,,,,-18.2826,-553.2297,219.4669,-18.2826,11.4718,439.0291,1.9229
437500,,,,,,-18.1816,-555.6512,426.8983,-18.1816,10.9956,373.4495,2.6314
437851,,,1000,5283.6451,101.0872,,,,,,,
438000,,,,,,-18.1935,-559.9269,299.3901,-18.1935,14.523,726.2437,1.5695
438500,,,,,,-18.1908,-554.5945,254.3164,-18.1908,14.4977,488.2553,2.044
438851,,,1000,5248.0776,100.4828,,,,,,,
439000,,,,,,-18.051,-554.5466,336.1363,-18.051,8.0675,299.4561,1.6552
439500,,,,,,-18.3063,-558.3529,300.0074,-18.3063,10.774,398.6947,1.7857
439851,,,1000,5490.4661,100.3859,,,,,,,
440000,,,,,,-17.7912,-556.3068,453.0627,-17.7912,6.9506,237.5554,1.9356
440000,5339.6253,1000.0,,,,,,,,,,
440500,,,,,,-17.8348,-553.4311,371.7685,-17.8348,12.1083,466.8263,2.0344
440851,,,1000,5353.7081,79.6676,,,,,,,
441000,,,,,,-18.1349,-556.5724,358.1877,-18.1349,10.2272,432.0871,2.2957
441500,,,,,,-18.3256,-559.164,252.1686,-18.3256,13.5333,530.079,1.639
441851,,,1000,5355.5632,100.6551,,,,,,,
442000,,,,,,-18.3301,-554.9127,240.9337,-18.3301,7.7351,319.178,1.6997
442500,,,,,,-18.4196,-564.4809,353.8553,-18.4196,13.5633,391.2403,2.1389
442851,,,1000,5327.117,100.5979,,,,,,,
443000,,,,,,-18.0843,-554.9691,369.1749,-18.0843,10.9704,470.0102,1.8697
443500,,,,,,-18.3156,-555.0941,245.8981,-18.3156,9.1409,382.3792,2.0146
443851,,,1000,5509.8807,100.9676,,,,,,,
444000,,,,,,-18.015,-557.4666,253.3403,-18.015,7.6903,316.8023,1.3603
444187,,,336,1431.9968,104.1773,,,,,,,
444500,,,,,,-18.6212,-559.3361,241.2423,-18.6212,6.6224,218.3144,1.4166
445000,,,,,,-18.4047,-556.704,217.1967,-18.4047,11.635,378.4791,1.4349
445000,3860.0341,731.8,,,,,,,,,,
445187,,,1000,5333.8265,85.0414,,,,,,,
445500,,,,,,-18.1816,-559.2557,232.064,-18.1816,7.2112,296.6915,1.2176
446000,,,,,,-18.4573,-563.5347,236.7502,-18.4573,7.7981,290.2646,1.5563
446187,,,1000,5519.2847,102.8296,,,,,,,
446500,,,,,,-18.3656,-563.6503,440.8299,-18.3656,8.3591,255.176,1.5225
447000,,,,,,-18.3786,-559.558,261.8925,-18.3786,9.2464,360.0496,1.5645
447187,,,1000,5346.3967,100.4964,,,,,,,
447500,,,,,,-18.2933,-561.947,255.7009,-18.2933,7.901,343.0656,2.3861
447538,,,351,1469.2824,100.2788,,,,,,,
448000,,,,,,-18.335,-561.4351,264.5443,-18.335,9.5593,350.3991,2.0044
448196,,,658,2630.3358,100.3142,,,,,,,
448500,,,,,,-18.3975,-564.7224,231.8978,-18.3975,9.7335,328.2199,1.9456
449000,,,,,,-17.9881,-560.3243,416.1774,-17.9881,15.6379,467.7594,2.2495
449196,,,1000,5301.2028,100.5176,,,,,,,
449500,,,,,,-18.1885,-563.0769,389.6907,-18.1885,7.348,286.8322,1.5622
450000,,,,,,-18.2717,-560.5964,209.2178,-18.2717,17.6522,656.8201,1.4219
450000,3936.6051,754.6,,,,,,,,,,
450196,,,1000,5376.6524,83.9205,,,,,,,
450331,,,135,479.7521,100.6281,,,,,,,
450428,,,97,206.5498,100.0788,,,,,,,
450500,,,,,,-18.0297,-559.5926,447.0764,-18.0297,10.4033,439.0367,1.481
451000,,,,,,-18.2041,-558.7059,313.0071,-18.2041,8.4989,313.9363,1.9551
451428,,,1000,5358.6477,100.5231,,,,,,,
451500,,,,,,-18.496,-560.3079,187.6207,-18.496,12.0099,467.1863,1.8938
452000,,,,,,-18.0327,-558.0334,270.8679,-18.0327,9.8564,379.1279,1.7918
452428,,,1000,5492.6481,100.553,,,,,,,
452500,,,,,,-18.3127,-560.7949,312.0307,-18.3127,8.9093,332.6607,1.2637
453000,,,,,,-18.2447,-557.3813,184.522,-18.2447,7.3088,263.6091,1.6182
453428,,,1000,5372.6428,100.4962,,,,,,,
453500,,,,,,-18.5688,-567.3391,262.6146,-18.5688,8.6641,304.8694,1.499
454000,,,,,,-18.5937,-563.7875,255.5942,-18.5937,8.308,286.2475,1.7188
454428,,,1000,5383.0439,100.6733,,,,,,,
454488,,,60,111.7795,100.6761,,,,,,,
454500,,,,,,-18.1846,-559.9855,221.3533,-18.1846,7.046,211.4727,1.469
455000,,,,,,-18.4409,-563.4944,420.5427,-18.4409,8.1392,308.9468,1.798
455000,3283.9348,639.1,,,,,,,,,,
455488,,,1000,5422.2008,86.4643,,,,,,,
455500,,,,,,-18.3326,-562.0814,252.5805,-18.3326,9.7535,394.0384,1.4052
456000,,,,,,-18.2289,-561.934,398.3746,-18.2289,8.3268,286.7639,1.2317
456488,,,1000,5382.2287,100.5687,,,,,,,
456500,,,,,,-18.3318,-563.7738,274.551,-18.3318,7.6749,190.7371,1.3782
456615,,,127,345.3001,100.7236,,,,,,,
457000,,,,,,-18.138,-560.983,241.083,-18.138,8.2357,368.7195,1.9695
457500,,,,,,-18.5377,-563.5718,194.806,-18.5377,8.3977,304.1107,1.761
457615,,,1000,5405.2939,101.3365,,,,,,,
457701,,,86,249.6119,100.6853,,,,,,,
457767,,,66,146.054,100.6653,,,,,,,
458000,,,,,,-18.2547,-560.4365,369.3583,-18.2547,16.3735,509.8351,2.3677
458500,,,,,,-18.4188,-564.2476,215.1395,-18.4188,7.6267,233.3016,1.4253
458767,,,1000,4994.4324,100.5335,,,,,,,
459000,,,,,,-18.6216,-558.8063,183.4866,-18.6216,13.0056,506.536,1.7953
459500,,,,,,-18.2661,-559.057,245.3304,-18.2661,8.9769,285.8607,1.5577
459767,,,1000,5179.7052,103.3308,,,,,,,
460000,,,,,,-18.1365,-558.9418,296.4917,-18.1365,12.6489,462.8104,1.5458
460000,5062.0159,935.3,,,,,,,,,,
460500,,,,,,-18.2902,-553.7903,184.0555,-18.2902,10.5054,452.6706,1.955
460767,,,1000,5288.1269,80.846,,,,,,,
461000,,,,,,-18.1097,-557.6781,236.5448,-18.1097,9.645,297.5558,1.922
461500,,,,,,-18.4478,-557.4313,202.1702,-18.4478,10.2478,336.616,2.1923
461767,,,1000,5557.8518,100.8476,,,,,,,
462000,,,,,,-17.952,-556.3469,403.4182,-17.952,8.7176,276.0179,1.756
462120,,,353,1528.0636,104.1594,,,,,,,
462500,,,,,,-18.011,-554.7711,288.6174,-18.011,8.3166,276.8192,1.4794
462828,,,708,3021.8157,103.8703,,,,,,,
462974,,,146,486.4892,104.231,,,,,,,
463000,,,,,,-18.1378,-555.5876,236.6448,-18.1378,9.4545,333.5803,1.488
463500,,,,,,-18.0361,-557.0603,342.4144,-18.0361,8.6129,256.4225,2.3311
463974,,,1000,5282.0288,103.5539,,,,,,,
463993,,,19,-6.1245,104.0623,,,,,,,
464000,,,,,,-18.2844,-561.1379,304.7779,-18.2844,9.1274,269.9579,1.5762
464500,,,,,,-17.8495,-553.687,344.2514,-17.8495,11.8992,523.8251,1.8897
464993,,,1000,5364.1942,102.0971,,,,,,,
465000,,,,,,-18.2283,-555.1981,251.6417,-18.2283,8.2289,313.5416,1.8567
465000,5347.2651,1000.0,,,,,,,,,,
465500,,,,,,-17.8926,-552.0855,368.1579,-17.8926,10.1338,261.2836,1.5564
465993,,,1000,5134.096,81.3406,,,,,,,
466000,,,,,,-18.1445,-550.1096,256.7791,-18.1445,11.979,350.0238,1.517
466500,,,,,,-18.2534,-555.3298,209.1421,-18.2534,8.7805,212.7137,1.6981
466993,,,1000,5144.7079,100.6706,,,,,,,
467000,,,,,,-18.0384,-554.6715,224.5162,-18.0384,8.6919,300.9741,1.7006
467500,,,,,,-18.1436,-558.6048,252.2663,-18.1436,9.3181,455.9348,2.4615
467993,,,1000,5464.101,101.559,,,,,,,
468000,,,,,,-18.3999,-556.9489,286.0147,-18.3999,7.2273,300.0508,1.3829
468500,,,,,,-18.2464,-557.5914,213.5468,-18.2464,9.0496,318.5562,1.7895
468993,,,1000,5577.7957,103.0356,,,,,,,
469000,,,,,,-18.3515,-560.1168,402.3411,-18.3515,8.0323,205.6434,1.4322
469500,,,,,,-18.201,-556.9338,267.9849,-18.201,14.4513,616.3032,1.9621
469993,,,1000,5410.9227,100.668,,,,,,,
470000,,,,,,-18.3104,-559.6713,330.8003,-18.3104,11.6877,375.2243,1.6465
470000,4724.8264,907.9,,,,,,,,,,
470500,,,,,,-18.1682,-560.2549,302.6222,-18.1682,6.7698,234.2654,1.4252
470993,,,1000,5406.2847,82.3431,,,,,,,
471000,,,,,,-18.4426,-559.5293,267.5021,-18.4426,7.5154,267.2672,1.6977
471500,,,,,,-18.7525,-558.7777,205.9238,-18.7525,12.4816,603.3558,1.389
471993,,,1000,5398.7827,101.8481,,,,,,,
472000,,,,,,-18.769,-562.5157,227.2862,-18.769,8.1369,306.9088,1.5222
472500,,,,,,-18.5619,-559.0587,202.1455,-18.5619,7.2111,273.2188,1.4738
472993,,,1000,5491.7335,100.412,,,,,,,
473000,,,,,,-18.1586,-556.4392,313.9081,-18.1586,9.7149,397.7281,1.3655
473500,,,,,,-18.1134,-557.7185,305.298,-18.1134,7.5925,225.6497,1.7121
473993,,,1000,5417.6301,100.4884,,,,,,,
474000,,,,,,-18.2902,-558.7496,219.6743,-18.2902,9.9411,486.897,1.8679
474500,,,,,,-18.4307,-559.0191,218.7702,-18.4307,58.2098,1174.8705,1.464
474993,,,1000,5399.55,102.9344,,,,,,,
475000,,,,,,-18.3926,-560.0189,317.4293,-18.3926,8.9216,344.8756,1.9024
475000,4934.7741,921.2,,,,,,,,,,
475500,,,,,,-18.3299,-558.1553,253.4297,-18.3299,7.3553,231.5433,1.9209
475993,,,1000,5452.365,81.2681,,,,,,,
476000,,,,,,-18.2905,-557.4723,246.9066,-18.2905,24.897,402.8599,1.3884
476500,,,,,,-18.4118,-559.3318,285.0892,-18.4118,6.6906,257.1838,1.451
476993,,,1000,5312.612,100.5959,,,,,,,
477000,,,,,,-17.9884,-559.2051,287.5106,-17.9884,10.0618,439.7659,2.1679
477500,,,,,,-18.0938,-556.9142,281.6937,-18.0938,18.2965,664.3464,1.8869
477993,,,1000,5553.6652,101.8642,,,,,,,
478000,,,,,,-18.5045,-567.1322,287.8416,-18.5045,7.0874,232.3157,1.6859
478500,,,,,,-18.5194,-563.2079,279.7567,-18.5194,7.247,242.7655,1.8253
478993,,,1000,5369.8425,101.4706,,,,,,,
479000,,,,,,-18.4661,-566.9974,380.4047,-18.4661,6.7778,220.6391,1.4104
479500,,,,,,-18.6069,-561.7432,263.817,-18.6069,8.5998,325.5472,1.5959
479993,,,1000,5567.4311,100.8326,,,,,,,
480000,,,,,,-18.5601,-568.701,296.4465,-18.5601,6.5801,186.2409,1.7277
480000,3269.3814,628.5,,,,,,,,,,
480500,,,,,,-18.5169,-561.5219,242.7787,-18.5169,7.0096,235.7242,1.165
480993,,,1000,5375.1831,86.3933,,,,,,,
481000,,,,,,-18.251,-562.6527,283.1588,-18.251,8.128,354.9041,2.267
481058,,,65,134.9151,100.84,,,,,,,
481500,,,,,,-18.3019,-561.4648,195.4088,-18.3019,6.637,296.9516,1.8767
482000,,,,,,-18.527,-560.3632,194.0345,-18.527,7.4081,327.275,1.4108
482058,,,1000,5393.823,100.7066,,,,,,,
482500,,,,,,-18.5096,-564.9978,294.0044,-18.5096,9.0672,354.4114,1.4138
483000,,,,,,-18.4123,-560.3503,393.7675,-18.4123,6.3577,205.8745,1.5052
483058,,,1000,5365.8693,100.6726,,,,,,,
483139,,,81,212.7729,100.6358,,,,,,,
483265,,,126,336.5107,100.6268,,,,,,,
483500,,,,,,-18.2656,-556.3193,235.8848,-18.2656,7.8079,287.7867,1.4254
484000,,,,,,-18.4096,-560.1693,208.4112,-18.4096,9.3073,216.0121,1.721
484265,,,1000,5521.2018,100.5928,,,,,,,
484387,,,122,365.3991,100.8876,,,,,,,
484500,,,,,,-18.3881,-561.3611,293.9258,-18.3881,9.5035,429.7502,1.9655
485000,,,,,,-18.7501,-560.933,173.4302,-18.7501,7.8989,358.8539,1.5721
485000,3389.4387,676.6,,,,,,,,,,
485387,,,1000,5350.3177,87.2208,,,,,,,
485500,,,,,,-18.2131,-560.6559,330.6196,-18.2131,6.8509,236.4533,1.3831
486000,,,,,,-18.1291,-560.7688,273.6534,-18.1291,7.5797,293.1151,1.6171
486387,,,1000,5035.9897,102.5165,,,,,,,
486500,,,,,,-18.6424,-567.7637,261.7669,-18.6424,33.0442,1150.1808,1.6513
487000,,,,,,-18.5233,-560.981,286.9742,-18.5233,13.8724,504.8205,1.7459
487387,,,1000,5468.1863,100.6906,,,,,,,
487500,,,,,,-18.4171,-558.6227,268.663,-18.4171,10.6215,440.4012,1.4134
488000,,,,,,-18.5026,-563.4715,257.3606,-18.5026,5.5274,216.4813,1.3525
488387,,,1000,5468.1879,100.774,,,,,,,
488500,,,,,,-18.2658,-560.855,338.0744,-18.2658,6.3724,301.1503,1.3368
489000,,,,,,-18.3461,-565.7176,371.6084,-18.3461,9.7362,225.968,1.5435
489387,,,1000,5421.6669,100.8199,,,,,,,
489500,,,,,,-18.3491,-561.5836,410.0088,-18.3491,8.0246,275.322,1.9999
490000,,,,,,-18.434,-564.2213,216.135,-18.434,10.0435,340.7764,2.8104
490000,5025.6977,917.6,,,,,,,,,,
490387,,,1000,5509.5338,81.1549,,,,,,,
490500,,,,,,-18.5533,-562.4969,230.5926,-18.5533,6.5006,350.2081,1.5703
491000,,,,,,-18.7197,-563.2775,197.7579,-18.7197,6.3219,233.3309,1.6323
