env_steps,return,length,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
84500,,,7500.021,750496.25,31477854.0,7500.021,230.6589,8748.8457,5.3658,,,
84500,,,,,,,,,,500,-1894.2543,75.2294
85000,,,7843.6504,784857.3125,26917186.0,7843.6504,454.4547,9449.0947,5.6855,,,
85000,-6550.5458,500.0,,,,,,,,,,
85000,,,,,,,,,,500,-1023.634,56.4368
85500,,,7249.0742,725396.625,25618348.0,7249.0742,471.6395,7428.3462,5.8399,,,
85500,,,,,,,,,,500,-1911.7618,80.2732
86000,,,6202.7666,620769.5,25450338.0,6202.7666,112.9853,16804.6914,5.375,,,
86000,,,,,,,,,,500,-4046.2438,77.0201
86500,,,6283.9487,628887.375,24943414.0,6283.9487,258.808,8346.4062,5.1903,,,
86500,,,,,,,,,,500,-1893.7923,75.5408
87000,,,6835.9297,684077.5625,19221530.0,6835.9297,143.705,9912.7109,4.7878,,,
87000,,,,,,,,,,500,-3127.8268,80.1562
87500,,,6988.9927,699385.625,36810744.0,6988.9927,227.9127,7381.647,4.0366,,,
87500,,,,,,,,,,500,-2374.8173,74.7466
88000,,,6770.0078,677487.3125,29196660.0,6770.0078,112.6679,12190.7529,7.0732,,,
88000,,,,,,,,,,500,-1920.8607,77.7758
88500,,,7014.062,701892.3125,33066884.0,7014.062,95.0987,8376.1602,4.7807,,,
88500,,,,,,,,,,500,-2293.0712,74.8405
89000,,,6576.3042,658103.8125,26968886.0,6576.3042,95.9741,10656.2402,6.4184,,,
89000,,,,,,,,,,500,-3227.915,76.9346
89500,,,6428.5039,643330.625,41822448.0,6428.5039,219.1734,12231.792,5.2079,,,
89500,,,,,,,,,,500,-1538.9578,76.1804
90000,,,6795.6562,680046.875,26997942.0,6795.6562,91.3079,8134.7534,4.5325,,,
90000,-4955.6406,500.0,,,,,,,,,,
90000,,,,,,,,,,500,-2619.6815,56.1778
