env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
7701,,,9,9.0,94.0551,,,,,,,,,
7707,,,6,6.0,93.957,,,,,,,,,
7712,,,5,5.0,92.7619,,,,,,,,,
7721,,,9,9.0,94.6046,,,,,,,,,
7749,,,28,28.0,93.6526,,,,,,,,,
7767,,,18,18.0,94.1609,,,,,,,,,
7771,,,4,4.0,93.7468,,,,,,,,,
7790,,,19,19.0,94.2373,,,,,,,,,
7818,,,28,28.0,96.7123,,,,,,,,,
7842,,,24,24.0,100.9866,,,,,,,,,
7858,,,16,16.0,99.5044,,,,,,,,,
7863,,,5,5.0,90.6112,,,,,,,,,
7905,,,42,42.0,94.3427,,,,,,,,,
7909,,,4,4.0,95.4509,,,,,,,,,
7932,,,23,23.0,94.3255,,,,,,,,,
7949,,,17,17.0,94.4815,,,,,,,,,
7977,,,28,28.0,94.2563,,,,,,,,,
7985,,,8,8.0,95.0949,,,,,,,,,
7997,,,12,12.0,93.5785,,,,,,,,,
8000,,,,,,1.0656,0.5,0.1408,-28.4984,10.5855,0.7731,14.7934,79.9851,0.0597
8014,,,17,17.0,93.4159,,,,,,,,,
8027,,,13,13.0,94.348,,,,,,,,,
8035,,,8,8.0,94.7392,,,,,,,,,
8051,,,16,16.0,94.3411,,,,,,,,,
8071,,,20,20.0,94.4607,,,,,,,,,
8083,,,12,12.0,94.4794,,,,,,,,,
