env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
1710000,0.8628,6.1,1.0,0.8216,7.9239,1.0,0.0848,0.0039,740.2098
1720000,0.8695,5.8,1.0,0.8196,8.0192,1.0,0.0847,0.0038,740.9485
1730000,0.8223,7.9,1.0,0.8215,7.9365,1.0,0.0847,0.0038,741.4344
1740000,0.82,8.0,1.0,0.823,7.8616,1.0,0.085,0.0038,734.6909
1750000,0.8313,7.5,1.0,0.8237,7.837,1.0,0.0848,0.0037,731.1744
1760000,0.8177,8.1,1.0,0.8223,7.8927,0.9992,0.0849,0.0038,735.6478
1770000,0.8267,7.7,1.0,0.8227,7.8802,1.0,0.0851,0.0037,736.3742
1780000,0.8357,7.3,1.0,0.8246,7.7942,1.0,0.0851,0.0037,736.3941
1790000,0.82,8.0,1.0,0.8238,7.8309,1.0,0.0852,0.0037,734.7182
1800000,0.8357,7.3,1.0,0.8226,7.8864,1.0,0.0855,0.0038,732.4145
1810000,0.8133,8.3,1.0,0.8223,7.8927,1.0,0.0853,0.0037,733.9195
1820000,0.8245,7.8,1.0,0.8252,7.77,1.0,0.0854,0.0036,729.1505
1830000,0.8223,7.9,1.0,0.8226,7.8864,1.0,0.0856,0.0037,733.689
1840000,0.8245,7.8,1.0,0.8254,7.758,1.0,0.0856,0.0037,725.0035
1850000,0.8358,7.3,1.0,0.8218,7.9177,1.0,0.0858,0.0037,733.7516
1860000,0.8425,7.0,1.0,0.8222,7.9051,1.0,0.0857,0.0037,726.3866
1870000,0.865,6.0,1.0,0.8236,7.837,1.0,0.0857,0.0037,729.6651
1880000,0.847,6.8,1.0,0.825,7.7821,1.0,0.0857,0.0036,728.6783
1890000,0.8515,6.6,1.0,0.8226,7.8802,1.0,0.0859,0.0036,728.3077
1900000,0.8245,7.8,1.0,0.8239,7.8309,1.0,0.0858,0.0036,728.028
1910000,0.8358,7.3,1.0,0.8251,7.77,1.0,0.0858,0.0036,726.8994
1920000,0.8448,6.9,1.0,0.8253,7.77,1.0,0.0861,0.0035,720.424
1930000,0.8335,7.4,1.0,0.8239,7.8247,1.0,0.0861,0.0036,726.0847
1940000,0.8313,7.5,1.0,0.8221,7.9051,0.9992,0.0862,0.0035,729.5433
1950000,0.8425,7.0,1.0,0.8238,7.8309,1.0,0.0861,0.0035,720.791
1960000,0.8515,6.6,1.0,0.825,7.776,1.0,0.0863,0.0035,719.8465
1970000,0.8043,8.7,1.0,0.8251,7.77,1.0,0.0863,0.0035,719.2715
1980000,0.8268,7.7,1.0,0.823,7.8678,1.0,0.0863,0.0035,718.7282
1990000,0.8357,7.3,1.0,0.8249,7.7882,1.0,0.0864,0.0035,720.0915
2000000,0.8628,6.1,1.0,0.8225,7.8864,1.0,0.0866,0.0035,716.5085
2010000,0.8448,6.9,1.0,0.8259,7.734,1.0,0.0864,0.0035,712.0555
2020000,0.8402,7.1,1.0,0.8228,7.874,1.0,0.0868,0.0035,710.947
2030000,0.8335,7.4,1.0,0.8257,7.7519,1.0,0.0868,0.0034,717.1406
2040000,0.811,8.4,1.0,0.8235,7.8431,1.0,0.0866,0.0034,718.56
2050000,0.829,7.6,1.0,0.8253,7.758,0.9992,0.0868,0.0034,713.0329
2060000,0.82,8.0,1.0,0.8248,7.7821,1.0,0.0868,0.0034,709.3297
2070000,0.8493,6.7,1.0,0.8241,7.8186,1.0,0.087,0.0034,710.6379
2080000,0.8335,7.4,1.0,0.8256,7.758,1.0,0.0869,0.0034,707.4694
2090000,0.838,7.2,1.0,0.8257,7.7399,1.0,0.087,0.0034,706.5337
2100000,0.8313,7.5,1.0,0.8284,7.6278,1.0,0.087,0.0034,705.942
2110000,0.8357,7.3,1.0,0.821,7.9554,1.0,0.0872,0.0034,704.9457
2120000,0.8538,6.5,1.0,0.8261,7.734,1.0,0.0872,0.0034,702.7387
2130000,0.847,6.8,1.0,0.8248,7.7821,1.0,0.0871,0.0034,704.782
2140000,0.8335,7.4,1.0,0.8264,7.716,1.0,0.0873,0.0033,705.6066
2150000,0.829,7.6,1.0,0.8275,7.6687,1.0,0.0873,0.0033,699.1949
2160000,0.8335,7.4,1.0,0.8273,7.6805,1.0,0.0873,0.0033,703.4126
2170000,0.8605,6.2,1.0,0.8272,7.6805,1.0,0.0874,0.0033,697.9377
2180000,0.8538,6.5,1.0,0.8266,7.7101,1.0,0.0873,0.0032,697.5209
2190000,0.8673,5.9,1.0,0.8231,7.8555,1.0,0.0875,0.0033,701.2314
2200000,0.8313,7.5,1.0,0.8261,7.734,1.0,0.0877,0.0033,693.8819
2210000,0.8493,6.7,1.0,0.8251,7.77,1.0,0.0875,0.0033,696.5571
2220000,0.7268,11.7,0.9,0.8254,7.758,1.0,0.0877,0.0032,694.5027
2230000,0.838,7.2,1.0,0.8271,7.6805,1.0,0.0877,0.0033,692.2412
2240000,0.793,9.2,1.0,0.8261,7.728,1.0,0.0876,0.0033,695.9982
2250000,0.8403,7.1,1.0,0.8276,7.6687,1.0,0.0878,0.0032,684.2733
2260000,0.8538,6.5,1.0,0.8283,7.6278,1.0,0.0878,0.0032,686.7704
2270000,0.8267,7.7,1.0,0.827,7.6864,1.0,0.0877,0.0032,689.4742
2280000,0.8583,6.3,1.0,0.8288,7.6104,1.0,0.0879,0.0032,689.6065
2290000,0.838,7.2,1.0,0.8243,7.8064,1.0,0.088,0.0032,688.5859
2300000,0.82,8.0,1.0,0.8272,7.6805,1.0,0.0879,0.0031,687.6159
2310000,0.8403,7.1,1.0,0.8274,7.6687,1.0,0.0881,0.0032,690.4308
2320000,0.8425,7.0,1.0,0.8286,7.622,1.0,0.0882,0.0032,690.9857
2330000,0.8267,7.7,1.0,0.8267,7.6982,1.0,0.0882,0.0032,686.7835
2340000,0.838,7.2,1.0,0.825,7.776,1.0,0.0882,0.0031,686.0069
2350000,0.838,7.2,1.0,0.8257,7.7519,1.0,0.0883,0.0031,681.482
2360000,0.838,7.2,1.0,0.8275,7.6687,1.0,0.0882,0.0031,685.9402
2370000,0.802,8.8,1.0,0.8247,7.7942,1.0,0.0885,0.0031,678.4302
2380000,0.8515,6.6,1.0,0.826,7.734,1.0,0.0883,0.0031,682.852
2390000,0.8605,6.2,1.0,0.8265,7.7042,1.0,0.0885,0.0031,684.7261
2400000,0.8223,7.9,1.0,0.8246,7.7942,1.0,0.0885,0.0031,680.4967
2410000,0.8515,6.6,1.0,0.8264,7.722,1.0,0.0884,0.0031,678.9628
2420000,0.8448,6.9,1.0,0.8263,7.716,1.0,0.0887,0.003,682.67
2430000,0.8335,7.4,1.0,0.8291,7.593,1.0,0.0885,0.003,677.8662
2440000,0.8403,7.1,1.0,0.8264,7.716,1.0,0.0886,0.003,674.5596
2450000,0.82,8.0,1.0,0.8254,7.764,1.0,0.0886,0.003,675.3326
2460000,0.8357,7.3,1.0,0.8274,7.6746,1.0,0.0888,0.003,679.4267
2470000,0.856,6.4,1.0,0.827,7.6864,1.0,0.0889,0.003,680.027
2480000,0.8425,7.0,1.0,0.8258,7.7459,1.0,0.0889,0.003,679.6674
2490000,0.8402,7.1,1.0,0.8258,7.7399,1.0,0.0889,0.003,672.6591
2500000,0.8403,7.1,1.0,0.8267,7.7042,1.0,0.089,0.003,667.8046
2510000,0.8268,7.7,1.0,0.8271,7.6864,1.0,0.0891,0.003,669.566
2520000,0.8402,7.1,1.0,0.8276,7.6628,1.0,0.089,0.0029,669.7081
2530000,0.8538,6.5,1.0,0.83,7.5586,1.0,0.0891,0.0029,670.9789
2540000,0.8448,6.9,1.0,0.8278,7.6511,1.0,0.0891,0.003,667.316
2550000,0.8402,7.1,1.0,0.8275,7.6628,1.0,0.0892,0.0029,669.6754
2560000,0.8358,7.3,1.0,0.8244,7.8064,1.0,0.0892,0.003,668.4657
2570000,0.8155,8.2,1.0,0.826,7.734,0.9992,0.0893,0.003,665.9643
2580000,0.838,7.2,1.0,0.828,7.6394,1.0,0.089,0.0029,670.9342
2590000,0.8313,7.5,1.0,0.8279,7.6511,1.0,0.0893,0.0029,672.0603
2600000,0.8155,8.2,1.0,0.8267,7.7042,1.0,0.0892,0.0029,669.471
2610000,0.8515,6.6,1.0,0.8303,7.5415,1.0,0.0896,0.0029,670.5803
2620000,0.8335,7.4,1.0,0.8259,7.7459,1.0,0.0893,0.0029,665.5654
2630000,0.8357,7.3,1.0,0.8268,7.6982,1.0,0.0895,0.0029,667.7685
2640000,0.8313,7.5,1.0,0.8262,7.722,1.0,0.0895,0.0029,660.577
2650000,0.829,7.6,1.0,0.8257,7.7459,1.0,0.0894,0.0029,662.8011
2660000,0.8358,7.3,1.0,0.829,7.6046,1.0,0.0895,0.0029,660.7299
2670000,0.8672,5.9,1.0,0.8287,7.6104,1.0,0.0896,0.0029,658.0847
2680000,0.8245,7.8,1.0,0.8283,7.6278,0.9992,0.0894,0.0029,658.3232
2690000,0.847,6.8,1.0,0.8281,7.6453,1.0,0.0898,0.0029,657.103
2700000,0.8223,7.9,1.0,0.8288,7.6104,1.0,0.0897,0.0029,657.7804
2710000,0.8448,6.9,1.0,0.8292,7.5873,1.0,0.0897,0.0028,650.5111
2720000,0.8088,8.5,1.0,0.8263,7.722,1.0,0.0898,0.0028,655.8789
2730000,0.8267,7.7,1.0,0.8269,7.6982,1.0,0.0899,0.0028,651.4082
2740000,0.847,6.8,1.0,0.8281,7.6336,1.0,0.0899,0.0028,653.8754
2750000,0.856,6.4,1.0,0.8288,7.6104,1.0,0.0898,0.0028,655.2698
2760000,0.8425,7.0,1.0,0.8251,7.776,1.0,0.0896,0.0028,649.4623
2770000,0.847,6.8,1.0,0.8283,7.6278,1.0,0.09,0.0028,654.6443
2780000,0.8605,6.2,1.0,0.8265,7.7101,1.0,0.0899,0.0028,655.9418
2790000,0.8178,8.1,1.0,0.8275,7.6687,1.0,0.0901,0.0028,650.4887
2800000,0.8403,7.1,1.0,0.8282,7.6394,1.0,0.0901,0.0028,651.4992
2810000,0.838,7.2,1.0,0.8282,7.6336,1.0,0.0901,0.0028,647.5259
2820000,0.8403,7.1,1.0,0.828,7.6511,1.0,0.09,0.0028,647.0517
2830000,0.8245,7.8,1.0,0.8263,7.7101,1.0,0.0901,0.0028,650.5795
2840000,0.8177,8.1,1.0,0.8263,7.716,1.0,0.09,0.0027,647.0777
2850000,0.847,6.8,1.0,0.8287,7.6161,1.0,0.0901,0.0028,649.015
2860000,0.8538,6.5,1.0,0.8295,7.5815,1.0,0.0901,0.0028,653.335
2870000,0.838,7.2,1.0,0.8295,7.5758,1.0,0.0904,0.0028,646.0232
2880000,0.8673,5.9,1.0,0.8291,7.593,1.0,0.0903,0.0027,645.6564
2890000,0.8267,7.7,1.0,0.8246,7.7942,1.0,0.0905,0.0027,647.9579
2900000,0.8155,8.2,1.0,0.8277,7.657,0.9992,0.091,0.0027,647.9741
2910000,0.829,7.6,1.0,0.8275,7.6687,1.0,0.091,0.0026,647.7613
2920000,0.8448,6.9,1.0,0.831,7.5075,1.0,0.0915,0.0026,644.4293
2930000,0.8403,7.1,1.0,0.8265,7.7101,1.0,0.0916,0.0025,639.9933
2940000,0.8403,7.1,1.0,0.8272,7.6805,1.0,0.0917,0.0025,649.3271
2950000,0.8448,6.9,1.0,0.8295,7.5815,1.0,0.0921,0.0024,647.6255
2960000,0.8177,8.1,1.0,0.8281,7.6336,1.0,0.0922,0.0024,646.1112
2970000,0.865,6.0,1.0,0.8261,7.734,1.0,0.0924,0.0024,645.3254
2980000,0.8492,6.7,1.0,0.8283,7.6278,1.0,0.0925,0.0023,647.6697
2990000,0.8088,8.5,1.0,0.8278,7.6511,1.0,0.0926,0.0022,647.2566
3000000,0.8448,6.9,1.0,0.8271,7.6864,1.0,0.0927,0.0022,650.1697
3010000,0.8448,6.9,1.0,0.8262,7.728,1.0,0.093,0.0021,651.2535
3020000,0.847,6.8,1.0,0.8267,7.7042,0.9992,0.0931,0.0021,649.7121
3030000,0.8583,6.3,1.0,0.833,7.4129,1.0,0.0936,0.0021,652.6877
3040000,0.8402,7.1,1.0,0.8303,7.5472,1.0,0.0932,0.002,649.4808
3050000,0.829,7.6,1.0,0.8293,7.5815,1.0,0.0934,0.002,652.8117
