env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
3300000,0.9444,20.0,1.0,0.9327,19.4553,0.9864,0.0064,0.0021,654.7642
3310000,0.945,19.8,1.0,0.9354,19.802,0.9901,0.0063,0.0021,654.6414
3320000,0.9539,16.6,1.0,0.9291,19.4175,0.9825,0.0066,0.0021,653.3025
3330000,0.9481,18.7,1.0,0.9301,19.6464,0.9843,0.0065,0.0021,652.963
3340000,0.9497,18.1,1.0,0.9404,19.4553,0.9942,0.0065,0.0022,654.9333
3350000,0.9522,17.2,1.0,0.9394,19.6464,0.9921,0.0064,0.0021,652.5395
3360000,0.9425,20.7,1.0,0.9361,20.284,0.9919,0.0067,0.0021,654.0272
3370000,0.8503,50.3,0.9,0.9391,19.7239,0.9921,0.0065,0.0021,657.553
3380000,0.9503,17.9,1.0,0.9385,19.3424,0.9923,0.0069,0.0021,652.1226
3390000,0.9508,17.7,1.0,0.9309,19.9601,0.986,0.0064,0.0021,651.832
3400000,0.9467,19.2,1.0,0.9301,19.7628,0.9842,0.0065,0.0021,651.0689
3410000,0.9578,15.2,1.0,0.9346,19.5312,0.9883,0.0064,0.0021,648.9303
3420000,0.8906,39.4,1.0,0.9349,19.9203,0.99,0.0065,0.0022,648.7328
3430000,0.9528,17.0,1.0,0.9366,18.8324,0.9887,0.0065,0.0021,649.3185
3440000,0.9558,15.9,1.0,0.9355,19.7239,0.9901,0.0066,0.0021,652.0034
3450000,0.9483,18.6,1.0,0.9385,19.4932,0.9922,0.0065,0.0021,652.364
3460000,0.95,18.0,1.0,0.9362,19.0114,0.9886,0.0067,0.0021,648.8522
3470000,0.9572,15.4,1.0,0.9325,20.79,0.9896,0.0066,0.0022,648.8979
3480000,0.9542,16.5,1.0,0.935,19.2678,0.9884,0.0066,0.002,649.9321
3490000,0.9528,17.0,1.0,0.9394,19.1205,0.9924,0.0064,0.002,649.257
3500000,0.9556,16.0,1.0,0.9385,19.4175,0.9922,0.0066,0.0021,648.9354
3510000,0.9561,15.8,1.0,0.9393,18.5529,0.9907,0.0068,0.002,654.5166
3520000,0.9567,15.6,1.0,0.9394,19.084,0.9924,0.0067,0.002,650.5652
