env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
1380000,0.9676,9.0,1.0,0.961,10.846,1.0,0.0048,0.0008,752.444
1390000,0.9669,9.2,1.0,0.9612,10.7643,1.0,0.0047,0.0008,743.2276
1400000,0.9636,10.1,1.0,0.9608,10.8932,1.0,0.0047,0.0008,748.3564
1410000,0.9651,9.7,1.0,0.9608,10.8932,1.0,0.0047,0.0008,747.5723
1420000,0.9644,9.9,1.0,0.9608,10.8696,1.0,0.0047,0.0008,742.9544
1430000,0.9633,10.2,1.0,0.961,10.846,1.0,0.0047,0.0008,739.9101
1440000,0.9654,9.6,1.0,0.9611,10.8108,1.0,0.0047,0.0008,742.7838
1450000,0.9615,10.7,1.0,0.9611,10.7991,1.0,0.0047,0.0008,740.7129
1460000,0.9654,9.6,1.0,0.9613,10.7643,1.0,0.0046,0.0007,736.9769
1470000,0.9672,9.1,1.0,0.9608,10.8932,1.0,0.0047,0.0007,741.4869
1480000,0.9636,10.1,1.0,0.9611,10.8108,1.0,0.0046,0.0007,739.6639
1490000,0.964,10.0,1.0,0.9611,10.8108,1.0,0.0046,0.0007,732.7496
1500000,0.9662,9.4,1.0,0.9611,10.8108,1.0,0.0046,0.0007,736.0559
1510000,0.9629,10.3,1.0,0.9616,10.661,1.0,0.0046,0.0007,738.6998
1520000,0.9636,10.1,1.0,0.961,10.846,1.0,0.0046,0.0007,733.739
1530000,0.9644,9.9,1.0,0.9613,10.7411,1.0,0.0046,0.0007,727.4322
1540000,0.9665,9.3,1.0,0.9614,10.7411,1.0,0.0045,0.0007,735.5447
1550000,0.9626,10.4,1.0,0.9611,10.8108,1.0,0.0046,0.0007,731.0373
1560000,0.9593,11.3,1.0,0.9615,10.6952,1.0,0.0045,0.0007,735.6331
1570000,0.9644,9.9,1.0,0.9615,10.6952,1.0,0.0045,0.0007,735.4849
1580000,0.9676,9.0,1.0,0.9619,10.5932,1.0,0.0045,0.0007,736.7968
1590000,0.964,10.0,1.0,0.961,10.846,1.0,0.0045,0.0007,733.3814
1600000,0.9608,10.9,1.0,0.9615,10.6838,1.0,0.0044,0.0007,730.6661
1610000,0.9629,10.3,1.0,0.9616,10.6838,1.0,0.0045,0.0007,730.8888
1620000,0.9651,9.7,1.0,0.9609,10.846,1.0,0.0044,0.0007,732.9016
1630000,0.9662,9.4,1.0,0.9621,10.5374,1.0,0.0044,0.0007,731.5453
1640000,0.9651,9.7,1.0,0.9615,10.7066,1.0,0.0044,0.0007,727.6892
