env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
17369,,,10,-2.3172,80.1432,,,,,,,,,,
17412,,,43,35.8295,80.5588,,,,,,,,,,
17500,,,,,,1.1528,1.2139,0.4287,-347.8873,36.9391,0.987,-0.4287,387.7526,6280.5615,14.2097
17596,,,184,179.5609,80.4923,,,,,,,,,,
17606,,,10,-4.3025,80.998,,,,,,,,,,
17621,,,15,-1.109,80.2862,,,,,,,,,,
17674,,,53,36.7035,80.5476,,,,,,,,,,
17683,,,9,-4.06,80.633,,,,,,,,,,
17696,,,13,0.0976,80.7608,,,,,,,,,,
17799,,,103,61.782,80.4217,,,,,,,,,,
17828,,,29,5.7551,80.2991,,,,,,,,,,
17856,,,28,7.0639,80.4496,,,,,,,,,,
17879,,,23,1.9831,80.3439,,,,,,,,,,
17893,,,14,-3.3135,80.3831,,,,,,,,,,
18000,,,,,,1.138,1.2521,0.4341,-351.7352,26.1595,1.0855,-0.4341,311.6875,4141.4614,13.9118
18028,,,135,30.7098,80.5298,,,,,,,,,,
18051,,,23,2.3363,80.4482,,,,,,,,,,
18197,,,146,276.4,80.4639,,,,,,,,,,
18219,,,22,-1.4926,80.499,,,,,,,,,,
18258,,,39,33.127,80.4593,,,,,,,,,,
18268,,,10,-3.9772,80.2369,,,,,,,,,,
18306,,,38,23.6396,80.6062,,,,,,,,,,
18314,,,8,-4.4961,80.4472,,,,,,,,,,
18328,,,14,-1.3925,80.594,,,,,,,,,,
18337,,,9,-2.5376,80.6881,,,,,,,,,,
18363,,,26,3.3732,80.4442,,,,,,,,,,
18373,,,10,-2.7097,80.3028,,,,,,,,,,
18406,,,33,17.9279,80.4779,,,,,,,,,,
18415,,,9,-3.5392,80.3556,,,,,,,,,,
18423,,,8,-3.6682,80.5973,,,,,,,,,,
18495,,,72,74.6836,84.1778,,,,,,,,,,
18500,,,,,,1.1691,1.2884,0.4517,-363.1165,23.7521,1.1133,-0.4549,515.5388,9586.3096,19.4301
18513,,,18,-2.227,86.9338,,,,,,,,,,
18522,,,9,-3.3114,87.0184,,,,,,,,,,
18551,,,29,6.4749,86.8869,,,,,,,,,,
18568,,,17,1.4151,86.9959,,,,,,,,,,
