env_steps,return,length,train/length,train/return,FPS,op-l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
321691,,,1000,-1514.6583,105.5717,,,,,,,
321751,,,60,-11.6192,102.5622,,,,,,,
321772,,,21,11.9645,102.5712,,,,,,,
321954,,,182,-222.9478,104.3534,,,,,,,
322000,,,,,,3.3344,-245.6592,63.6745,3.3344,184.9839,4094.8989,28.027
322500,,,,,,3.2919,-241.3267,70.4741,3.2919,193.589,3678.9768,29.2968
322954,,,1000,-1668.3244,105.7451,,,,,,,
322967,,,13,11.7653,106.2495,,,,,,,
322998,,,31,-16.4562,105.8338,,,,,,,
323000,,,,,,3.3047,-243.4797,70.581,3.3047,180.3617,3872.5281,26.2941
323058,,,60,-19.4098,105.6136,,,,,,,
323118,,,60,-68.5161,106.0152,,,,,,,
323134,,,16,-8.3664,105.6906,,,,,,,
323158,,,24,9.7188,106.0908,,,,,,,
323236,,,78,-97.0317,105.9674,,,,,,,
323437,,,201,-322.3809,105.9111,,,,,,,
323463,,,26,-14.0088,105.3935,,,,,,,
323494,,,31,2.6468,105.6218,,,,,,,
323500,,,,,,3.531,-241.345,63.56,3.531,223.7771,5240.9976,29.4832
323701,,,207,-376.3853,105.81,,,,,,,
324000,,,,,,3.2149,-242.8513,78.1555,3.2149,213.1993,3076.4087,20.8877
324108,,,407,-689.9326,103.9503,,,,,,,
324138,,,30,10.0148,106.5223,,,,,,,
324148,,,10,-7.0256,106.4171,,,,,,,
324500,,,,,,3.4019,-246.5689,58.5891,3.4019,190.6161,2956.8545,22.8601
324721,,,573,-1009.294,103.7416,,,,,,,
324755,,,34,-39.9651,102.51,,,,,,,
324775,,,20,-5.6278,102.2987,,,,,,,
324798,,,23,16.3318,102.4558,,,,,,,
324825,,,27,9.7774,102.5272,,,,,,,
324845,,,20,23.1878,102.7301,,,,,,,
325000,,,,,,3.251,-243.4516,64.3318,3.251,236.8293,4514.354,22.8111
325000,-327.6231,216.9,,,,,,,,,,
325001,,,156,-161.7115,71.4047,,,,,,,
325024,,,23,-6.7763,102.8097,,,,,,,
325150,,,126,-156.4683,102.4061,,,,,,,
325500,,,,,,3.3624,-242.1677,71.2114,3.3624,240.6225,4357.7339,35.2667
325548,,,398,-707.7168,102.4459,,,,,,,
325679,,,131,-163.5707,102.6165,,,,,,,
325716,,,37,11.6406,102.6543,,,,,,,
325757,,,41,-39.5201,102.5635,,,,,,,
325766,,,9,-4.088,102.5828,,,,,,,
325854,,,88,-94.0085,101.9325,,,,,,,
325874,,,20,-3.8441,102.6178,,,,,,,
326000,,,,,,3.1754,-238.9585,61.5272,3.1754,194.6478,3650.7207,23.72
326001,,,127,-143.2209,103.1483,,,,,,,
326022,,,21,-19.441,105.1119,,,,,,,
326114,,,92,-46.2625,106.0235,,,,,,,
326168,,,54,-58.5214,105.9815,,,,,,,
326458,,,290,-391.2977,105.8836,,,,,,,
326470,,,12,-2.8507,106.0726,,,,,,,
326500,,,,,,3.1117,-239.2898,60.118,3.1117,223.8602,3204.5542,24.4695
326508,,,38,-6.341,105.8107,,,,,,,
326782,,,274,-422.6517,102.4247,,,,,,,
326809,,,27,-47.0336,102.2953,,,,,,,
326823,,,14,-2.3099,102.6827,,,,,,,
326867,,,44,-25.6573,102.431,,,,,,,
326907,,,40,-13.7048,102.3788,,,,,,,
326924,,,17,-6.9451,102.1856,,,,,,,
326989,,,65,-26.6552,102.3688,,,,,,,
327000,,,,,,3.2801,-235.2752,71.0327,3.2801,216.2402,3412.2534,27.6776
327286,,,297,-419.8069,102.2176,,,,,,,
327334,,,48,-23.8889,102.4622,,,,,,,
327350,,,16,15.2962,102.664,,,,,,,
327382,,,32,5.127,102.5621,,,,,,,
327500,,,,,,3.3198,-240.4176,73.3424,3.3198,222.1994,4271.168,30.7411
328000,,,,,,3.4118,-234.9492,76.9784,3.4118,284.1579,4275.5933,26.3427
328382,,,1000,-1442.7035,102.0012,,,,,,,
328423,,,41,-33.8058,102.0354,,,,,,,
328452,,,29,25.1823,102.4355,,,,,,,
328480,,,28,-60.3629,101.9795,,,,,,,
328500,,,,,,3.2411,-229.6265,60.4385,3.2411,206.5667,3160.1382,24.9555
328596,,,116,-102.3653,101.7792,,,,,,,
328784,,,188,-266.9045,102.3206,,,,,,,
328810,,,26,6.5984,102.0765,,,,,,,
329000,,,,,,3.4217,-231.1514,69.653,3.4217,217.8605,3468.6965,24.6626
329002,,,192,-327.4141,102.2394,,,,,,,
329223,,,221,-354.8066,105.3007,,,,,,,
329303,,,80,-113.6007,106.0864,,,,,,,
329495,,,192,-292.679,106.2319,,,,,,,
329500,,,,,,3.1978,-233.8529,67.5482,3.1978,207.9488,3769.0334,30.3524
330000,,,,,,3.3444,-230.2842,70.9949,3.3444,239.1446,3648.6462,26.2064
330000,-278.8209,181.5,,,,,,,,,,
330495,,,1000,-1757.7779,97.8612,,,,,,,
330500,,,,,,3.2512,-229.0846,71.6124,3.2512,181.4253,3363.988,23.7604
330548,,,53,-77.1634,102.1691,,,,,,,
330582,,,34,-20.811,102.3177,,,,,,,
330812,,,230,-262.0594,102.2136,,,,,,,
330842,,,30,-11.9832,102.0847,,,,,,,
330850,,,8,-3.5058,102.1332,,,,,,,
331000,,,,,,3.2914,-227.7384,54.3001,3.2914,186.8822,3494.4895,24.1272
331105,,,255,-308.6576,102.2043,,,,,,,
331300,,,195,-322.8755,102.1099,,,,,,,
331328,,,28,16.5857,101.9932,,,,,,,
331353,,,25,15.1163,102.2703,,,,,,,
331500,,,,,,3.354,-225.3699,72.6544,3.354,181.1829,3344.6204,23.953
332000,,,,,,3.2274,-229.6141,62.2177,3.2274,198.4395,2880.1914,25.1965
332353,,,1000,-1157.501,101.948,,,,,,,
332481,,,128,-111.7968,102.3081,,,,,,,
332498,,,17,-3.9338,102.4147,,,,,,,
332500,,,,,,3.5523,-225.8866,62.255,3.5523,161.7274,3180.6331,24.8913
332526,,,28,2.5456,102.3958,,,,,,,
332695,,,169,-246.0622,102.1679,,,,,,,
332728,,,33,3.9734,102.2899,,,,,,,
332804,,,76,-81.3647,102.4389,,,,,,,
332816,,,12,-10.0895,102.0202,,,,,,,
332940,,,124,-183.423,102.3224,,,,,,,
332968,,,28,12.3785,101.9845,,,,,,,
333000,,,,,,3.1892,-222.5897,62.5859,3.1892,177.6932,3582.186,24.8417
333154,,,186,-295.5808,105.4651,,,,,,,
333500,,,,,,3.1998,-219.7988,75.3925,3.1998,213.119,3353.3826,20.2774
334000,,,,,,3.1986,-220.7875,63.295,3.1986,205.8547,2991.2446,27.5794
334154,,,1000,-1632.0551,102.8411,,,,,,,
334188,,,34,-13.5275,102.257,,,,,,,
334277,,,89,-53.3687,102.3298,,,,,,,
334320,,,43,-9.73,102.2295,,,,,,,
334473,,,153,-203.7568,102.0349,,,,,,,
334485,,,12,8.5051,102.3719,,,,,,,
334500,,,,,,3.3264,-215.0018,67.9469,3.3264,162.7133,2932.0042,24.76
334514,,,29,2.8257,101.9693,,,,,,,
334534,,,20,-2.1283,102.2213,,,,,,,
334568,,,34,1.6928,102.366,,,,,,,
334584,,,16,-0.7629,102.256,,,,,,,
335000,,,,,,3.2001,-218.308,72.8236,3.2001,179.9543,2867.0374,25.6768
335000,-138.634,111.8,,,,,,,,,,
335500,,,,,,3.3057,-219.1313,75.9089,3.3057,167.6614,2742.7871,21.2753
335520,,,936,-1512.3361,98.4063,,,,,,,
335819,,,299,-477.5685,105.4543,,,,,,,
336000,,,,,,3.1201,-215.1739,87.1877,3.1201,180.1513,3229.4988,29.5266
336500,,,,,,3.3917,-211.3948,66.9173,3.3917,162.5691,3116.1118,25.4082
336819,,,1000,-1880.4785,102.9536,,,,,,,
336927,,,108,-149.4374,102.0885,,,,,,,
336955,,,28,-6.1447,101.9058,,,,,,,
337000,,,,,,3.171,-214.6969,64.0695,3.171,173.7617,2844.9585,19.7902
337008,,,53,-15.8615,102.1338,,,,,,,
337313,,,305,-496.323,101.9246,,,,,,,
337500,,,,,,3.2197,-213.7429,66.4041,3.2197,156.58,2548.136,30.6368
338000,,,,,,3.1195,-211.3084,62.1771,3.1195,164.1235,2987.0754,23.4986
338313,,,1000,-2179.1702,102.1925,,,,,,,
338441,,,128,-170.1575,102.3954,,,,,,,
338500,,,,,,3.0903,-212.5914,63.2818,3.0903,225.1094,3411.3135,25.1931
338517,,,76,-26.9043,102.4241,,,,,,,
338683,,,166,-243.8697,102.0582,,,,,,,
338706,,,23,-11.2127,102.2132,,,,,,,
338735,,,29,-14.756,102.0674,,,,,,,
338762,,,27,-23.2613,101.9051,,,,,,,
339000,,,,,,3.3081,-215.6684,69.4978,3.3081,196.3517,3514.0205,22.0706
339030,,,268,-435.166,101.9178,,,,,,,
339072,,,42,-31.1264,102.0397,,,,,,,
339080,,,8,-3.9859,101.6622,,,,,,,
339261,,,181,-271.7151,102.0767,,,,,,,
339278,,,17,-16.7104,101.7386,,,,,,,
339299,,,21,-15.7702,101.9451,,,,,,,
339323,,,24,8.6678,102.2744,,,,,,,
339359,,,36,26.4392,102.1157,,,,,,,
339500,,,,,,3.1063,-213.8134,64.5428,3.1063,177.5543,2466.302,19.7407
339546,,,187,-296.9197,101.8893,,,,,,,
339566,,,20,-17.5006,101.8653,,,,,,,
339621,,,55,-70.9684,101.8668,,,,,,,
339698,,,77,-11.5736,102.2917,,,,,,,
339712,,,14,-39.3995,101.5133,,,,,,,
339728,,,16,-12.3157,102.9009,,,,,,,
340000,,,,,,3.1186,-207.1077,60.1545,3.1186,206.4605,3312.6694,27.9517
340000,-178.799,117.9,,,,,,,,,,
340133,,,405,-623.4542,94.2857,,,,,,,
340152,,,19,9.6331,105.7687,,,,,,,
340247,,,95,-65.8773,104.0815,,,,,,,
340259,,,12,-12.7884,102.6485,,,,,,,
340500,,,,,,3.1651,-206.2092,68.813,3.1651,188.6558,4415.5581,29.6586
340971,,,712,-1255.0182,104.8162,,,,,,,
341000,,,,,,3.2837,-207.2541,67.917,3.2837,222.2105,3213.5024,23.4162
341045,,,74,-74.446,105.7453,,,,,,,
341068,,,23,-14.3523,106.3493,,,,,,,
341084,,,16,-19.7737,106.1851,,,,,,,
341108,,,24,12.1048,105.3778,,,,,,,
341262,,,154,-208.1697,105.912,,,,,,,
341457,,,195,-362.8821,105.7277,,,,,,,
341482,,,25,10.9021,105.337,,,,,,,
341498,,,16,-28.3375,106.0202,,,,,,,
341500,,,,,,3.1501,-206.9999,66.9605,3.1501,217.2839,4473.8862,29.1157
341536,,,38,-34.7003,105.9292,,,,,,,
342000,,,,,,3.116,-210.4903,62.0447,3.116,185.8573,2934.0083,20.3556
342500,,,,,,3.228,-202.2806,69.1044,3.228,202.0263,3591.3032,24.4338
342536,,,1000,-1814.9479,103.9496,,,,,,,
343000,,,,,,3.2613,-204.463,61.6545,3.2613,186.1324,4415.8716,24.3343
343383,,,847,-1292.7412,105.7346,,,,,,,
343401,,,18,9.5708,105.828,,,,,,,
343424,,,23,-1.1336,105.955,,,,,,,
343464,,,40,17.0962,105.1174,,,,,,,
343479,,,15,-12.2224,105.8291,,,,,,,
343500,,,,,,3.3758,-204.8348,67.2548,3.3758,214.917,2694.0613,26.9533
343608,,,129,-174.6921,105.6568,,,,,,,
343965,,,357,-639.9564,105.908,,,,,,,
344000,,,,,,3.3766,-205.2622,73.5667,3.3766,223.3522,3499.1165,25.8978
344076,,,111,-131.2867,105.8014,,,,,,,
344249,,,173,-184.511,105.7901,,,,,,,
344500,,,,,,3.1379,-202.8113,74.4359,3.1379,200.6812,3093.3911,23.2963
344764,,,515,-717.9968,102.0447,,,,,,,
344773,,,9,-5.9581,101.6264,,,,,,,
345000,,,,,,3.6361,-202.2109,64.4551,3.6361,182.3457,2663.3293,26.9499
345000,-89.7832,62.8,,,,,,,,,,
345000,,,227,-340.6809,94.0454,,,,,,,
345033,,,33,-24.779,102.0985,,,,,,,
345042,,,9,3.8393,103.1643,,,,,,,
345077,,,35,-0.3637,102.2058,,,,,,,
345373,,,296,-434.5955,102.3337,,,,,,,
345400,,,27,1.5589,102.3256,,,,,,,
345417,,,17,-6.1894,103.0477,,,,,,,
345424,,,7,0.5177,102.3536,,,,,,,
345445,,,21,-5.07,102.5185,,,,,,,
345500,,,,,,3.318,-199.5097,63.9838,3.318,188.9247,2680.2085,21.9519
345535,,,90,-49.5582,102.2595,,,,,,,
345558,,,23,-28.5085,102.4933,,,,,,,
345591,,,33,-50.1173,102.6402,,,,,,,
346000,,,,,,3.403,-199.2599,73.8898,3.403,171.9492,3953.9861,22.5861
346014,,,423,-583.6097,104.0376,,,,,,,
346208,,,194,-301.6244,105.8724,,,,,,,
346500,,,,,,3.3875,-199.4506,67.9368,3.3875,193.5579,2933.2119,20.706
347000,,,,,,3.1111,-199.0326,64.401,3.1111,165.9608,2747.5437,22.7732
347208,,,1000,-1423.2789,105.6592,,,,,,,
347333,,,125,-154.2532,105.829,,,,,,,
347500,,,,,,3.5192,-201.7602,73.9491,3.5192,226.0135,2797.2031,21.5672
347665,,,332,-607.3931,105.5084,,,,,,,
347736,,,71,-88.4803,101.8813,,,,,,,
347795,,,59,-20.6939,101.7268,,,,,,,
347811,,,16,-19.0177,102.1767,,,,,,,
347873,,,62,-0.7708,102.0608,,,,,,,
348000,,,,,,3.3451,-192.3399,58.5842,3.3451,216.0455,2933.8442,22.1232
348059,,,186,-323.8678,102.0771,,,,,,,
348469,,,410,-584.2736,102.2018,,,,,,,
348500,,,,,,3.1831,-191.8297,76.6528,3.1831,234.5734,3681.2305,23.8895
348788,,,319,-428.3467,102.1506,,,,,,,
348931,,,143,-253.4182,102.2195,,,,,,,
349000,,,,,,3.1994,-191.9055,61.6337,3.1994,207.7269,4360.77,21.5628
349324,,,393,-639.4589,102.2244,,,,,,,
349500,,,,,,3.2604,-198.4621,78.4461,3.2604,193.2831,3275.7759,21.6002
350000,,,,,,3.1386,-191.2254,76.0982,3.1386,203.3415,2882.8672,28.1537
350000,-410.8734,202.5,,,,,,,,,,
350072,,,748,-1333.8765,95.4937,,,,,,,
350500,,,,,,3.3698,-194.7186,69.5863,3.3698,206.1298,3725.0205,25.9606
350976,,,904,-1746.5666,102.1734,,,,,,,
351000,,,,,,3.1354,-190.4005,68.7276,3.1354,199.974,3661.3257,24.7347
351170,,,194,-155.2757,101.9499,,,,,,,
351207,,,37,-1.72,102.0393,,,,,,,
351500,,,,,,3.181,-191.3952,67.3956,3.181,199.6272,3045.7341,22.2493
351886,,,679,-1260.7584,103.8123,,,,,,,
352000,,,,,,3.4714,-190.9654,67.6445,3.4714,188.7775,3383.8823,27.4267
352101,,,215,-283.135,103.8441,,,,,,,
352492,,,391,-610.0963,102.0827,,,,,,,
352500,,,,,,3.2017,-188.4065,76.801,3.2017,207.9724,3038.136,25.2443
352592,,,100,-112.0997,102.0737,,,,,,,
352751,,,159,-121.8216,101.8677,,,,,,,
353000,,,,,,3.2837,-190.7779,63.4639,3.2837,229.3506,4331.6455,28.8696
353047,,,296,-507.37,102.1852,,,,,,,
353063,,,16,-0.8927,100.0745,,,,,,,
353288,,,225,-358.4562,102.0923,,,,,,,
353390,,,102,-162.9007,102.3878,,,,,,,
353500,,,,,,3.1693,-186.067,79.4681,3.1693,177.2785,3961.9819,27.3835
353507,,,117,-166.2446,102.3465,,,,,,,
353546,,,39,-20.6743,102.2882,,,,,,,
353595,,,49,-4.8559,102.4664,,,,,,,
354000,,,,,,3.1497,-192.3889,83.749,3.1497,203.1231,3845.571,26.2015
354209,,,614,-855.3291,102.2969,,,,,,,
354500,,,,,,3.2306,-182.9729,65.0453,3.2306,199.0143,3277.9441,23.9674
354672,,,463,-810.8586,102.3244,,,,,,,
354681,,,9,10.3883,101.9162,,,,,,,
355000,,,,,,3.2737,-185.2518,68.5882,3.2737,211.976,3376.1807,22.9316
355000,-96.1616,75.3,,,,,,,,,,
355134,,,453,-770.989,99.0041,,,,,,,
355160,,,26,-25.4854,106.085,,,,,,,
355196,,,36,-14.9729,102.5429,,,,,,,
355258,,,62,-125.6045,102.0383,,,,,,,
355500,,,,,,3.2251,-183.7252,67.0774,3.2251,194.3582,3276.2637,22.8173
355923,,,665,-984.5116,104.677,,,,,,,
355935,,,12,8.5865,106.2392,,,,,,,
355950,,,15,-1.1434,106.1192,,,,,,,
355983,,,33,-2.2479,105.9839,,,,,,,
356000,,,,,,3.0721,-180.359,63.0949,3.0721,198.8584,3063.1711,25.5797
356009,,,26,-8.723,105.5441,,,,,,,
356097,,,88,-115.2523,105.8218,,,,,,,
356105,,,8,6.1991,106.9409,,,,,,,
356412,,,307,-529.4249,103.7338,,,,,,,
356500,,,,,,3.1867,-183.7679,75.6828,3.1867,179.454,3111.2429,23.9311
356853,,,441,-693.5412,102.1355,,,,,,,
356862,,,9,11.3304,103.0888,,,,,,,
357000,,,,,,3.3125,-178.7189,82.5296,3.3125,186.3069,2771.5742,27.5118
357083,,,221,-414.6241,101.9754,,,,,,,
357342,,,259,-389.0661,102.1023,,,,,,,
357386,,,44,-24.4874,102.1633,,,,,,,
357412,,,26,6.0659,101.9131,,,,,,,
357500,,,,,,3.2432,-179.082,67.6258,3.2432,171.757,3046.0325,25.0267
357674,,,262,-404.061,102.2442,,,,,,,
357713,,,39,-14.6579,102.2735,,,,,,,
357728,,,15,-0.0582,101.9437,,,,,,,
357753,,,25,0.4634,102.1777,,,,,,,
357813,,,60,-57.9069,102.1058,,,,,,,
357952,,,139,-109.5284,102.2165,,,,,,,
357979,,,27,1.7538,102.1456,,,,,,,
358000,,,,,,3.2096,-172.2722,68.9599,3.2096,174.7191,2749.0798,25.3473
358138,,,159,-154.9758,102.2882,,,,,,,
358232,,,94,-58.9919,102.2278,,,,,,,
358256,,,24,-14.6859,102.1398,,,,,,,
358289,,,33,-26.9843,101.292,,,,,,,
358344,,,55,-30.6391,102.4743,,,,,,,
358500,,,,,,3.0321,-174.677,58.8115,3.0321,149.3916,2962.5627,21.6313
358754,,,410,-473.3458,102.8564,,,,,,,
358801,,,47,24.5261,101.7643,,,,,,,
359000,,,,,,3.0487,-171.2794,68.4385,3.0487,197.4526,2861.489,24.9289
359111,,,310,-548.1682,102.2288,,,,,,,
359203,,,92,-40.1921,102.2581,,,,,,,
359297,,,94,-15.6898,102.5304,,,,,,,
359469,,,172,-166.6796,103.6017,,,,,,,
359500,,,,,,3.2877,-168.8206,69.0203,3.2877,174.2498,3127.8845,22.926
359678,,,209,-392.5434,102.1573,,,,,,,
359693,,,15,-17.3699,102.086,,,,,,,
359713,,,20,-18.4905,102.1658,,,,,,,
359781,,,68,-101.4518,102.4457,,,,,,,
360000,,,,,,3.4263,-166.8546,65.5885,3.4263,168.4311,2620.9121,24.0215
360000,-116.7507,98.2,,,,,,,,,,
360131,,,350,-411.9938,93.9433,,,,,,,
360219,,,88,-52.2858,102.2839,,,,,,,
360500,,,,,,3.2195,-165.7891,59.5566,3.2195,154.9643,2595.7112,24.098
360600,,,381,-497.9834,102.2266,,,,,,,
361000,,,,,,3.2182,-161.4105,75.7063,3.2182,145.5156,2335.7764,21.9493
361037,,,437,-563.2301,104.9737,,,,,,,
361298,,,261,-431.1171,103.3461,,,,,,,
361405,,,107,-57.329,102.2091,,,,,,,
361500,,,,,,3.1968,-157.6355,73.425,3.1968,133.6108,2587.2656,21.9134
361940,,,535,-768.6121,102.2843,,,,,,,
361990,,,50,-63.8246,101.9303,,,,,,,
362000,,,,,,3.3593,-153.6409,65.7483,3.3593,169.2415,2377.4299,24.2544
362130,,,140,-65.3352,102.2669,,,,,,,
362323,,,193,-262.1974,102.4032,,,,,,,
362500,,,,,,3.4968,-149.722,67.5837,3.4968,126.559,2269.7893,20.137
362620,,,297,-403.0923,102.7511,,,,,,,
362671,,,51,-38.4983,104.5726,,,,,,,
362688,,,17,-21.5721,102.1199,,,,,,,
362704,,,16,9.9248,102.6252,,,,,,,
362738,,,34,-4.9339,102.1272,,,,,,,
363000,,,,,,3.1336,-150.2738,64.9384,3.1336,118.8901,2011.4387,21.3922
363422,,,684,-1301.9366,102.2906,,,,,,,
363463,,,41,-29.6018,102.2797,,,,,,,
363500,,,,,,3.3206,-146.5594,61.8617,3.3206,131.6356,2661.9702,24.8199
363505,,,42,-72.0547,102.2907,,,,,,,
363668,,,163,-128.9677,102.3205,,,,,,,
363692,,,24,-37.6551,102.2984,,,,,,,
363723,,,31,8.0492,102.3823,,,,,,,
364000,,,,,,3.4786,-143.2678,67.5957,3.4786,111.3033,2067.6353,22.1982
364292,,,569,-815.3241,103.0116,,,,,,,
364394,,,102,-16.9939,102.3464,,,,,,,
364500,,,,,,3.1448,-142.6549,60.3281,3.1448,115.3877,1957.4381,21.2236
364865,,,471,-834.0926,102.2032,,,,,,,
364887,,,22,-8.6836,102.2126,,,,,,,
364904,,,17,8.3403,101.7397,,,,,,,
364938,,,34,-3.501,102.3667,,,,,,,
365000,,,,,,3.3464,-137.4287,68.9977,3.3464,124.066,2061.3489,18.4081
365000,-265.6211,170.0,,,,,,,,,,
365265,,,327,-472.6023,88.243,,,,,,,
365303,,,38,-39.0915,103.6394,,,,,,,
365500,,,,,,3.1627,-137.1247,55.7597,3.1627,104.5957,1711.7269,18.4266
365837,,,534,-722.5208,106.0083,,,,,,,
365977,,,140,-123.1295,106.2241,,,,,,,
366000,,,,,,3.1476,-132.6297,79.7165,3.1476,121.7417,1951.4199,21.7211
366000,,,23,-12.551,105.6827,,,,,,,
366134,,,134,-78.2803,106.0183,,,,,,,
366147,,,13,-0.8867,106.2157,,,,,,,
366162,,,15,4.6452,106.1863,,,,,,,
366235,,,73,-44.3697,105.9831,,,,,,,
366325,,,90,-74.6967,106.0668,,,,,,,
366355,,,30,-12.5146,105.9089,,,,,,,
366377,,,22,1.8407,106.193,,,,,,,
366472,,,95,-53.9023,106.3851,,,,,,,
366500,,,,,,3.1709,-132.1606,60.005,3.1709,115.2563,1849.6187,18.735
366517,,,45,-15.2461,105.739,,,,,,,
366539,,,22,16.8478,106.0323,,,,,,,
366564,,,25,-21.0175,106.0623,,,,,,,
366596,,,32,-6.6875,106.1703,,,,,,,
366610,,,14,-25.1028,106.6604,,,,,,,
366766,,,156,-218.7318,106.0024,,,,,,,
367000,,,,,,3.2528,-128.0993,66.1689,3.2528,130.9372,1667.8846,19.2305
367038,,,272,-291.3386,105.9538,,,,,,,
367110,,,72,-16.5186,105.9775,,,,,,,
367344,,,234,-253.7253,106.048,,,,,,,
367385,,,41,-19.1153,106.1302,,,,,,,
367401,,,16,-7.3524,106.2577,,,,,,,
367500,,,,,,3.292,-123.2514,60.4333,3.292,112.9196,1607.8834,16.38
367543,,,142,-153.8345,105.8581,,,,,,,
367640,,,97,-116.6472,105.8707,,,,,,,
367821,,,181,-40.3533,105.9228,,,,,,,
368000,,,,,,3.4118,-121.9823,66.144,3.4118,108.5434,1538.4968,21.3789
368041,,,220,-326.2051,105.827,,,,,,,
368188,,,147,-205.7797,106.1764,,,,,,,
368500,,,,,,3.2852,-118.6737,67.7288,3.2852,102.5455,1540.7097,19.9276
369000,,,,,,3.2062,-113.4137,69.9222,3.2062,109.1176,2086.3608,23.2318
369188,,,1000,-1996.4731,105.87,,,,,,,
369215,,,27,15.2005,106.1083,,,,,,,
369336,,,121,-112.5999,106.1078,,,,,,,
369500,,,,,,3.1063,-113.8284,65.082,3.1063,106.9552,1597.8313,17.3906
369607,,,271,-397.62,106.1104,,,,,,,
369641,,,34,-15.3215,106.4458,,,,,,,
369679,,,38,2.1181,105.9361,,,,,,,
369839,,,160,-196.6917,106.2479,,,,,,,
369861,,,22,-9.4721,106.1047,,,,,,,
370000,,,,,,3.2781,-110.2097,70.6747,3.2781,102.4216,1610.8689,22.5489
370000,-260.138,158.8,,,,,,,,,,
370022,,,161,-292.3774,79.4788,,,,,,,
370250,,,228,-301.9506,102.4206,,,,,,,
370321,,,71,-158.4533,102.1342,,,,,,,
370442,,,121,-170.2649,102.2671,,,,,,,
370474,,,32,-53.2251,102.2775,,,,,,,
370500,,,,,,2.995,-108.1869,65.8701,2.995,86.6156,1552.881,20.5598
370524,,,50,-9.1428,102.464,,,,,,,
370558,,,34,0.614,102.2315,,,,,,,
370923,,,365,-442.1361,102.1819,,,,,,,
371000,,,,,,2.9868,-104.4637,62.4846,2.9868,100.8148,1872.3728,17.4723
371016,,,93,-75.5409,102.1491,,,,,,,
371198,,,182,-58.1377,102.0074,,,,,,,
371227,,,29,15.0919,102.1732,,,,,,,
371262,,,35,-22.1143,102.4216,,,,,,,
371275,,,13,-11.5308,101.9872,,,,,,,
371310,,,35,5.4773,101.9741,,,,,,,
371500,,,,,,3.2498,-101.6556,54.2513,3.2498,93.8718,1521.6194,16.1297
371627,,,317,-603.5738,101.976,,,,,,,
371908,,,281,-409.8729,102.3303,,,,,,,
372000,,,,,,3.2052,-98.4813,65.3394,3.2052,88.7282,1400.2728,17.899
372112,,,204,-203.4516,102.0181,,,,,,,
372373,,,261,-308.8763,102.2562,,,,,,,
372395,,,22,-21.3689,102.6023,,,,,,,
372499,,,104,-131.5903,102.2964,,,,,,,
372500,,,,,,3.1873,-97.3547,65.8155,3.1873,83.8322,1267.4572,15.9824
372672,,,173,-272.1727,102.2464,,,,,,,
372759,,,87,-22.9736,102.2965,,,,,,,
372800,,,41,-47.2909,102.1697,,,,,,,
372810,,,10,4.5364,102.0832,,,,,,,
373000,,,,,,3.2018,-95.1262,76.1599,3.2018,86.3033,1436.7755,17.6665
373500,,,,,,3.3761,-92.5999,62.3267,3.3761,87.2047,1420.5524,15.127
373810,,,1000,-1775.867,102.0046,,,,,,,
374000,,,,,,3.3156,-89.1545,59.3414,3.3156,70.0758,1167.26,18.8907
374258,,,448,-746.469,102.0731,,,,,,,
374357,,,99,-230.7064,101.6991,,,,,,,
374457,,,100,-57.9352,101.7925,,,,,,,
374471,,,14,-13.0587,102.1522,,,,,,,
374500,,,,,,3.2886,-87.5052,53.4089,3.2886,70.7139,1499.5847,16.0566
374526,,,55,-46.523,102.1924,,,,,,,
374550,,,24,-6.8173,102.0533,,,,,,,
374562,,,12,6.6195,105.8243,,,,,,,
374620,,,58,-30.076,106.2726,,,,,,,
375000,,,,,,3.0439,-83.8785,59.1704,3.0439,70.1696,1407.7251,13.6655
375000,-568.919,321.6,,,,,,,,,,
375500,,,,,,2.8874,-84.1364,59.76,2.8874,69.2146,1052.8494,13.6358
375620,,,1000,-1451.7769,94.8099,,,,,,,
375642,,,22,-7.649,105.8923,,,,,,,
375987,,,345,-497.2923,102.4525,,,,,,,
376000,,,,,,3.1467,-80.1495,63.2629,3.1467,68.3101,1419.1124,17.4858
376000,,,13,1.9052,101.9562,,,,,,,
376138,,,138,-46.3724,102.4801,,,,,,,
376209,,,71,-77.9998,102.4658,,,,,,,
376413,,,204,-217.8659,102.3176,,,,,,,
376500,,,,,,3.2566,-79.4082,61.8196,3.2566,72.9883,1280.8091,19.5679
376818,,,405,-323.493,104.3019,,,,,,,
376844,,,26,-6.5025,105.8114,,,,,,,
376864,,,20,-19.1666,106.0613,,,,,,,
376944,,,80,-52.7181,105.9134,,,,,,,
376961,,,17,1.9998,105.548,,,,,,,
376998,,,37,-5.7931,106.2194,,,,,,,
377000,,,,,,3.19,-76.771,63.5499,3.19,64.7761,1148.6246,13.9067
377040,,,42,-6.8334,106.1526,,,,,,,
377215,,,175,0.6447,105.9332,,,,,,,
377245,,,30,-6.5433,105.8778,,,,,,,
377254,,,9,7.4895,105.9423,,,,,,,
377296,,,42,-17.9703,106.239,,,,,,,
377500,,,,,,3.2348,-75.9594,63.35,3.2348,65.2813,959.3965,17.0658
377533,,,237,-403.4463,104.743,,,,,,,
377581,,,48,-38.2034,102.2205,,,,,,,
377753,,,172,-194.4948,102.132,,,,,,,
