env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
32509,,,46,-49.0168,32.6477,,,,,,,,,,
32581,,,72,-96.7429,32.8049,,,,,,,,,,
32593,,,12,-30.5846,32.9169,,,,,,,,,,
32635,,,42,-61.0487,32.3681,,,,,,,,,,
32713,,,78,-96.7884,32.5049,,,,,,,,,,
32892,,,179,-149.0492,32.479,,,,,,,,,,
32950,,,58,-68.6778,32.8627,,,,,,,,,,
32991,,,41,-40.6692,32.878,,,,,,,,,,
33000,,,,,,2.4748,0.9358,0.5573,-579.3275,59.7364,1.6518,-0.5182,7208.7373,19650.5801,24.2531
33108,,,117,-196.197,32.8482,,,,,,,,,,
33192,,,84,-110.451,32.841,,,,,,,,,,
33206,,,14,-27.2652,32.8119,,,,,,,,,,
33215,,,9,-18.4579,32.7554,,,,,,,,,,
33401,,,186,-193.5251,32.843,,,,,,,,,,
33500,,,,,,2.5805,0.9071,0.5631,-635.3954,61.2713,1.971,-0.5368,10597.1543,28106.8359,32.9552
34000,,,,,,2.4683,0.964,0.5633,-705.9899,57.1426,1.6041,-0.5383,7416.1045,31802.0957,23.3881
34401,,,1000,-1123.1961,32.8102,,,,,,,,,,
34462,,,61,-27.8081,32.8737,,,,,,,,,,
34494,,,32,-33.2215,32.5748,,,,,,,,,,
34500,,,,,,2.6688,0.9512,0.6458,-821.1211,73.5681,1.9739,-0.591,14651.7402,24192.3223,48.929
35000,,,,,,2.481,0.9602,0.5475,-783.9324,73.8471,1.7216,-0.5395,14094.8232,26027.9316,31.7815
35000,65.5762,518.1,,,,,,,,,,,,,
35494,,,1000,-947.3127,30.6819,,,,,,,,,,
35500,,,,,,2.4452,0.9237,0.5408,-802.2208,65.3512,1.7089,-0.5276,13405.209,30046.5898,32.5869
35574,,,80,-133.2167,32.8547,,,,,,,,,,
35634,,,60,-71.7976,32.8513,,,,,,,,,,
35655,,,21,-24.556,32.5735,,,,,,,,,,
35698,,,43,-24.2685,32.4362,,,,,,,,,,
35754,,,56,-57.9967,32.4413,,,,,,,,,,
35799,,,45,-48.0524,32.4818,,,,,,,,,,
36000,,,,,,2.5014,0.8924,0.5928,-905.5433,76.7193,1.7736,-0.5616,15941.2676,32055.084,33.2526
36500,,,,,,2.6207,0.9858,0.6008,-940.3848,76.3937,1.9052,-0.5447,19502.3926,40613.0195,38.5677
36799,,,1000,-1124.7757,32.6632,,,,,,,,,,
36844,,,45,-45.0988,32.9653,,,,,,,,,,
36882,,,38,-86.397,32.9207,,,,,,,,,,
36890,,,8,-5.251,33.0148,,,,,,,,,,
