env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
26926,,,16,0.7973,86.166,,,,,,,,,,
26957,,,31,-5.1686,86.6374,,,,,,,,,,
26977,,,20,6.3301,86.8629,,,,,,,,,,
27000,,,,,,0.648,0.7618,0.2224,-1276.9996,44.933,1.6395,-0.4317,11908.6758,87398.5,54.9015
27045,,,68,16.0964,86.8076,,,,,,,,,,
27137,,,92,-39.5866,82.8765,,,,,,,,,,
27154,,,17,2.7432,86.8571,,,,,,,,,,
27184,,,30,2.1077,86.8379,,,,,,,,,,
27250,,,66,-10.5759,86.8995,,,,,,,,,,
27385,,,135,29.9687,86.8546,,,,,,,,,,
27449,,,64,51.1831,86.7962,,,,,,,,,,
27494,,,45,25.569,87.0632,,,,,,,,,,
27500,,,,,,0.6538,0.7539,0.2126,-1261.6627,34.6192,1.4843,-0.4117,5970.4092,71656.9453,30.6208
27519,,,25,-5.7402,86.7878,,,,,,,,,,
27529,,,10,-3.9924,86.8634,,,,,,,,,,
27555,,,26,-4.4957,86.8117,,,,,,,,,,
27655,,,100,71.4207,87.2556,,,,,,,,,,
27679,,,24,-2.3302,90.8327,,,,,,,,,,
27735,,,56,-9.9759,90.3771,,,,,,,,,,
27764,,,29,9.9436,90.3691,,,,,,,,,,
27965,,,201,-23.1051,90.395,,,,,,,,,,
28000,,,,,,0.6506,0.7529,0.2106,-1284.5747,43.9218,1.4685,-0.4057,7045.687,82776.2812,36.041
28098,,,133,-14.6185,87.5585,,,,,,,,,,
28272,,,174,-37.0735,86.9849,,,,,,,,,,
28314,,,42,-6.5814,90.4741,,,,,,,,,,
28350,,,36,1.9693,86.7997,,,,,,,,,,
28374,,,24,-3.5016,85.3936,,,,,,,,,,
28425,,,51,-6.5051,86.2068,,,,,,,,,,
28469,,,44,14.2021,86.7577,,,,,,,,,,
28500,,,,,,0.6525,0.7579,0.2073,-1306.3666,55.636,1.4369,-0.4061,11352.8672,73361.3281,54.1409
28511,,,42,11.8546,86.6826,,,,,,,,,,
28602,,,91,119.1781,86.3416,,,,,,,,,,
28631,,,29,7.3976,85.1452,,,,,,,,,,
28726,,,95,50.9655,86.6127,,,,,,,,,,
28871,,,145,-30.357,86.7651,,,,,,,,,,
28983,,,112,-32.2439,86.6641,,,,,,,,,,
29000,,,,,,0.6548,0.7621,0.2047,-1321.4556,57.4749,1.397,-0.3917,6731.7891,73294.1562,35.6616
29041,,,58,-16.3609,86.5513,,,,,,,,,,
29097,,,56,-8.6492,86.7043,,,,,,,,,,
29140,,,43,10.1316,86.5888,,,,,,,,,,
29256,,,116,-64.1346,86.5291,,,,,,,,,,
29283,,,27,3.4982,86.7116,,,,,,,,,,
29345,,,62,-1.2854,86.8456,,,,,,,,,,
29416,,,71,0.0627,86.8081,,,,,,,,,,
29500,,,,,,0.6485,0.748,0.211,-1331.8063,53.6421,1.4652,-0.4205,5444.3848,60284.8398,28.5699
29519,,,103,-24.8026,86.4421,,,,,,,,,,
29536,,,17,-4.2097,86.5023,,,,,,,,,,
29598,,,62,-23.9469,86.0305,,,,,,,,,,
29708,,,110,-18.1927,86.3864,,,,,,,,,,
29799,,,91,51.8136,86.7671,,,,,,,,,,
29831,,,32,9.4701,87.0233,,,,,,,,,,
29857,,,26,-2.2811,86.5709,,,,,,,,,,
29870,,,13,2.1492,87.0955,,,,,,,,,,
29919,,,49,-1.1187,86.6809,,,,,,,,,,
30000,,,,,,0.6495,0.7608,0.2131,-1340.7823,73.5893,1.5134,-0.4145,6579.2739,69825.9375,40.0636
30000,-7.3872,74.8,,,,,,,,,,,,,
30020,,,101,-15.5111,76.0751,,,,,,,,,,
30066,,,46,0.0245,86.7553,,,,,,,,,,
30163,,,97,-0.8435,86.6533,,,,,,,,,,
30265,,,102,10.3096,86.6422,,,,,,,,,,
30273,,,8,-5.6313,86.5057,,,,,,,,,,
30302,,,29,13.4153,87.0361,,,,,,,,,,
30359,,,57,8.9599,90.2972,,,,,,,,,,
30379,,,20,6.4831,90.6004,,,,,,,,,,
30500,,,,,,0.6499,0.7564,0.2048,-1351.3542,93.0097,1.4057,-0.4117,8398.5029,79443.7109,52.253
30509,,,130,21.6001,90.2591,,,,,,,,,,
30524,,,15,-0.6532,90.0897,,,,,,,,,,
