env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
11873,,,16,3.8775,99.5297,,,,,,,,,
11885,,,12,-3.2722,99.8153,,,,,,,,,
11892,,,7,-4.6395,99.026,,,,,,,,,
11900,,,8,-2.3771,99.3746,,,,,,,,,
11911,,,11,-5.0874,99.579,,,,,,,,,
11918,,,7,-2.9861,99.3723,,,,,,,,,
11950,,,32,24.8249,99.1767,,,,,,,,,
11960,,,10,-0.3092,99.6665,,,,,,,,,
11968,,,8,-3.5255,98.5252,,,,,,,,,
12000,,,,,,1.1451,0.7487,0.1219,-128.4142,14.6737,0.1686,117.1871,323.8898,3.6307
12000,,,32,15.7622,99.293,,,,,,,,,
12010,,,10,-0.3546,97.0594,,,,,,,,,
12027,,,17,5.5547,98.8038,,,,,,,,,
12041,,,14,-1.2156,99.2225,,,,,,,,,
12047,,,6,-3.3403,98.8986,,,,,,,,,
12054,,,7,-3.0764,100.8032,,,,,,,,,
12078,,,24,13.6396,99.0652,,,,,,,,,
12130,,,52,31.3646,99.3544,,,,,,,,,
12139,,,9,-2.2542,98.5283,,,,,,,,,
12152,,,13,-4.4112,100.0535,,,,,,,,,
12178,,,26,16.5525,98.7357,,,,,,,,,
12218,,,40,35.4698,99.3523,,,,,,,,,
12265,,,47,36.8636,99.2655,,,,,,,,,
12276,,,11,-0.6473,99.5017,,,,,,,,,
12296,,,20,8.2957,98.7622,,,,,,,,,
12305,,,9,-1.3807,100.3486,,,,,,,,,
12313,,,8,-3.2711,99.3622,,,,,,,,,
12375,,,62,94.907,99.2131,,,,,,,,,
12441,,,66,58.8577,99.296,,,,,,,,,
12457,,,16,2.134,99.1476,,,,,,,,,
12466,,,9,-1.3126,98.8435,,,,,,,,,
12500,,,,,,1.154,0.7547,0.1216,-135.034,11.4572,0.1763,116.6612,493.6021,3.9991
12502,,,36,21.4022,99.4832,,,,,,,,,
12513,,,11,-0.7541,99.3808,,,,,,,,,
