env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
250000,0.9594,6.5,1.0,-0.2452,7.8493,0.3885,0.2544,0.0019,634.9074
260000,0.9619,6.1,1.0,-0.2193,7.5075,0.4009,0.2542,0.0019,630.279
270000,0.955,7.2,1.0,-0.2117,7.4184,0.4043,0.2534,0.0018,627.9432
280000,0.9494,8.1,1.0,-0.177,7.6453,0.4228,0.2529,0.0018,626.9443
290000,0.9525,7.6,1.0,-0.198,7.8125,0.4125,0.2525,0.0017,628.6379
300000,0.9437,9.0,1.0,-0.1312,7.6278,0.447,0.2522,0.0017,624.8211
310000,0.95,8.0,1.0,-0.1276,7.5988,0.4483,0.252,0.0017,626.0726
320000,0.9638,5.8,1.0,-0.1148,7.9745,0.4553,0.2519,0.0016,625.4878
330000,0.9431,9.1,1.0,-0.0463,8.0,0.4904,0.2519,0.0016,622.925
340000,0.9544,7.3,1.0,-0.0607,7.6923,0.4823,0.2513,0.0016,624.6384
350000,0.9513,7.8,1.0,-0.0538,7.758,0.4864,0.251,0.0015,624.1879
360000,0.9556,7.1,1.0,0.0061,7.9681,0.5171,0.2508,0.0015,623.9501
370000,0.9594,6.5,1.0,0.0319,7.9365,0.5302,0.2508,0.0015,622.4533
380000,0.9637,5.8,1.0,0.0802,7.8003,0.5546,0.2505,0.0015,622.8684
390000,0.9606,6.3,1.0,0.0242,7.8309,0.5262,0.2508,0.0014,622.1627
400000,0.9587,6.6,1.0,0.1226,7.8064,0.5761,0.2508,0.0014,618.5511
410000,0.9481,8.3,1.0,0.089,8.1169,0.5601,0.2509,0.0014,618.7046
420000,0.9569,6.9,1.0,0.1111,7.5131,0.5702,0.2509,0.0014,615.1789
430000,0.9419,9.3,1.0,0.1391,7.8431,0.5851,0.2501,0.0014,616.3713
440000,0.95,8.0,1.0,0.1618,7.734,0.5963,0.2503,0.0013,614.0367
450000,0.9419,9.3,1.0,0.1849,7.6687,0.6089,0.2498,0.0013,612.5579
460000,0.9662,5.4,1.0,0.2051,7.5988,0.6185,0.2498,0.0013,610.5075
470000,0.9688,5.0,1.0,0.2651,7.9051,0.6498,0.2503,0.0013,609.7892
480000,0.9512,7.8,1.0,0.2107,7.728,0.6213,0.25,0.0013,611.7005
490000,0.9519,7.7,1.0,0.2567,7.8802,0.6454,0.25,0.0013,609.6171
500000,0.9631,5.9,1.0,0.2307,7.7459,0.6321,0.2496,0.0012,609.2688
510000,0.9581,6.7,1.0,0.2527,7.7882,0.6433,0.25,0.0012,607.2741
520000,0.9625,6.0,1.0,0.3314,7.7882,0.683,0.2501,0.0012,608.5112
530000,0.9606,6.3,1.0,0.2944,7.7942,0.6648,0.25,0.0012,608.1924
540000,0.94,9.6,1.0,0.311,7.7942,0.6734,0.2499,0.0012,607.1229
550000,0.9694,4.9,1.0,0.3196,7.9365,0.6778,0.2501,0.0012,607.4199
560000,0.9475,8.4,1.0,0.3718,7.8431,0.7043,0.2505,0.0012,605.9114
570000,0.95,8.0,1.0,0.366,7.7399,0.7012,0.2502,0.0011,602.9406
580000,0.9506,7.9,1.0,0.3515,7.8616,0.6942,0.2504,0.0011,603.0534
590000,0.9506,7.9,1.0,0.3884,7.8309,0.7126,0.2503,0.0011,603.214
600000,0.9656,5.5,1.0,0.4208,7.7882,0.7298,0.2502,0.0011,601.5648
610000,0.9544,7.3,1.0,0.4016,7.7519,0.7194,0.2505,0.0011,600.0526
620000,0.9319,10.9,1.0,0.4252,7.6511,0.7307,0.2504,0.0011,600.6871
630000,0.9463,8.6,1.0,0.4384,7.57,0.7381,0.2505,0.0011,596.5878
640000,0.9669,5.3,1.0,0.4558,7.8247,0.7473,0.2501,0.0011,599.682
650000,0.9475,8.4,1.0,0.4285,7.6923,0.7331,0.2505,0.0011,598.0495
660000,0.94,9.6,1.0,0.4423,7.6511,0.7399,0.2505,0.0011,597.3895
670000,0.965,5.6,1.0,0.5012,7.6923,0.77,0.2503,0.0011,600.8243
680000,0.9525,7.6,1.0,0.4555,7.6511,0.7467,0.2503,0.0011,627.4421
690000,0.9387,9.8,1.0,0.5036,7.5529,0.7711,0.2501,0.0011,621.3888
700000,0.9338,10.6,1.0,0.4684,7.6394,0.7532,0.2506,0.0011,635.8925
710000,0.9419,9.3,1.0,0.5142,7.5815,0.7763,0.2505,0.001,629.2995
720000,0.9587,6.6,1.0,0.4855,7.5873,0.7618,0.25,0.001,631.3589
730000,0.9281,11.5,1.0,0.5244,7.4129,0.7813,0.2505,0.001,634.5715
740000,0.9606,6.3,1.0,0.5518,7.6982,0.796,0.2504,0.001,633.675
750000,0.9613,6.2,1.0,0.5019,7.7399,0.7709,0.2505,0.001,630.9683
760000,0.9513,7.8,1.0,0.5639,7.5131,0.8017,0.2505,0.001,630.014
770000,0.9463,8.6,1.0,0.5552,7.6923,0.7977,0.2508,0.001,629.0876
780000,0.9644,5.7,1.0,0.5084,7.7942,0.774,0.2505,0.001,630.3786
790000,0.9537,7.4,1.0,0.5612,7.716,0.8009,0.2506,0.001,631.1393
800000,0.945,8.8,1.0,0.5646,7.7042,0.802,0.2505,0.001,628.4464
810000,0.9569,6.9,1.0,0.6024,7.7942,0.8223,0.2509,0.001,626.1358
820000,0.9544,7.3,1.0,0.5677,7.4906,0.8037,0.2509,0.001,626.0931
830000,0.9631,5.9,1.0,0.5752,7.7399,0.808,0.2511,0.001,625.8938
840000,0.9537,7.4,1.0,0.6287,7.6336,0.8351,0.251,0.001,623.8125
850000,0.9394,9.7,1.0,0.6146,7.5643,0.8275,0.2511,0.001,623.4699
860000,0.9631,5.9,1.0,0.6322,7.5988,0.8366,0.2513,0.001,623.7585
870000,0.9656,5.5,1.0,0.6209,7.7101,0.8311,0.2514,0.001,622.8366
880000,0.95,8.0,1.0,0.6009,7.6161,0.821,0.251,0.001,618.347
890000,0.9394,9.7,1.0,0.6565,7.6278,0.849,0.2514,0.001,617.9792
