env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
352124,,,1600,-172.1131,21.3243,,,,,,,,,,
352239,,,115,-107.6707,20.2759,,,,,,,,,,
352355,,,116,-107.8308,21.0909,,,,,,,,,,
352500,,,,,,3,2,1,3013.7627,83.053,33.7316,41.9507,1.1613,395.8215,0.0
353000,,,,,,4,2,1,2959.6389,74.8693,987.1515,34.1673,1.1048,339.1083,0.0
353500,,,,,,3,1,1,3100.4331,52.4707,5.7409,14.5557,1.1558,515.8432,0.0
353955,,,1600,-172.8809,22.123,,,,,,,,,,
354000,,,,,,3,3,1,2978.8257,66.0257,42.1587,24.2705,2.221,504.9106,0.0
354069,,,114,-106.3466,20.5052,,,,,,,,,,
354196,,,127,-105.8551,20.4126,,,,,,,,,,
354311,,,115,-106.6571,23.4935,,,,,,,,,,
354474,,,163,-108.0238,21.925,,,,,,,,,,
354500,,,,,,3,2,1,2862.0955,63.9794,9.2708,23.6414,1.0142,313.9432,0.0
354591,,,117,-105.9309,21.2874,,,,,,,,,,
354706,,,115,-106.1324,22.623,,,,,,,,,,
355000,,,,,,3,2,1,2883.6318,57.6763,161.7633,18.2408,1.5571,567.8775,0.0
355000,-172.4123,1451.2,,,,,,,,,,,,,
355500,,,,,,3,2,1,3022.1497,71.8096,8.419,31.4744,1.6094,321.3811,0.0
356000,,,,,,3,2,1,2916.5649,62.9351,163.0068,23.9405,1.0945,366.4294,0.0
356306,,,1600,-172.034,15.4649,,,,,,,,,,
356500,,,,,,3,2,1,2985.1165,77.5324,9.2672,39.8977,1.8701,625.3269,0.0
357000,,,,,,3,2,1,2946.8359,39.3007,9.1798,0.7048,1.0762,376.0866,0.0
357500,,,,,,3,2,1,2995.5422,53.8897,58.6269,15.3677,1.8346,580.7696,0.0
357906,,,1600,-174.4677,21.4732,,,,,,,,,,
358000,,,,,,3,2,1,3018.1736,52.1125,151.0067,14.3346,1.508,127.147,0.0
358500,,,,,,3,2,1,2915.3667,41.8738,429.366,6.1167,3.7466,1114.2822,0.0
359000,,,,,,3,2,1,3035.4917,57.826,8.1238,23.3814,2.2417,753.4005,0.0
359500,,,,,,3,2,1,3068.9309,59.5503,1311.2577,24.8807,4.4269,871.8677,0.0
359506,,,1600,-172.3729,21.9934,,,,,,,,,,
360000,,,,,,3,2,1,2974.457,49.5175,6.4281,14.89,1.6927,327.9831,0.0
360000,-114.9553,260.4,,,,,,,,,,,,,
360500,,,,,,3,2,1,3027.6118,53.5562,302.1837,17.3541,1.5093,237.5814,0.0
361000,,,,,,4,2,1,2937.2769,43.7892,158.4483,10.0053,1.6563,84.9892,0.0
361106,,,1600,-173.5415,20.6115,,,,,,,,,,
361500,,,,,,3,2,1,2950.3496,49.7164,17.8423,16.3857,2.2982,463.3141,0.0
362000,,,,,,3,2,1,2904.074,48.4605,27.1554,13.8217,3.6671,1175.6207,0.0
362500,,,,,,3,2,1,2966.3191,51.7302,195.8001,17.9998,3.2561,833.3216,0.0
362706,,,1600,-172.2081,22.6652,,,,,,,,,,
362821,,,115,-105.7789,22.0772,,,,,,,,,,
363000,,,,,,3,2,1,3028.5151,56.6166,176.0596,23.2737,1.3581,146.2336,0.0
363500,,,,,,3,2,1,2929.7002,82.6707,10.4498,48.0493,2.129,314.2025,0.0
364000,,,,,,3,2,1,3053.4038,49.4963,6.7319,17.4628,2.1775,323.1341,0.0
364421,,,1600,-174.2036,21.954,,,,,,,,,,
364500,,,,,,4,2,1,3008.3701,64.0608,843.1443,33.2548,1.7544,275.3298,0.0
364533,,,112,-106.9338,21.0471,,,,,,,,,,
364701,,,168,-107.9412,21.2052,,,,,,,,,,
364820,,,119,-105.7091,22.6771,,,,,,,,,,
365000,,,,,,3,2,1,2973.8416,48.1234,20.3129,15.3968,1.0502,264.3478,0.0
365000,-108.0426,112.8,,,,,,,,,,,,,
365500,,,,,,3,2,1,2889.2141,42.8223,4.9566,8.6917,5.4252,690.7931,0.0
366000,,,,,,4,2,1,2950.1536,67.5774,290.2527,34.585,1.7505,217.089,0.0
366420,,,1600,-173.4505,20.8505,,,,,,,,,,
366500,,,,,,3,2,1,3097.6101,76.707,1060.1543,44.099,1.6145,197.8998,0.0
366532,,,112,-111.8919,20.1619,,,,,,,,,,
367000,,,,,,3,2,1,2967.1997,40.1379,5.4512,8.7448,4.1788,940.5951,0.0
367500,,,,,,4,2,1,2928.8127,44.0164,506.1545,11.829,1.6267,173.4455,0.0
368000,,,,,,3,2,1,2971.9209,60.7139,237.9694,27.7095,1.6005,252.3667,0.0
368132,,,1600,-172.3985,22.4512,,,,,,,,,,
368250,,,118,-107.6575,20.0683,,,,,,,,,,
368500,,,,,,3,2,1,3002.9954,57.7695,11.2524,24.2966,3.6114,1152.5516,0.0
369000,,,,,,3,2,1,2901.1875,66.5358,262.9362,34.6452,2.9004,419.3805,0.0
369500,,,,,,3,2,1,2932.5566,55.2828,67.0512,23.9652,2.776,340.4758,0.0
369850,,,1600,-173.4118,21.6681,,,,,,,,,,
370000,,,,,,3,2,1,2955.9685,56.7449,87.7466,25.5998,3.1645,420.2991,0.0
370000,-179.3015,1600.0,,,,,,,,,,,,,
370500,,,,,,3,2,1,2921.3979,52.4511,524.6639,21.088,1.597,603.5366,0.0
371000,,,,,,3,2,1,3028.2217,55.2706,5.9901,24.1318,2.5349,550.6879,0.0
371450,,,1600,-171.3973,15.3389,,,,,,,,,,
371500,,,,,,3,2,1,3021.6313,68.5417,1281.8246,38.0508,3.7153,1005.7704,0.0
372000,,,,,,3,2,1,2910.1406,38.7325,14.7949,7.9292,3.8736,796.955,0.0
372500,,,,,,3,2,1,3010.7642,55.6985,15.0238,25.4304,2.0747,368.2495,0.0
373000,,,,,,3,2,1,3065.0181,47.6084,65.023,17.2055,3.4094,838.9627,0.0
373050,,,1600,-173.1651,21.7127,,,,,,,,,,
373179,,,129,-113.5715,21.8872,,,,,,,,,,
373500,,,,,,3,2,1,2984.8694,62.5836,8.6937,33.6956,1.9531,410.2269,0.0
374000,,,,,,3,2,1,3009.5474,51.9761,7.5837,24.0975,3.6292,897.5784,0.0
374500,,,,,,3,2,1,2982.678,62.9562,9.6665,33.1586,2.6196,299.4253,0.0
374779,,,1600,-172.5146,21.4051,,,,,,,,,,
375000,,,,,,3,2,1,2970.5479,46.2233,7.3508,17.2622,4.2387,225.0481,0.0
375000,-179.3007,1600.0,,,,,,,,,,,,,
375500,,,,,,3,2,1,2905.9233,65.9928,71.5907,34.8326,1.7276,477.9549,0.0
376000,,,,,,3,2,1,2887.2651,72.0833,1195.3772,43.9855,5.3931,1519.5181,0.0
376379,,,1600,-172.2801,15.196,,,,,,,,,,
376495,,,116,-106.512,22.0558,,,,,,,,,,
376500,,,,,,3,2,1,2908.8467,49.2317,20.0565,20.1499,2.4653,464.4996,0.0
377000,,,,,,3,2,1,3069.2529,57.1007,31.5309,28.4813,3.2553,494.9558,0.0
377500,,,,,,3,2,1,2941.9829,87.4541,828.6655,60.2211,2.0103,638.6237,0.0
378000,,,,,,3,2,1,2904.0796,59.6787,456.0291,32.1577,2.7264,337.2462,0.0
378095,,,1600,-173.5353,22.0086,,,,,,,,,,
378232,,,137,-106.098,21.9814,,,,,,,,,,
378500,,,,,,3,2,1,2956.6833,38.8076,6.0919,13.706,1.7508,250.2326,0.0
379000,,,,,,3,2,1,2949.7183,42.105,7.6722,17.1062,4.5447,318.4638,0.0
379500,,,,,,3,1,1,3018.6846,32.9534,5.2002,8.3807,1.7617,545.6682,0.0
379832,,,1600,-172.2661,21.8188,,,,,,,,,,
380000,,,,,,3,2,1,2895.9314,51.4283,228.0107,25.8388,1.4468,421.5829,0.0
380000,-115.1042,261.0,,,,,,,,,,,,,
380500,,,,,,3,2,1,2947.5083,56.2812,7.8798,28.7385,1.9801,431.9548,0.0
381000,,,,,,3,2,1,3021.5022,56.2178,566.6533,30.5072,2.7013,394.6776,0.0
381432,,,1600,-172.6545,20.1786,,,,,,,,,,
381500,,,,,,3,2,1,2918.0591,66.6349,15.6944,40.1484,1.5667,333.6965,0.0
382000,,,,,,4,2,1,2972.1255,54.7142,757.2678,28.334,2.6784,626.1505,0.0
382500,,,,,,3,2,1,2991.0791,51.1162,9.3372,25.2737,8.4967,1716.7659,0.0
383000,,,,,,3,2,1,2944.8071,75.1936,708.2264,48.5949,1.9238,475.4606,0.0
383032,,,1600,-172.1374,22.3478,,,,,,,,,,
383147,,,115,-107.2537,21.3157,,,,,,,,,,
383288,,,141,-114.7933,23.0722,,,,,,,,,,
383500,,,,,,3,2,1,3002.6411,34.4236,6.3367,8.3269,2.8197,175.9492,0.0
384000,,,,,,3,2,1,3029.2483,59.8179,13.2145,33.5342,3.2308,1057.6582,0.0
384500,,,,,,3,2,1,2915.3474,59.7475,607.4664,35.2704,2.7842,273.13,0.0
384888,,,1600,-173.0322,21.7396,,,,,,,,,,
385000,,,,,,3,2,1,3015.073,58.567,40.3688,32.1017,1.1586,82.3002,0.0
385000,-107.9624,112.6,,,,,,,,,,,,,
385500,,,,,,3,1,1,3053.2671,41.1756,4.8107,16.7179,4.1249,558.8666,0.0
386000,,,,,,3,2,1,3039.4182,42.9808,18.7788,17.1757,2.5745,335.2752,0.0
386488,,,1600,-172.1016,21.703,,,,,,,,,,
386500,,,,,,4,2,1,2929.6785,23.7722,4.4661,0.5705,2.966,329.6939,0.0
387000,,,,,,3,2,1,2975.7153,40.2455,5.585,16.6991,3.3553,725.9421,0.0
387500,,,,,,3,2,1,2978.7747,91.6467,1176.3622,67.1546,2.8917,392.2435,0.0
388000,,,,,,4,2,1,3060.4807,42.3498,361.2217,17.6138,3.4031,725.7567,0.0
388088,,,1600,-170.676,21.7859,,,,,,,,,,
388198,,,110,-107.2724,21.6023,,,,,,,,,,
388313,,,115,-107.6762,23.4955,,,,,,,,,,
388416,,,103,-105.3699,23.2535,,,,,,,,,,
388500,,,,,,3,2,1,2960.0723,27.5765,531.5536,5.2409,6.6166,421.6411,0.0
389000,,,,,,3,2,1,3009.4087,66.0708,13.9054,41.81,1.6226,419.7634,0.0
389500,,,,,,3,2,1,3080.0608,62.6383,259.9819,39.4089,3.7343,729.2152,0.0
390000,,,,,,3,2,1,3092.7493,30.0384,6.4062,7.0263,2.5598,406.8865,0.0
390000,-172.1559,1451.2,,,,,,,,,,,,,
390016,,,1600,-173.1675,15.8223,,,,,,,,,,
390500,,,,,,3,2,1,2980.4534,43.2875,10.9755,21.4417,1.6126,620.5735,0.0
391000,,,,,,3,2,1,3007.0662,32.2712,15.8959,8.2197,2.9071,562.1391,0.0
391500,,,,,,3,2,1,2899.72,53.9771,10.5141,29.3113,3.7706,731.5905,0.0
391616,,,1600,-173.214,21.467,,,,,,,,,,
392000,,,,,,3,2,1,3050.6396,46.6083,5.7679,25.231,2.2644,308.4597,0.0
392500,,,,,,4,2,1,2948.0994,46.7538,508.4547,24.5077,3.798,949.8718,0.0
393000,,,,,,3,2,1,2986.5176,52.3375,11.296,28.3569,7.5351,408.1366,0.0
393216,,,1600,-173.0956,21.9389,,,,,,,,,,
393500,,,,,,3,1,1,3070.2097,57.0577,309.4065,35.7868,3.2137,913.1264,0.0
394000,,,,,,3,1,1,2982.2041,63.2898,205.7231,40.4837,6.249,1241.5297,0.0
394500,,,,,,3,2,1,2985.1868,58.9663,252.9704,34.7622,2.0806,359.4132,0.0
394816,,,1600,-172.764,21.384,,,,,,,,,,
395000,,,,,,3,2,1,2939.6045,40.8717,349.4138,19.5596,5.4353,1275.6323,0.0
395000,-180.9233,1600.0,,,,,,,,,,,,,
395500,,,,,,3,2,1,3013.2766,40.6444,5.7459,16.9406,5.1458,473.1957,0.0
396000,,,,,,3,2,1,2996.5835,32.2115,5.4505,8.602,1.9607,188.5666,0.0
396416,,,1600,-181.7968,15.5045,,,,,,,,,,
396500,,,,,,3,2,1,2930.0625,22.972,5.4039,0.4455,8.9515,1777.3883,0.0
396532,,,116,-107.1518,20.898,,,,,,,,,,
396648,,,116,-107.6893,22.1672,,,,,,,,,,
397000,,,,,,3,2,1,3029.9387,31.1557,6.3128,8.7277,2.2865,171.4659,0.0
397500,,,,,,3,2,1,3118.147,53.4597,7.381,31.2255,5.2563,1268.7532,0.0
398000,,,,,,3,2,1,3032.6562,48.5642,6.6725,25.0835,2.587,499.6824,0.0
398248,,,1600,-173.4036,21.5339,,,,,,,,,,
398500,,,,,,4,2,1,3008.9688,47.5218,702.6354,24.7869,3.6547,220.3309,0.0
399000,,,,,,3,2,1,3118.3613,41.2476,67.4967,18.5924,2.9444,184.5382,0.0
399500,,,,,,3,1,1,3090.3098,36.8458,7.1833,14.7188,1.5988,297.8894,0.0
399848,,,1600,-172.4963,21.3034,,,,,,,,,,
400000,,,,,,4,2,1,3013.186,25.0084,39.5683,0.9202,3.0249,522.8696,0.0
400000,-115.0732,261.2,,,,,,,,,,,,,
400500,,,,,,3,2,1,3012.2974,32.2463,131.0327,10.5291,2.4235,472.8726,0.0
401000,,,,,,3,2,1,2998.979,22.135,4.7578,0.7155,3.8216,193.1532,0.0
401448,,,1600,-172.5549,20.0512,,,,,,,,,,
401500,,,,,,3,1,1,2978.6655,52.7356,290.2606,33.4288,3.368,560.2888,0.0
402000,,,,,,3,1,1,3029.9216,34.8526,13.0829,15.2488,3.1252,779.9232,0.0
402500,,,,,,3,2,1,2986.9966,35.0885,40.9534,15.3655,2.3516,390.177,0.0
403000,,,,,,3,1,1,2978.5242,35.1798,4.0269,17.1506,2.4287,475.3268,0.0
403048,,,1600,-173.6684,21.747,,,,,,,,,,
403500,,,,,,3,2,1,2950.5784,58.3176,719.4145,38.4321,1.9698,498.6396,0.0
404000,,,,,,3,2,1,2992.5625,35.9644,6.1377,16.7886,6.9464,352.663,0.0
404500,,,,,,3,2,1,3173.0063,25.6098,80.4436,7.6051,2.4714,187.683,0.0
404648,,,1600,-172.0955,21.6377,,,,,,,,,,
404764,,,116,-106.1736,22.5295,,,,,,,,,,
405000,,,,,,3,1,1,2894.248,18.8952,3.525,0.1086,3.7249,853.415,0.0
405000,-108.0279,113.4,,,,,,,,,,,,,
405500,,,,,,3,2,1,3041.6003,47.5575,345.3082,27.8917,2.0566,337.3438,0.0
406000,,,,,,3,2,1,2931.6621,42.4106,287.9652,23.6259,4.3069,1087.391,0.0
406364,,,1600,-172.5175,21.2703,,,,,,,,,,
406500,,,,,,3,1,1,2978.2749,27.9009,4.3355,8.4829,2.682,1018.2421,0.0
407000,,,,,,3,2,1,2996.8083,41.4273,6.4001,24.9724,2.6681,754.0071,0.0
407500,,,,,,3,2,1,3064.0986,18.1022,4.2567,0.4422,4.0298,707.6757,0.0
407964,,,1600,-172.4532,21.823,,,,,,,,,,
408000,,,,,,3,1,1,3018.2407,25.5333,4.3565,8.5066,7.5628,1095.5619,0.0
408500,,,,,,3,1,1,2976.3511,24.9232,4.2189,8.3454,1.8648,316.8105,0.0
409000,,,,,,3,1,1,2931.8225,37.4587,3.8244,23.1399,4.236,993.7401,0.0
409500,,,,,,3,2,1,2956.9402,38.2337,51.3466,22.295,2.3885,889.8997,0.0
409564,,,1600,-173.3427,21.4413,,,,,,,,,,
410000,,,,,,3,1,1,3093.0803,23.5497,4.0928,6.7811,1.5572,144.9388,0.0
410000,-165.044,1302.7,,,,,,,,,,,,,
410500,,,,,,3,2,1,2910.7161,25.9714,9.6467,8.7072,2.51,364.2103,0.0
411000,,,,,,3,2,1,3047.3914,31.7314,33.9905,14.8258,2.3997,426.0102,0.0
411164,,,1600,-172.1622,16.6805,,,,,,,,,,
411278,,,114,-106.5738,24.604,,,,,,,,,,
411500,,,,,,3,2,1,2988.4189,24.6772,7.233,6.7424,3.5668,1120.5745,0.0
412000,,,,,,3,2,1,2949.1968,27.8207,4.4839,8.7065,10.6372,2488.5518,0.0
412500,,,,,,3,1,1,2982.3643,16.042,7.4595,0.1792,2.3178,342.8777,0.0
412878,,,1600,-172.2088,26.2098,,,,,,,,,,
413000,,,,,,3,2,1,3005.9324,25.3522,29.1147,8.8857,2.4114,817.2108,0.0
413500,,,,,,3,1,1,3018.6917,48.5681,6.3271,33.4817,1.128,125.4266,0.0
414000,,,,,,3,1,1,3042.1382,32.1405,4.2662,16.5618,3.4102,803.4293,0.0
414478,,,1600,-172.4877,25.6774,,,,,,,,,,
414500,,,,,,3,2,1,3032.0176,34.7274,192.0271,19.2314,2.235,483.972,0.0
414615,,,137,-105.9655,26.2848,,,,,,,,,,
414735,,,120,-105.9816,24.3401,,,,,,,,,,
415000,,,,,,3,1,1,3014.9773,22.9491,37.7241,8.6306,1.3631,280.5424,0.0
415000,-172.3796,1451.1,,,,,,,,,,,,,
415500,,,,,,3,1,1,3011.1934,16.5338,241.3563,2.2494,1.0188,176.2316,0.0
416000,,,,,,4,1,1,3066.562,39.5883,346.7588,24.9419,1.183,166.7961,0.0
416335,,,1600,-173.3491,18.9634,,,,,,,,,,
416500,,,,,,3,1,1,3161.4697,14.0908,2.9527,0.0828,1.6364,201.4122,0.0
417000,,,,,,3,1,1,3021.2981,22.4519,3.3735,8.4826,0.8378,180.2815,0.0
417500,,,,,,3,2,1,3048.4126,22.6731,3.8652,8.5683,1.2001,305.7494,0.0
417935,,,1600,-172.9492,26.4215,,,,,,,,,,
418000,,,,,,3,2,1,2902.2898,14.5453,3.7663,0.2799,1.974,194.2671,0.0
418500,,,,,,3,2,1,2958.7195,14.6198,8.6111,0.2515,2.4485,279.6839,0.0
419000,,,,,,3,1,1,2997.5923,23.0507,3.2074,8.4624,1.5658,138.8776,0.0
419500,,,,,,3,1,1,3069.5488,13.8405,3.5746,0.1194,0.7046,51.4809,0.0
419535,,,1600,-173.3616,26.1002,,,,,,,,,,
419652,,,117,-107.3759,24.0083,,,,,,,,,,
420000,,,,,,3,1,1,2999.8164,22.8326,4.5314,8.3488,1.0766,132.1756,0.0
420000,-115.1353,261.5,,,,,,,,,,,,,
420500,,,,,,3,2,1,2921.988,31.7343,6.4938,16.7475,3.9472,789.7728,0.0
421000,,,,,,3,1,1,3033.343,21.5688,3.0433,8.2942,0.7381,169.2553,0.0
421252,,,1600,-172.3494,23.9103,,,,,,,,,,
421363,,,111,-107.709,25.5525,,,,,,,,,,
421500,,,,,,3,1,1,3044.8376,12.8702,2.7238,0.0674,0.7043,78.1603,0.0
422000,,,,,,3,1,1,3019.9705,12.5947,2.9089,0.0672,1.7496,279.0379,0.0
422500,,,,,,3,1,1,2945.7141,19.8072,3.3763,8.3372,1.3723,313.7348,0.0
422963,,,1600,-173.3123,25.0486,,,,,,,,,,
423000,,,,,,3,1,1,2918.7256,12.6323,2.7487,0.0778,1.7585,113.4071,0.0
423500,,,,,,3,1,1,2999.051,12.046,2.8157,0.0674,0.7116,125.8086,0.0
424000,,,,,,3,1,1,2902.2053,12.4341,2.1614,0.0769,0.9344,94.892,0.0
424500,,,,,,3,1,1,3011.0349,12.6863,2.5196,0.0667,0.3629,114.7362,0.0
424563,,,1600,-172.608,26.2293,,,,,,,,,,
424682,,,119,-108.4412,24.244,,,,,,,,,,
425000,,,,,,3,1,1,3048.4099,12.1489,2.6948,0.0663,0.4506,75.7063,0.0
425000,-107.9336,112.5,,,,,,,,,,,,,
425500,,,,,,3,1,1,3013.8105,13.8789,3.4064,0.1115,0.3482,81.8675,0.0
426000,,,,,,3,1,1,2914.7783,11.3852,2.7062,0.0703,0.9941,81.2184,0.0
426282,,,1600,-172.8201,24.6497,,,,,,,,,,
426396,,,114,-106.7653,25.3606,,,,,,,,,,
426500,,,,,,3,1,1,3000.6562,20.4922,2.9451,8.489,0.8062,173.6465,0.0
427000,,,,,,3,1,1,3036.7302,13.1612,2.4684,0.0669,0.6026,123.8121,0.0
427500,,,,,,3,1,1,2908.4885,12.8377,2.6744,0.0659,0.6245,113.1617,0.0
427996,,,1600,-173.5649,25.8207,,,,,,,,,,
428000,,,,,,3,1,1,2926.3193,21.2849,3.3694,8.3328,0.7174,93.2485,0.0
428111,,,115,-106.3579,24.1756,,,,,,,,,,
428500,,,,,,3,1,1,2874.6536,13.3662,2.853,0.0717,2.4477,325.5855,0.0
429000,,,,,,3,1,1,2939.9915,11.9147,1.6297,0.1741,0.646,48.172,0.0
429500,,,,,,3,1,1,3028.1646,21.2746,2.9504,8.3741,2.396,494.9845,0.0
429711,,,1600,-171.93,25.0948,,,,,,,,,,
430000,,,,,,3,1,1,2992.6599,12.3705,1.747,0.0409,2.3551,746.8153,0.0
430000,-157.9781,1154.1,,,,,,,,,,,,,
430500,,,,,,4,1,1,2960.5427,21.6755,7.5252,8.4861,1.428,244.7201,0.0
431000,,,,,,4,1,1,3106.2175,16.2608,531.4258,3.8771,0.8892,124.9815,0.0
431311,,,1600,-172.3332,20.4662,,,,,,,,,,
431424,,,113,-107.578,28.8452,,,,,,,,,,
431500,,,,,,3,1,1,3031.7656,12.6465,2.3784,0.0653,1.6261,156.2361,0.0
431536,,,112,-107.3074,25.414,,,,,,,,,,
431644,,,108,-106.9406,25.4546,,,,,,,,,,
431744,,,100,-104.9733,23.9064,,,,,,,,,,
432000,,,,,,3,1,1,2954.6777,13.59,2.9638,0.2262,0.4342,93.3797,0.0
432500,,,,,,3,1,1,2981.7358,12.2789,2.0403,0.0468,0.631,274.0602,0.0
433000,,,,,,3,1,1,3066.6553,13.377,2.4856,0.08,0.3364,64.0102,0.0
433344,,,1600,-172.3098,25.1547,,,,,,,,,,
433500,,,,,,3,1,1,2981.2773,13.9532,2.0754,0.0642,2.67,865.7701,0.0
434000,,,,,,3,1,1,3096.3826,12.778,1.9341,0.0468,2.9243,708.3033,0.0
434500,,,,,,3,1,1,2929.0706,12.8049,2.8001,0.0751,3.6603,1112.7859,0.0
434944,,,1600,-171.7608,24.9775,,,,,,,,,,
435000,,,,,,3,1,1,2892.4446,13.6515,2.9307,0.2335,0.5209,87.673,0.0
435000,-179.2752,1600.0,,,,,,,,,,,,,
435500,,,,,,3,1,1,3030.2915,22.6303,3.2056,8.4843,1.3252,228.3981,0.0
436000,,,,,,3,1,1,3065.0835,21.975,3.1328,8.358,0.7329,208.2411,0.0
436500,,,,,,3,1,1,3025.3665,13.491,1.9472,0.0571,0.5308,147.7016,0.0
436544,,,1600,-172.3691,18.5427,,,,,,,,,,
436661,,,117,-107.1015,24.4056,,,,,,,,,,
437000,,,,,,3,1,1,2939.9055,13.4748,2.0379,0.0441,1.9726,546.4583,0.0
437500,,,,,,3,1,1,3129.5364,13.4014,1.7279,0.1842,0.3993,96.5586,0.0
438000,,,,,,3,1,1,2984.3333,13.4998,1.9815,0.0589,1.8004,244.7153,0.0
438261,,,1600,-173.9067,25.4473,,,,,,,,,,
438378,,,117,-107.1215,25.4913,,,,,,,,,,
438500,,,,,,3,1,1,2899.4583,12.9704,1.969,0.0538,1.0839,199.4997,0.0
439000,,,,,,3,1,1,2996.8284,22.1907,3.8024,8.3727,0.5461,97.7008,0.0
439500,,,,,,3,1,1,2975.2734,12.9628,2.6169,0.063,0.4719,83.4313,0.0
439978,,,1600,-171.9797,25.4507,,,,,,,,,,
440000,,,,,,3,1,1,2954.6089,15.2135,2.6858,0.222,0.2546,69.7133,0.0
440000,-115.1932,262.0,,,,,,,,,,,,,
440500,,,,,,3,1,1,2952.0972,14.8365,2.5388,0.0815,0.5049,46.6861,0.0
441000,,,,,,3,1,1,2969.2458,13.5273,1.7952,0.0431,0.9953,178.1501,0.0
441500,,,,,,3,1,1,2998.4268,14.6298,1.9679,0.054,0.6692,153.0648,0.0
441578,,,1600,-172.5748,23.7652,,,,,,,,,,
441699,,,121,-106.4367,26.5548,,,,,,,,,,
442000,,,,,,3,1,1,3061.0095,14.1948,1.7263,0.0437,0.7008,192.3052,0.0
442500,,,,,,3,1,1,3025.6814,14.8182,1.9031,0.0538,2.4443,492.0392,0.0
443000,,,,,,3,1,1,2949.6018,13.565,1.8032,0.0556,0.3681,57.5457,0.0
443299,,,1600,-172.1292,26.6909,,,,,,,,,,
443500,,,,,,3,1,1,2967.7683,14.8653,1.8487,0.052,0.9367,203.2424,0.0
444000,,,,,,3,1,1,2929.0544,15.4344,3.1472,0.1,2.2586,107.0727,0.0
444500,,,,,,3,1,1,2993.5432,14.232,2.3457,0.2074,4.2423,256.3416,0.0
444899,,,1600,-172.6324,25.5171,,,,,,,,,,
445000,,,,,,3,1,1,2951.0417,13.6646,1.9174,0.048,0.6438,71.5787,0.0
445000,-108.0835,113.0,,,,,,,,,,,,,
445012,,,113,-106.4032,17.1934,,,,,,,,,,
445122,,,110,-107.8206,24.8001,,,,,,,,,,
445500,,,,,,3,1,1,2924.0107,14.8279,2.4496,0.0723,0.2593,76.1532,0.0
446000,,,,,,3,1,1,2968.6724,14.1289,1.6484,0.0513,1.7851,147.2695,0.0
446500,,,,,,3,1,1,2942.0691,15.7684,2.9656,0.1007,1.1427,149.1866,0.0
446722,,,1600,-172.7544,25.266,,,,,,,,,,
447000,,,,,,3,1,1,2966.1724,14.7466,2.4926,0.0751,0.5099,67.4963,0.0
447500,,,,,,4,1,1,2949.6602,43.4295,1355.2184,28.5593,0.366,91.8089,0.0
448000,,,,,,3,1,1,3004.4849,14.4664,2.0052,0.0625,0.5142,57.4967,0.0
448322,,,1600,-173.6981,26.4084,,,,,,,,,,
448500,,,,,,3,1,1,2917.2261,14.3405,2.6659,0.0594,0.5971,48.0347,0.0
449000,,,,,,3,1,1,2981.925,13.3134,1.2776,0.0377,0.4401,132.8511,0.0
449500,,,,,,3,1,1,2996.9263,24.3363,3.7798,8.4,0.2079,27.943,0.0
449922,,,1600,-172.7815,25.0699,,,,,,,,,,
450000,,,,,,3,1,1,3017.804,14.3185,5.4926,0.2169,0.3693,103.1122,0.0
450000,-150.8338,1005.0,,,,,,,,,,,,,
450041,,,119,-105.5385,6.0129,,,,,,,,,,
450500,,,,,,3,1,1,3009.0486,14.9788,3.0841,0.0856,0.5464,148.5288,0.0
451000,,,,,,3,1,1,2988.3213,14.2399,2.1291,0.0638,0.2975,47.0598,0.0
451500,,,,,,3,1,1,2920.0266,14.9831,1.9661,0.1421,0.6463,172.2216,0.0
451641,,,1600,-173.483,27.0717,,,,,,,,,,
452000,,,,,,3,1,1,2958.5955,15.5224,2.6512,0.0862,1.1806,116.596,0.0
452500,,,,,,3,1,1,2943.0117,15.6681,2.6663,0.0804,0.6792,183.776,0.0
453000,,,,,,3,1,1,3001.7297,14.2928,2.0641,0.0848,0.7223,67.1999,0.0
453241,,,1600,-172.7468,26.0701,,,,,,,,,,
453500,,,,,,3,1,1,2919.5571,15.8281,2.7197,0.0847,0.5018,59.5917,0.0
454000,,,,,,3,1,1,2950.6575,14.2836,1.5711,0.0461,0.7241,60.1338,0.0
454500,,,,,,3,1,1,2973.6062,14.2236,1.9731,0.0633,1.2701,224.3763,0.0
454841,,,1600,-173.717,25.2681,,,,,,,,,,
454958,,,117,-108.5918,24.5887,,,,,,,,,,
455000,,,,,,3,1,1,2943.6353,14.2264,1.8127,0.056,0.8848,237.9642,0.0
455000,-179.2991,1600.0,,,,,,,,,,,,,
455500,,,,,,3,1,1,2915.8005,57.5852,55.1356,42.3066,0.4503,46.6861,0.0
456000,,,,,,3,1,1,2971.9419,14.0704,1.8264,0.0509,3.6692,144.4111,0.0
456500,,,,,,3,1,1,2941.5298,15.333,2.5356,0.2417,0.7443,69.4372,0.0
456558,,,1600,-173.583,17.8324,,,,,,,,,,
457000,,,,,,3,1,1,3005.4644,24.1768,197.0276,9.8449,3.7117,424.6167,0.0
457500,,,,,,3,1,1,3089.6333,14.7952,2.5432,0.2253,0.3203,77.168,0.0
458000,,,,,,3,1,1,2980.5852,23.1847,3.721,8.4111,0.1644,40.2264,0.0
