env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,fkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
479500,,,,,,50,50,25,46.199,81.0512,36.2817,-44.1823,-244.1554,332.3017,77.2702,974.0547,5.2047
479814,,,338,1215.4194,39.1283,,,,,,,,,,,,
480000,,,,,,50,50,25,46.4702,82.8465,39.8385,-44.1823,-262.9254,445.5708,11.2038,329.2369,4.4234
480000,3298.1647,799.4,,,,,,,,,,,,,,,
480500,,,,,,50,50,25,47.9327,82.2772,38.6064,-44.1823,-255.1288,383.7363,13.985,505.5349,3.5006
480814,,,1000,4069.4125,28.7377,,,,,,,,,,,,
481000,,,,,,50,50,24,45.0842,82.1449,35.5198,-44.1823,-258.9104,437.9012,18.2321,750.3351,4.3171
481156,,,342,1452.8441,39.1064,,,,,,,,,,,,
481233,,,77,258.2578,39.1529,,,,,,,,,,,,
481500,,,,,,50,50,26,43.9982,82.0081,36.002,-44.1823,-255.8848,416.271,11.2192,407.9681,4.9428
481641,,,408,1436.0743,33.8388,,,,,,,,,,,,
481871,,,230,839.8516,34.2967,,,,,,,,,,,,
482000,,,,,,50,50,25,44.3897,80.2725,35.8647,-44.1823,-255.5656,383.1984,15.9186,692.0323,3.7133
482500,,,,,,50,50,26,44.8381,83.4969,38.6745,-44.1823,-255.6463,355.0487,46.2283,1635.9109,3.8198
482871,,,1000,3817.9118,36.8879,,,,,,,,,,,,
483000,,,,,,50,50,25,42.4384,81.9349,39.372,-44.1823,-247.9394,307.1401,11.3908,445.3257,4.0885
483238,,,367,1439.9645,39.2966,,,,,,,,,,,,
483500,,,,,,50,50,25,44.3875,82.0668,37.68,-44.1823,-259.3347,308.3268,19.8385,762.7982,5.3483
484000,,,,,,50,50,26,43.8269,81.9863,38.4997,-44.1823,-258.3719,406.6608,15.0046,552.9996,4.9059
484238,,,1000,4068.93,39.054,,,,,,,,,,,,
484500,,,,,,50,50,24,51.7724,79.8417,35.4897,-44.1823,-264.5143,343.5854,10.1857,267.3828,4.1526
484976,,,738,2951.178,39.1345,,,,,,,,,,,,
485000,,,,,,50,50,27,44.5593,83.4462,41.1842,-44.1823,-257.1129,275.535,13.8164,497.0829,4.6387
485000,2680.9482,655.9,,,,,,,,,,,,,,,
485500,,,,,,50,50,25,43.1012,82.1505,36.2154,-44.1823,-251.6399,485.5257,30.9674,1310.8896,5.5248
485787,,,811,3143.1323,27.6316,,,,,,,,,,,,
486000,,,,,,50,50,26,44.7801,83.4169,39.2462,-44.1823,-253.886,391.8218,10.664,253.9823,5.2408
486388,,,601,2476.4425,31.5507,,,,,,,,,,,,
486494,,,106,344.0779,39.5068,,,,,,,,,,,,
486500,,,,,,50,50,26,44.4397,83.6492,38.3485,-44.1823,-264.3919,384.7277,23.1092,1208.8763,3.7826
487000,,,,,,50,50,26,44.5573,83.213,37.4807,-44.1823,-254.919,366.7324,13.9826,632.4325,5.04
487494,,,1000,4063.8032,37.1055,,,,,,,,,,,,
487500,,,,,,50,50,26,44.6926,82.6851,38.0692,-44.1823,-256.6567,334.5903,16.9719,589.8099,3.7653
488000,,,,,,50,50,25,46.5285,82.5088,38.7308,-44.1823,-258.8979,315.0215,15.4289,660.0124,4.6965
488046,,,552,2250.032,28.026,,,,,,,,,,,,
488456,,,410,1574.2139,30.9342,,,,,,,,,,,,
488500,,,,,,50,50,24,48.109,79.5654,39.0347,-44.1823,-267.9187,337.4421,55.3843,756.5191,4.29
489000,,,,,,50,50,25,44.8496,83.132,39.9609,-44.1823,-261.2629,375.754,15.0671,612.9438,4.9889
489456,,,1000,4017.3255,29.8286,,,,,,,,,,,,
489500,,,,,,50,50,26,49.655,82.0686,36.9194,-44.1823,-261.9878,381.3257,12.6986,410.626,3.7548
489523,,,67,223.2056,24.8771,,,,,,,,,,,,
489573,,,50,128.2055,24.4604,,,,,,,,,,,,
490000,,,,,,50,50,25,41.4838,82.9661,37.4804,-44.1823,-259.9935,417.2588,8.7589,288.1071,3.553
490000,2463.882,592.1,,,,,,,,,,,,,,,
490500,,,,,,50,50,24,46.3546,82.3798,38.0025,-44.1823,-265.567,330.98,13.9811,480.3064,3.8501
490573,,,1000,3696.7914,26.3701,,,,,,,,,,,,
491000,,,,,,50,50,25,43.8174,81.7127,36.8653,-44.1823,-257.3412,396.0214,17.5781,823.5405,5.606
491500,,,,,,50,50,26,48.1407,81.6783,36.8422,-44.1823,-264.1263,390.1481,14.9242,347.4213,4.1704
491573,,,1000,3898.3622,27.2924,,,,,,,,,,,,
492000,,,,,,50,50,26,46.4329,84.3964,39.7605,-44.1823,-262.5208,385.0339,11.1651,296.8681,4.1798
492500,,,,,,50,50,25,46.415,80.0431,34.9592,-44.1823,-265.3963,442.4297,13.0938,559.5662,4.0193
492573,,,1000,4034.5357,30.7823,,,,,,,,,,,,
493000,,,,,,50,50,26,44.631,81.9131,37.1422,-44.1823,-261.8802,355.7452,10.3292,372.5695,5.0126
493500,,,,,,50,50,26,43.6573,79.5063,37.3426,-44.1823,-260.6474,342.9815,11.2915,251.4957,4.4131
493573,,,1000,1021.0543,34.4447,,,,,,,,,,,,
493796,,,223,820.6087,39.5424,,,,,,,,,,,,
494000,,,,,,50,50,25,44.79,81.9676,37.606,-44.1823,-263.4913,346.3867,16.3274,448.6727,3.1285
494500,,,,,,50,50,25,46.7464,81.7236,38.528,-44.1823,-270.7795,371.0204,12.127,326.318,3.7606
494594,,,798,3086.9437,33.7366,,,,,,,,,,,,
495000,,,,,,50,50,24,47.8924,80.3043,36.584,-44.1823,-260.592,352.2481,20.7729,817.1422,3.4311
495000,2258.2278,540.2,,,,,,,,,,,,,,,
495179,,,585,2294.392,22.4018,,,,,,,,,,,,
495500,,,,,,50,50,26,45.4351,81.4184,37.0685,-44.1823,-257.6088,345.5169,10.6145,193.7495,4.62
495852,,,673,2717.8984,35.6615,,,,,,,,,,,,
496000,,,,,,50,50,26,43.6902,83.2022,37.8447,-44.1823,-261.8972,431.8306,34.7596,420.2374,4.0231
496500,,,,,,50,50,25,43.1825,83.7895,39.8775,-44.1823,-260.2986,369.1324,13.9759,426.5207,4.9581
496852,,,1000,4116.854,31.7321,,,,,,,,,,,,
496939,,,87,302.6061,29.1117,,,,,,,,,,,,
497000,,,,,,50,50,25,44.7167,81.2324,36.9665,-44.1823,-268.5647,413.2282,15.1754,451.0791,4.808
497500,,,,,,50,50,25,45.5698,84.5123,39.053,-44.1823,-261.1091,403.1129,33.8656,342.7608,5.2942
497939,,,1000,1300.7848,32.458,,,,,,,,,,,,
498000,,,,,,50,50,26,40.1275,82.5404,37.4238,-44.1823,-255.4894,446.8617,33.839,413.8372,3.7568
498197,,,258,855.2957,25.3117,,,,,,,,,,,,
498209,,,12,3.3059,23.682,,,,,,,,,,,,
498500,,,,,,50,50,24,48.3104,78.7905,35.9661,-44.1823,-267.8505,395.7912,12.0402,455.8855,4.1235
498737,,,528,2195.6281,29.4112,,,,,,,,,,,,
498778,,,41,120.6854,39.4314,,,,,,,,,,,,
499000,,,,,,50,50,27,42.3299,83.174,38.3722,-44.1823,-261.7604,371.2446,23.2233,1073.3231,5.3769
499500,,,,,,50,50,26,44.6302,83.4082,38.7272,-44.1823,-267.5159,358.5135,22.7771,1012.9227,6.3992
499778,,,1000,3934.0541,38.3731,,,,,,,,,,,,
500000,,,,,,50,50,25,47.2611,82.066,37.423,-44.1823,-260.2469,387.0097,9.4452,164.8831,4.5694
500000,2092.8386,618.0,,,,,,,,,,,,,,,
500260,,,482,1885.6094,24.8242,,,,,,,,,,,,
500278,,,18,31.3848,39.4995,,,,,,,,,,,,
500500,,,,,,50,50,25,44.7725,83.4695,39.3374,-44.1823,-275.4216,346.824,16.8719,699.5446,3.931
501000,,,,,,50,50,25,43.5989,80.6459,36.4477,-44.1823,-270.5993,419.2711,34.0472,426.941,5.0169
501278,,,1000,4023.0407,38.7191,,,,,,,,,,,,
501500,,,,,,50,50,25,45.3869,83.1358,35.4051,-44.1823,-267.3391,585.684,13.2727,315.087,4.2122
501785,,,507,2019.8857,39.3379,,,,,,,,,,,,
502000,,,,,,50,50,24,46.3523,82.4878,36.7638,-44.1823,-276.5134,424.0863,13.2195,458.024,4.5951
502500,,,,,,50,50,25,45.2123,85.4567,39.634,-44.1823,-263.3884,384.6119,10.3617,187.8893,4.0522
502785,,,1000,3901.8135,33.481,,,,,,,,,,,,
503000,,,,,,50,50,27,42.445,84.0532,38.0046,-44.1823,-263.7537,378.5026,9.9635,206.2628,3.3105
503336,,,551,1934.8163,32.6348,,,,,,,,,,,,
503500,,,,,,50,50,26,47.1742,84.9595,40.357,-44.1823,-270.6783,376.5928,101.3126,931.8152,6.1714
504000,,,,,,50,50,25,44.5424,82.4369,36.6102,-44.1823,-270.1,365.2891,13.5623,449.1925,5.2521
504336,,,1000,4005.9545,28.9075,,,,,,,,,,,,
504500,,,,,,50,50,26,43.4126,85.0108,42.7636,-44.1823,-264.6358,439.416,9.6741,231.1253,3.8429
504954,,,618,2418.3674,29.4997,,,,,,,,,,,,
505000,,,,,,50,50,26,42.4618,83.4857,39.8383,-44.1823,-274.6837,372.5596,12.4331,439.5525,4.2261
505000,2371.2019,579.6,,,,,,,,,,,,,,,
505500,,,,,,50,50,25,44.9106,81.6186,37.1137,-44.1823,-273.5023,620.3878,22.2274,963.4302,5.0329
505521,,,567,1961.3569,23.5945,,,,,,,,,,,,
505960,,,439,1766.2859,31.1096,,,,,,,,,,,,
506000,,,,,,50,50,26,41.3068,82.7103,39.5864,-44.1823,-271.9149,340.262,13.1041,515.0693,5.1932
506292,,,332,1290.5781,27.9641,,,,,,,,,,,,
506500,,,,,,50,50,25,41.0057,82.8211,36.9001,-44.1823,-266.7023,412.2906,21.1231,650.5563,4.013
507000,,,,,,50,50,24,46.7468,81.8291,38.7594,-44.1823,-280.9433,396.7275,13.8748,411.228,5.699
507292,,,1000,3991.4382,33.9043,,,,,,,,,,,,
507500,,,,,,50,50,26,45.0567,84.3308,38.6926,-44.1823,-271.1904,392.6365,19.6053,923.837,6.0956
507727,,,435,1756.1985,39.5295,,,,,,,,,,,,
508000,,,,,,50,50,25,45.382,82.9739,37.4045,-44.1823,-278.8892,432.8756,15.9164,334.8997,4.2098
508128,,,401,1509.623,39.4379,,,,,,,,,,,,
508500,,,,,,50,50,26,41.8349,81.2939,38.6785,-44.1823,-277.5055,302.5883,11.2203,295.4366,4.5543
508660,,,532,2213.1775,34.9918,,,,,,,,,,,,
509000,,,,,,50,50,26,43.258,84.4199,37.8107,-44.1823,-271.7809,404.1098,20.0061,660.3755,6.0335
509500,,,,,,50,50,26,43.169,80.4527,36.8915,-44.1823,-276.1511,391.961,21.939,866.7294,4.7845
509660,,,1000,3954.2673,34.879,,,,,,,,,,,,
510000,,,,,,50,50,25,46.258,83.341,40.0415,-44.1823,-278.5959,337.7422,14.2181,209.2666,4.4487
510000,1365.1975,445.3,,,,,,,,,,,,,,,
510138,,,478,1624.6934,21.4827,,,,,,,,,,,,
510340,,,202,716.5202,28.7413,,,,,,,,,,,,
510500,,,,,,50,50,25,43.8989,83.1986,39.2875,-44.1823,-275.8961,358.4128,15.5835,387.174,4.9412
511000,,,,,,50,50,26,41.9187,81.9271,38.3164,-44.1823,-278.3004,339.8664,18.7595,639.9614,4.7433
511340,,,1000,4153.968,38.3152,,,,,,,,,,,,
511462,,,122,496.0018,39.5319,,,,,,,,,,,,
511500,,,,,,50,50,25,43.3517,84.5012,39.3995,-44.1823,-273.2264,364.1295,9.9239,305.1203,4.9699
512000,,,,,,50,50,26,44.069,83.9109,39.8303,-44.1823,-276.6766,359.8892,17.7557,714.4462,4.963
512462,,,1000,4032.2935,37.7609,,,,,,,,,,,,
512500,,,,,,50,50,25,45.7684,81.7325,37.7262,-44.1823,-277.5235,450.2438,13.1042,464.4192,4.6126
513000,,,,,,50,50,26,44.0869,81.5337,37.075,-44.1823,-273.9202,399.9168,10.4102,177.3075,3.2761
513462,,,1000,4124.3841,29.6385,,,,,,,,,,,,
513500,,,,,,50,50,27,42.0565,85.7116,39.1727,-44.1823,-269.6839,399.6486,14.4665,336.9021,5.7612
513838,,,376,1531.2048,30.096,,,,,,,,,,,,
514000,,,,,,50,50,26,44.3851,81.7555,38.897,-44.1823,-277.8286,353.0974,19.9891,527.4521,5.5255
514500,,,,,,50,50,26,42.8432,81.7017,38.8637,-44.1823,-272.5095,285.0899,21.9173,446.6805,4.2261
514786,,,948,4053.0435,39.0194,,,,,,,,,,,,
515000,,,,,,50,50,26,45.2998,81.1075,36.7642,-44.1823,-277.1176,348.0186,9.5642,215.2431,4.4609
515000,1669.9376,399.7,,,,,,,,,,,,,,,
515357,,,571,2190.5312,29.7296,,,,,,,,,,,,
515500,,,,,,50,50,25,42.1649,81.1793,37.562,-44.1823,-280.8502,368.5981,49.2559,355.4553,5.2049
515900,,,543,2270.3809,38.8877,,,,,,,,,,,,
516000,,,,,,50,50,26,42.3104,82.7876,39.9402,-44.1823,-279.3095,419.683,19.621,780.4105,3.7903
516500,,,,,,50,50,26,43.6043,81.5902,35.6655,-44.1823,-279.7226,489.9777,9.7873,291.4515,5.0579
516900,,,1000,4101.0771,39.2955,,,,,,,,,,,,
517000,,,,,,50,50,26,47.7616,80.8773,37.7876,-44.1823,-286.063,307.1463,11.0031,267.4079,3.3833
517114,,,214,836.268,39.307,,,,,,,,,,,,
517160,,,46,110.9213,39.2843,,,,,,,,,,,,
517500,,,,,,50,50,26,42.0269,81.973,38.971,-44.1823,-282.8707,344.8075,17.591,492.3612,4.2991
518000,,,,,,50,50,25,43.676,83.5957,38.6575,-44.1823,-286.6053,364.7107,16.4337,698.5563,3.7284
518160,,,1000,3985.8266,39.1408,,,,,,,,,,,,
518500,,,,,,50,50,25,44.1836,82.8999,38.8361,-44.1823,-282.4472,373.072,13.2024,387.1593,5.6248
518772,,,612,2166.6751,39.1684,,,,,,,,,,,,
519000,,,,,,50,50,25,45.4376,84.9305,40.0876,-44.1823,-287.0244,419.6688,10.5553,154.6622,4.1115
519245,,,473,1655.6025,39.0779,,,,,,,,,,,,
519500,,,,,,50,50,26,42.712,84.6295,38.5117,-44.1823,-281.4794,417.3376,13.7956,431.7176,4.3547
519938,,,693,2632.6239,39.2208,,,,,,,,,,,,
520000,,,,,,50,50,24,47.7927,81.953,38.2051,-44.1823,-285.7407,329.6062,16.8243,681.534,4.1747
520000,1764.5507,549.0,,,,,,,,,,,,,,,
520500,,,,,,50,50,25,46.5518,83.0795,39.1052,-44.1823,-284.557,381.7837,14.0263,312.0611,4.3122
520938,,,1000,4089.9225,31.3669,,,,,,,,,,,,
521000,,,,,,50,50,26,42.6237,83.4579,39.4047,-44.1823,-283.3852,372.3109,26.5212,955.7759,4.6611
521085,,,147,605.6545,39.2459,,,,,,,,,,,,
521500,,,,,,50,50,27,39.7356,83.3438,38.1776,-44.1823,-278.8681,375.2095,81.0944,1511.4148,3.9746
521509,,,424,1720.0487,39.2209,,,,,,,,,,,,
521610,,,101,368.0071,39.1081,,,,,,,,,,,,
522000,,,,,,50,50,26,45.8439,81.6296,37.8493,-44.1823,-281.7998,352.9893,35.0111,374.6268,4.342
522087,,,477,1982.451,39.2212,,,,,,,,,,,,
522149,,,62,241.7411,39.321,,,,,,,,,,,,
522500,,,,,,50,50,26,43.3887,81.9732,37.8563,-44.1823,-285.4758,364.4402,12.6301,304.6931,5.6716
522809,,,660,2693.627,39.2122,,,,,,,,,,,,
523000,,,,,,50,50,27,38.786,85.2133,38.9967,-44.1823,-276.0614,383.1053,16.4336,581.7796,5.0299
523500,,,,,,50,50,28,38.3465,84.3783,40.253,-44.1823,-278.1665,338.6216,29.2275,834.9852,4.1368
523809,,,1000,-763.2956,39.0447,,,,,,,,,,,,
523993,,,184,732.2038,39.1079,,,,,,,,,,,,
524000,,,,,,50,50,27,39.918,81.8602,37.4902,-44.1823,-276.5332,324.1234,33.6499,1023.2344,4.9879
524229,,,236,888.225,39.2081,,,,,,,,,,,,
524255,,,26,56.9554,39.1491,,,,,,,,,,,,
524500,,,,,,50,50,27,44.17,83.4476,37.519,-44.1823,-284.2448,369.0931,13.4667,577.4413,4.2063
525000,,,,,,50,50,25,43.3364,83.0672,39.7981,-44.1823,-286.3373,311.1612,13.3765,458.9576,4.2435
525000,1925.3653,516.6,,,,,,,,,,,,,,,
525255,,,1000,4219.0479,31.7068,,,,,,,,,,,,
525453,,,198,662.2114,39.3368,,,,,,,,,,,,
525500,,,,,,50,50,25,41.9929,82.9147,37.5249,-44.1823,-279.0248,423.3338,14.007,387.9436,4.3371
525616,,,163,663.6071,39.436,,,,,,,,,,,,
525652,,,36,106.6215,39.3447,,,,,,,,,,,,
526000,,,,,,50,50,27,42.9503,83.0009,39.2358,-44.1823,-273.7831,371.4288,11.528,263.7779,3.7765
526500,,,,,,50,50,26,42.5628,83.3717,37.2263,-44.1823,-284.6775,436.474,13.0041,319.3506,3.9395
526652,,,1000,3715.9885,39.2734,,,,,,,,,,,,
527000,,,,,,50,50,26,37.8098,84.6721,40.6048,-44.1823,-276.1564,333.0022,40.4973,507.4991,3.952
527500,,,,,,50,50,27,41.6838,82.4294,41.1717,-44.1823,-281.216,289.1566,29.4782,369.6591,3.7896
527652,,,1000,4226.4194,39.2195,,,,,,,,,,,,
528000,,,,,,50,50,27,39.8006,80.8778,37.4663,-44.1823,-281.6071,297.6813,56.8436,597.6266,4.5005
528275,,,623,2643.7105,39.1738,,,,,,,,,,,,
528375,,,100,318.5584,39.2038,,,,,,,,,,,,
528417,,,42,111.5418,39.3095,,,,,,,,,,,,
528500,,,,,,50,50,27,42.8084,84.188,41.1152,-44.1823,-278.4148,332.5031,27.496,769.1642,5.5471
528664,,,247,929.626,39.1759,,,,,,,,,,,,
529000,,,,,,50,50,25,45.4503,81.4582,36.4538,-44.1823,-287.7062,409.4382,14.0595,464.5269,4.598
529500,,,,,,50,50,27,39.2442,83.7377,39.9636,-44.1823,-278.9154,426.2025,15.7971,442.6719,3.594
529664,,,1000,1439.3596,39.1352,,,,,,,,,,,,
530000,,,,,,50,50,26,42.382,85.0876,40.0856,-44.1823,-283.7179,363.1282,13.7956,358.2441,4.9106
530000,1655.4457,486.5,,,,,,,,,,,,,,,
530500,,,,,,50,50,26,40.9088,83.0609,40.1591,-44.1823,-283.5848,375.4014,22.8572,772.9008,4.3787
530664,,,1000,4142.0214,31.9731,,,,,,,,,,,,
531000,,,,,,50,50,27,41.1145,80.516,36.5868,-44.1823,-283.4812,365.5162,18.5401,654.4521,5.0873
531500,,,,,,50,50,28,38.5683,85.3214,39.6272,-44.1823,-276.83,364.86,13.9566,437.0371,4.165
531664,,,1000,-2201.1847,39.0494,,,,,,,,,,,,
531784,,,120,440.4758,39.3018,,,,,,,,,,,,
531810,,,26,36.676,38.9128,,,,,,,,,,,,
532000,,,,,,50,50,27,40.1226,81.6479,35.9546,-44.1823,-280.528,412.4071,13.4861,633.8054,4.1655
532307,,,497,1943.1859,39.0643,,,,,,,,,,,,
532500,,,,,,50,50,28,38.1988,82.908,38.9959,-44.1823,-270.2262,353.9529,14.2231,444.3362,4.7462
533000,,,,,,50,50,28,37.9517,83.6817,37.7743,-44.1823,-273.3428,391.3565,13.7207,562.6611,3.7642
533307,,,1000,-137.7703,38.936,,,,,,,,,,,,
533478,,,171,612.9441,39.0274,,,,,,,,,,,,
533500,,,,,,50,50,29,38.9827,83.6481,39.2738,-44.1823,-276.1537,344.939,57.1266,1392.8209,4.6692
533719,,,241,935.5594,39.0074,,,,,,,,,,,,
533869,,,150,456.7983,39.0288,,,,,,,,,,,,
534000,,,,,,50,50,28,38.2884,83.9896,39.2335,-44.1823,-276.3239,445.8604,14.4681,495.7737,6.6426
534500,,,,,,50,50,28,35.7289,84.5303,39.8337,-44.1823,-268.8313,374.1292,13.9418,449.0839,4.2742
534869,,,1000,3987.2963,39.1306,,,,,,,,,,,,
535000,,,,,,50,50,28,40.7991,82.2542,38.2359,-44.1823,-279.7499,338.0789,11.6883,232.3348,4.3527
535000,3026.4065,788.5,,,,,,,,,,,,,,,
535010,,,141,597.9398,10.9488,,,,,,,,,,,,
535500,,,,,,50,50,28,38.7716,83.1193,39.9625,-44.1823,-279.0584,325.4645,38.5976,324.3453,4.4378
535586,,,576,2263.905,33.9447,,,,,,,,,,,,
536000,,,,,,50,50,29,41.4726,81.5642,37.3897,-44.1823,-272.1096,381.0802,16.9668,619.2878,5.3586
536352,,,766,3171.8747,39.0377,,,,,,,,,,,,
536500,,,,,,50,50,28,38.2518,83.1106,38.5093,-44.1823,-281.4064,422.8842,13.9242,423.6264,6.5407
536771,,,419,1818.5662,39.0781,,,,,,,,,,,,
536963,,,192,751.6705,39.3442,,,,,,,,,,,,
537000,,,,,,50,50,28,39.8088,80.4394,37.0481,-44.1823,-272.3164,330.7746,15.6298,581.1631,5.0895
537010,,,47,109.8499,39.1183,,,,,,,,,,,,
537216,,,206,773.3007,39.0678,,,,,,,,,,,,
537500,,,,,,50,50,29,36.7737,83.4627,36.7778,-44.1823,-264.5009,407.9673,14.3636,405.2142,4.2812
537602,,,386,1671.2716,39.0498,,,,,,,,,,,,
537834,,,232,759.1345,39.03,,,,,,,,,,,,
537868,,,34,70.0984,39.0241,,,,,,,,,,,,
538000,,,,,,50,50,28,38.2336,82.9164,38.1962,-44.1823,-271.4316,343.4658,21.8032,478.8196,4.983
538500,,,,,,50,50,29,38.4237,82.158,39.169,-44.1823,-279.161,363.575,16.2421,621.1816,4.0259
538868,,,1000,3902.3306,39.0691,,,,,,,,,,,,
539000,,,,,,50,50,29,35.8117,83.712,40.4541,-44.1823,-271.207,312.979,48.344,1005.9622,4.834
539304,,,436,1718.5226,39.042,,,,,,,,,,,,
539500,,,,,,50,50,27,42.4339,81.3163,38.2299,-44.1823,-285.593,387.9639,14.0967,275.8698,5.0281
539670,,,366,1467.4307,39.0792,,,,,,,,,,,,
539836,,,166,524.7526,39.0282,,,,,,,,,,,,
540000,,,,,,50,50,30,35.2187,82.7101,37.9571,-44.1823,-264.5883,393.8436,11.6307,381.6426,5.109
540000,1458.4348,411.2,,,,,,,,,,,,,,,
540500,,,,,,50,50,29,38.3907,82.5825,37.9713,-44.1823,-274.3555,389.9554,38.79,875.5037,4.0336
540563,,,727,3053.5304,30.6736,,,,,,,,,,,,
540706,,,143,542.0029,38.3334,,,,,,,,,,,,
541000,,,,,,50,50,29,36.3725,81.3653,37.4072,-44.1823,-276.7772,389.8197,74.332,988.8024,4.452
541131,,,425,1819.178,38.288,,,,,,,,,,,,
541410,,,279,993.8165,38.2988,,,,,,,,,,,,
541500,,,,,,50,50,28,39.535,84.4248,37.9579,-44.1823,-269.3589,488.4466,12.4202,400.2688,4.2808
542000,,,,,,50,50,29,39.6884,81.9399,38.5559,-44.1823,-276.9323,385.7842,12.1565,265.0591,4.7662
542410,,,1000,4301.375,38.5816,,,,,,,,,,,,
542500,,,,,,50,50,29,36.3229,83.1176,40.3425,-44.1823,-267.252,410.4785,10.2811,212.8486,3.9113
543000,,,,,,50,50,28,37.4661,82.8131,38.3242,-44.1823,-270.2599,395.8891,17.9755,529.6306,4.0595
543410,,,1000,4163.6087,39.0705,,,,,,,,,,,,
543423,,,13,12.7986,39.0783,,,,,,,,,,,,
543500,,,,,,50,50,29,36.6813,84.1774,40.7454,-44.1823,-267.3738,343.7188,16.633,608.2012,6.4068
544000,,,,,,50,50,29,35.7772,82.7084,38.5271,-44.1823,-261.7133,372.2871,17.469,516.3036,4.3894
544423,,,1000,404.3181,38.4186,,,,,,,,,,,,
544500,,,,,,50,50,29,35.9127,81.3998,35.6748,-44.1823,-270.0813,405.7097,17.1862,866.0525,4.7404
545000,,,,,,50,50,29,37.3396,81.2984,37.0896,-44.1823,-273.9701,402.616,14.5795,376.9441,5.8965
545000,1107.5417,396.6,,,,,,,,,,,,,,,
545423,,,1000,4054.8354,32.728,,,,,,,,,,,,
545500,,,,,,50,50,28,39.7428,83.3416,39.4798,-44.1823,-279.4606,329.5406,13.08,523.0936,3.6279
545573,,,150,626.3939,39.0542,,,,,,,,,,,,
545788,,,215,822.3047,39.0251,,,,,,,,,,,,
546000,,,,,,50,50,29,38.7288,82.0601,39.1035,-44.1823,-275.7717,348.7372,15.9723,579.7556,3.5633
546500,,,,,,50,50,27,37.5318,84.8934,41.6553,-44.1823,-284.4985,419.2857,19.5033,364.9327,3.5423
546788,,,1000,4033.4773,39.0092,,,,,,,,,,,,
546877,,,89,221.9554,38.9996,,,,,,,,,,,,
547000,,,,,,50,50,28,39.7845,82.2269,38.8494,-44.1823,-283.4658,384.5148,12.7767,439.9225,4.6039
547500,,,,,,50,50,28,36.009,83.0214,38.7541,-44.1823,-276.8613,396.8418,15.1394,339.8771,5.0196
547877,,,1000,1152.2357,37.3694,,,,,,,,,,,,
548000,,,,,,50,50,29,38.8828,83.0249,38.8261,-44.1823,-275.4119,374.6892,17.1803,384.3874,4.0722
548500,,,,,,50,50,29,39.605,82.5682,37.9495,-44.1823,-274.7022,454.6714,20.0748,583.6974,4.4208
548702,,,825,3444.8862,27.4983,,,,,,,,,,,,
548804,,,102,357.1809,39.3726,,,,,,,,,,,,
549000,,,,,,50,50,29,38.1301,81.6929,39.0927,-44.1823,-278.2658,314.1985,22.9981,914.3491,4.4836
549500,,,,,,50,50,27,37.7474,83.3647,38.1884,-44.1823,-281.7627,374.2899,8.9356,157.7385,3.845
549804,,,1000,3180.132,38.3389,,,,,,,,,,,,
549845,,,41,65.2079,37.2981,,,,,,,,,,,,
550000,,,,,,50,50,30,36.1454,82.5854,37.5243,-44.1823,-278.419,361.67,31.1147,1013.7786,4.2811
550000,2910.9591,768.5,,,,,,,,,,,,,,,
550356,,,511,1897.1374,22.2393,,,,,,,,,,,,
550500,,,,,,50,50,29,36.6266,82.2102,37.3856,-44.1823,-276.3365,419.0324,12.1308,296.2724,4.2276
551000,,,,,,50,50,30,38.1201,80.6029,35.437,-44.1823,-274.9915,446.8222,26.9194,1024.408,4.7794
551215,,,859,3573.6694,38.5512,,,,,,,,,,,,
551290,,,75,209.2595,39.6272,,,,,,,,,,,,
551500,,,,,,50,50,30,38.7619,84.8264,38.8177,-44.1823,-268.1583,328.5751,13.5885,410.0249,3.8628
552000,,,,,,50,50,30,35.5056,83.7092,37.9983,-44.1823,-275.5224,358.581,17.8348,526.5237,4.7172
552290,,,1000,3810.1122,38.6792,,,,,,,,,,,,
552500,,,,,,50,50,29,36.7454,83.045,38.6922,-44.1823,-275.0135,382.1175,19.546,602.2306,5.957
552511,,,221,825.3982,39.4076,,,,,,,,,,,,
552874,,,363,1518.289,39.3112,,,,,,,,,,,,
553000,,,,,,50,50,29,40.9439,82.2995,36.8314,-44.1823,-279.0414,463.714,10.9962,193.0775,4.4835
553002,,,128,447.7722,37.7184,,,,,,,,,,,,
553133,,,131,441.2293,29.4643,,,,,,,,,,,,
553168,,,35,62.6441,39.5098,,,,,,,,,,,,
553366,,,198,766.5466,39.1401,,,,,,,,,,,,
553500,,,,,,50,50,30,36.596,84.057,39.8584,-44.1823,-269.6767,436.9153,15.0867,377.8649,4.888
554000,,,,,,50,50,29,37.8419,83.2472,39.9583,-44.1823,-276.1339,284.535,32.4168,1516.2826,5.124
554165,,,799,3430.2177,33.0991,,,,,,,,,,,,
554500,,,,,,50,50,29,38.7515,78.4457,35.4349,-44.1823,-279.1876,319.3146,15.7384,424.0199,4.8024
554575,,,410,1736.5293,26.6129,,,,,,,,,,,,
554601,,,26,44.9648,25.2299,,,,,,,,,,,,
555000,,,,,,50,50,29,37.0793,83.8215,39.0881,-44.1823,-270.0632,396.5035,13.4431,396.5356,4.8271
555000,2636.4724,637.7,,,,,,,,,,,,,,,
