env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
450000,0.8403,7.1,1.0,0.7334,11.8343,0.9976,0.0118,0.0062,650.777
460000,0.8718,5.7,1.0,0.7313,11.9474,0.9988,0.0121,0.0063,650.8229
470000,0.8538,6.5,1.0,0.7378,11.6414,0.9988,0.0125,0.0062,650.1728
480000,0.8425,7.0,1.0,0.7371,11.6959,1.0,0.0127,0.0062,651.6443
490000,0.7818,9.7,1.0,0.7496,11.1235,1.0,0.0128,0.0062,649.9278
500000,0.8425,7.0,1.0,0.7443,11.3636,0.9989,0.0129,0.0062,649.0493
510000,0.7718,9.7,0.9,0.7482,11.1857,1.0,0.0132,0.0061,646.3935
520000,0.8335,7.4,1.0,0.7488,11.1607,0.9989,0.0134,0.006,648.8798
530000,0.829,7.6,1.0,0.7525,11.0011,1.0,0.0136,0.006,648.1061
540000,0.8425,7.0,1.0,0.7622,10.5597,0.9989,0.0137,0.0059,647.5685
550000,0.838,7.2,1.0,0.7653,10.4384,1.0,0.0139,0.0059,646.6146
560000,0.8515,6.6,1.0,0.7561,10.846,1.0,0.0141,0.0059,647.7438
570000,0.847,6.8,1.0,0.7658,10.395,1.0,0.0142,0.0058,641.517
580000,0.838,7.2,1.0,0.7675,10.3306,0.999,0.0144,0.0058,639.9035
590000,0.8425,7.0,1.0,0.7618,10.5932,1.0,0.0143,0.0058,643.7368
600000,0.829,7.6,1.0,0.7672,10.3413,1.0,0.0146,0.0057,637.4352
610000,0.838,7.2,1.0,0.7737,10.0503,1.0,0.0146,0.0057,639.672
620000,0.856,6.4,1.0,0.7727,10.1112,1.0,0.0146,0.0056,638.5017
630000,0.82,8.0,1.0,0.7743,10.0402,1.0,0.0148,0.0056,638.8783
640000,0.829,7.6,1.0,0.7764,9.9206,1.0,0.0148,0.0055,637.9659
650000,0.8358,7.3,1.0,0.7799,9.7847,1.0,0.0149,0.0055,636.2396
660000,0.8673,5.9,1.0,0.7856,9.5329,1.0,0.0149,0.0055,633.2161
670000,0.8583,6.3,1.0,0.788,9.4162,1.0,0.0151,0.0054,633.8558
680000,0.8313,7.5,1.0,0.7881,9.4162,1.0,0.0148,0.0053,633.6973
