env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
20749,,,134,-3.4203,92.4638,,,,,,,,,
20771,,,22,6.1481,92.9047,,,,,,,,,
20873,,,102,-2.6984,93.1863,,,,,,,,,
21000,,,,,,1.9617,1.2244,0.1862,-193.603,18.5866,0.8035,238.0236,618.8336,5.8965
21022,,,149,225.1774,92.8503,,,,,,,,,
21244,,,222,80.0794,92.2857,,,,,,,,,
21272,,,28,5.2413,90.5403,,,,,,,,,
21317,,,45,1.0937,93.1275,,,,,,,,,
21448,,,131,248.4482,95.0295,,,,,,,,,
21500,,,,,,1.9886,1.2303,0.1815,-199.2169,23.9085,0.7449,327.1895,1285.2596,4.616
21643,,,195,340.0677,92.849,,,,,,,,,
21749,,,106,31.0355,93.2093,,,,,,,,,
21821,,,72,32.9142,93.2565,,,,,,,,,
21910,,,89,29.3638,92.5456,,,,,,,,,
22000,,,,,,1.9526,1.2943,0.1849,-197.8201,18.8289,0.6784,187.6249,451.595,6.1958
22187,,,277,407.0575,92.8784,,,,,,,,,
22219,,,32,-1.6751,92.9971,,,,,,,,,
22394,,,175,115.8865,93.0511,,,,,,,,,
22428,,,34,2.7952,92.2685,,,,,,,,,
22447,,,19,5.4835,92.6535,,,,,,,,,
22480,,,33,6.2292,93.2897,,,,,,,,,
22500,,,,,,2.0216,1.2023,0.1848,-198.2661,17.6407,0.8197,283.676,606.6241,5.0945
22626,,,146,246.4146,92.8154,,,,,,,,,
22644,,,18,1.7188,93.052,,,,,,,,,
22691,,,47,18.7807,92.5413,,,,,,,,,
22723,,,32,13.8113,92.9134,,,,,,,,,
22753,,,30,5.2535,93.1083,,,,,,,,,
22764,,,11,-1.6403,93.2999,,,,,,,,,
22778,,,14,-8.5359,92.3443,,,,,,,,,
22790,,,12,-2.9035,89.4911,,,,,,,,,
22841,,,51,35.923,92.3797,,,,,,,,,
23000,,,,,,2.0434,1.2275,0.1804,-201.3101,21.3578,0.7963,279.7966,657.1829,4.559
23033,,,192,3.5919,92.9734,,,,,,,,,
23086,,,53,25.7785,91.5902,,,,,,,,,
23114,,,28,3.0045,93.3814,,,,,,,,,
23124,,,10,-8.5216,92.6879,,,,,,,,,
23179,,,55,38.6495,92.1241,,,,,,,,,
23289,,,110,205.2255,93.0663,,,,,,,,,
23307,,,18,3.2158,92.8965,,,,,,,,,
23318,,,11,-7.6048,93.1153,,,,,,,,,
23329,,,11,-9.5004,93.2884,,,,,,,,,
23339,,,10,-7.5481,92.8001,,,,,,,,,
23372,,,33,6.0365,92.4953,,,,,,,,,
23381,,,9,-2.5691,93.0822,,,,,,,,,
23403,,,22,0.8553,93.1288,,,,,,,,,
23415,,,12,0.0464,93.0046,,,,,,,,,
23426,,,11,-4.5236,93.0166,,,,,,,,,
23500,,,,,,2.0899,1.2044,0.1899,-197.5938,23.8826,0.9259,349.4711,1049.4799,7.0653
23520,,,94,205.0072,92.6808,,,,,,,,,
