env_steps,return,length,train/length,train/return,FPS,op-l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
236472,,,696,3174.3015,105.712,,,,,,,
236500,,,,,,3.7035,-418.8542,43.8284,3.7035,36.7167,1385.5864,14.0177
237000,,,,,,3.9077,-416.412,50.8634,3.9077,50.465,2416.2214,17.12
237472,,,1000,5043.0996,105.9723,,,,,,,
237500,,,,,,3.7962,-419.3137,40.332,3.7962,40.056,1909.5447,15.4059
238000,,,,,,4.0965,-421.7352,50.6657,4.0965,32.7422,889.3417,13.2355
238078,,,606,2830.5489,105.8259,,,,,,,
238500,,,,,,3.7828,-421.5461,41.1953,3.7828,38.2449,1279.5066,16.0596
238784,,,706,3284.5322,105.8918,,,,,,,
238876,,,92,232.0768,105.848,,,,,,,
239000,,,,,,3.3713,-423.1097,50.6728,3.3713,82.914,2379.9397,14.7935
239500,,,,,,3.6815,-426.8163,48.9536,3.6815,32.3988,916.2099,12.2446
239876,,,1000,5331.118,106.9822,,,,,,,
240000,,,,,,3.4139,-431.4656,48.4091,3.4139,34.4454,1045.7272,15.5983
240000,4558.3551,882.5,,,,,,,,,,
240500,,,,,,3.363,-428.9568,56.0714,3.363,39.8769,1604.7765,16.367
240876,,,1000,5302.9775,89.3678,,,,,,,
241000,,,,,,3.3311,-423.757,40.9326,3.3311,34.5198,1633.9368,15.8692
241483,,,607,3098.6111,105.6227,,,,,,,
241500,,,,,,3.7133,-431.8806,41.6877,3.7133,52.436,2135.866,17.3443
242000,,,,,,3.4806,-430.8922,46.3234,3.4806,77.3018,1858.4346,14.7282
242130,,,647,3205.6344,107.699,,,,,,,
242500,,,,,,3.4609,-435.5468,38.9922,3.4609,31.5628,1438.1692,18.9078
242612,,,482,2263.6988,109.7024,,,,,,,
243000,,,,,,3.246,-435.5558,58.3088,3.246,36.9472,2429.7188,13.2544
243327,,,715,3357.4141,109.7599,,,,,,,
243500,,,,,,3.1936,-429.628,49.624,3.1936,36.8604,2306.4207,14.5523
244000,,,,,,3.4177,-439.8279,48.5917,3.4177,51.5804,2474.9231,11.7131
244150,,,823,4328.8994,108.4215,,,,,,,
244158,,,8,-7.6486,105.6513,,,,,,,
244500,,,,,,3.7065,-436.6627,44.7103,3.7065,30.441,1307.4652,12.8805
244874,,,716,3957.6083,105.4538,,,,,,,
244971,,,97,184.2255,105.6131,,,,,,,
245000,,,,,,3.5861,-434.3243,57.6432,3.5861,36.8285,1549.1239,11.9663
245000,3387.9878,654.9,,,,,,,,,,
245127,,,156,475.4276,56.5529,,,,,,,
245500,,,,,,3.1658,-438.4715,40.6684,3.1658,31.8764,1330.2354,11.9517
245815,,,688,3687.973,105.4785,,,,,,,
246000,,,,,,3.2056,-439.0989,52.585,3.2056,38.7231,1589.3096,16.858
246293,,,478,2305.4547,105.6632,,,,,,,
246500,,,,,,3.388,-441.4431,50.1871,3.388,39.1873,1721.8633,14.6434
246999,,,706,3747.7698,105.9103,,,,,,,
247000,,,,,,3.2856,-435.1493,49.2893,3.2856,27.6608,1291.8933,15.3693
247500,,,,,,3.2048,-446.4852,46.073,3.2048,35.6808,2384.8792,10.9923
247616,,,617,2960.4589,105.996,,,,,,,
248000,,,,,,3.4648,-440.9524,50.4532,3.4648,43.4557,2292.8887,13.5478
248500,,,,,,3.5288,-442.6222,48.3235,3.5288,53.0771,2741.8623,11.6209
248616,,,1000,5459.5143,105.9418,,,,,,,
249000,,,,,,3.1508,-444.515,51.9221,3.1508,26.7982,1283.2878,14.0926
249380,,,764,4125.2823,105.9934,,,,,,,
249448,,,68,123.5929,106.0273,,,,,,,
249500,,,,,,3.5788,-447.1931,49.5598,3.5788,30.697,1336.6406,13.667
249918,,,470,2350.7182,105.6674,,,,,,,
250000,,,,,,3.5547,-449.9756,49.2701,3.5547,39.0685,2148.3152,9.7665
250000,4312.4013,818.4,,,,,,,,,,
250138,,,220,565.0896,59.5231,,,,,,,
250500,,,,,,3.3021,-452.1281,39.5003,3.3021,32.7472,1246.8114,13.3397
250730,,,592,2560.3571,105.5557,,,,,,,
251000,,,,,,3.0066,-451.2137,43.7592,3.0066,34.7781,1185.4158,11.3328
251334,,,604,2805.8853,105.8933,,,,,,,
251500,,,,,,3.3822,-449.7847,56.3638,3.3822,37.5317,1621.1643,19.5681
252000,,,,,,3.7211,-452.8126,65.0282,3.7211,26.3978,1247.1285,19.2164
252334,,,1000,4958.8383,105.7584,,,,,,,
252500,,,,,,3.2459,-452.5204,38.228,3.2459,30.6604,1299.7764,13.201
252697,,,363,1293.5535,106.4292,,,,,,,
253000,,,,,,3.3315,-455.424,51.6074,3.3315,29.4363,1136.2208,17.7731
253500,,,,,,3.4828,-454.468,57.7979,3.4828,27.6819,869.5739,12.6669
253610,,,913,4738.1825,106.993,,,,,,,
253784,,,174,515.983,105.8498,,,,,,,
253823,,,39,29.3897,105.6163,,,,,,,
254000,,,,,,3.4633,-457.2002,48.7869,3.4633,34.979,1691.7211,14.1277
254500,,,,,,3.1664,-453.7173,46.6969,3.1664,28.593,2424.5256,20.9364
254823,,,1000,4993.3284,106.4996,,,,,,,
255000,,,,,,3.1731,-455.1804,46.0544,3.1731,35.4751,1789.5032,12.5616
255000,1844.0357,378.7,,,,,,,,,,
255500,,,,,,3.3039,-452.7459,46.2799,3.3039,30.3991,1805.7849,15.0777
255823,,,1000,5376.1073,98.2151,,,,,,,
255842,,,19,-3.616,106.092,,,,,,,
256000,,,,,,3.1821,-459.4069,73.3473,3.1821,24.6727,800.3361,13.1292
256500,,,,,,3.282,-461.8223,45.2987,3.282,28.4361,1301.118,13.1795
256842,,,1000,5470.4996,105.7206,,,,,,,
257000,,,,,,3.1517,-457.3841,40.4586,3.1517,28.3314,1256.0934,15.7693
257500,,,,,,3.1784,-461.8532,57.7871,3.1784,27.3958,1632.8113,14.2737
257842,,,1000,5350.7755,105.7376,,,,,,,
258000,,,,,,2.9137,-465.2929,42.2763,2.9137,33.0956,1787.4275,16.6213
258500,,,,,,3.1334,-463.5997,46.5969,3.1334,22.0882,835.0934,9.3027
258842,,,1000,5198.0426,105.6469,,,,,,,
258869,,,27,11.3188,105.4011,,,,,,,
258898,,,29,15.5282,105.7457,,,,,,,
258960,,,62,108.8039,105.6107,,,,,,,
259000,,,,,,2.6264,-467.6264,45.2951,2.6264,32.0402,1301.0992,12.2771
259054,,,94,160.6584,105.5007,,,,,,,
259500,,,,,,3.0665,-466.3957,43.7548,3.0665,40.915,2310.0491,15.7738
260000,,,,,,3.368,-469.0024,45.9924,3.368,49.0826,1482.2288,9.6898
260000,2509.8141,532.3,,,,,,,,,,
260054,,,1000,5027.6195,95.4517,,,,,,,
260126,,,72,150.1772,105.5582,,,,,,,
260269,,,143,448.0071,105.3439,,,,,,,
260500,,,,,,3.0687,-469.0334,44.369,3.0687,22.2723,768.8474,11.7048
261000,,,,,,3.0367,-473.2314,46.5311,3.0367,23.3359,896.0838,12.7916
261161,,,892,4053.2346,105.6473,,,,,,,
261241,,,80,148.0805,105.9051,,,,,,,
261500,,,,,,3.1059,-471.1611,46.2313,3.1059,22.0032,951.802,11.7998
262000,,,,,,3.2335,-474.2312,45.867,3.2335,25.0383,865.0126,13.2491
262241,,,1000,5371.3213,105.9014,,,,,,,
262381,,,140,456.0564,105.8956,,,,,,,
262500,,,,,,3.1859,-474.0809,36.4197,3.1859,26.9421,1556.5476,19.2002
263000,,,,,,2.8191,-470.4485,43.9414,2.8191,41.6891,3217.3523,27.1903
263381,,,1000,5312.9866,105.8389,,,,,,,
263389,,,8,-8.187,109.4151,,,,,,,
263464,,,75,125.4651,110.1173,,,,,,,
263490,,,26,3.0408,109.4578,,,,,,,
263500,,,,,,3.1186,-473.4295,49.2141,3.1186,19.3221,1003.4949,8.6452
263607,,,117,334.3821,109.0872,,,,,,,
263728,,,121,207.7583,105.4725,,,,,,,
263797,,,69,140.7173,105.5095,,,,,,,
263922,,,125,298.4269,105.503,,,,,,,
264000,,,,,,2.9265,-476.9762,32.213,2.9265,40.3694,2562.4316,13.4176
264100,,,178,589.5723,106.7409,,,,,,,
264126,,,26,3.0016,105.2681,,,,,,,
264203,,,77,163.6479,105.6269,,,,,,,
264301,,,98,177.379,105.9214,,,,,,,
264500,,,,,,2.9596,-472.306,45.6501,2.9596,28.1359,1119.4985,17.6636
264839,,,538,2555.857,106.0092,,,,,,,
264923,,,84,172.4527,105.7761,,,,,,,
264987,,,64,108.6458,105.8615,,,,,,,
265000,,,,,,3.3547,-474.299,53.9905,3.3547,26.327,1089.5573,15.927
265000,1375.9627,281.6,,,,,,,,,,
265500,,,,,,3.287,-476.2299,46.1358,3.287,29.5254,2394.3494,12.7866
265640,,,653,3016.6923,97.0035,,,,,,,
265673,,,33,12.9488,105.0718,,,,,,,
265890,,,217,745.1775,107.8491,,,,,,,
266000,,,,,,3.0703,-475.6642,41.5284,3.0703,41.3765,2382.4827,15.1253
266007,,,117,260.8538,105.2254,,,,,,,
266101,,,94,113.9477,105.7025,,,,,,,
266125,,,24,-3.1364,105.5861,,,,,,,
266294,,,169,397.7012,105.4733,,,,,,,
266500,,,,,,3.2397,-474.1912,53.835,3.2397,55.9015,2888.7124,14.2681
267000,,,,,,3.033,-470.0759,42.9393,3.033,51.1215,1198.4874,12.0669
267294,,,1000,5222.3619,106.3228,,,,,,,
267479,,,185,565.0928,105.5044,,,,,,,
267500,,,,,,3.4442,-479.2586,43.664,3.4442,30.2728,1300.7523,12.1694
268000,,,,,,3.0469,-479.6687,56.3167,3.0469,26.9768,1175.8127,10.0242
268479,,,1000,5245.7762,105.6379,,,,,,,
268500,,,,,,3.2834,-477.9641,52.7292,3.2834,36.7749,1640.5983,13.1135
268522,,,43,38.516,105.445,,,,,,,
268699,,,177,414.3147,105.2838,,,,,,,
269000,,,,,,2.7918,-480.6105,40.3517,2.7918,24.0786,889.8851,13.0228
269500,,,,,,2.9701,-482.453,44.3755,2.9701,67.8261,2668.5823,18.4266
269699,,,1000,5525.4261,105.9654,,,,,,,
270000,,,,,,3.1955,-485.0772,48.3719,3.1955,21.0492,702.3684,13.0465
270000,-7.6986,8.0,,,,,,,,,,
270500,,,,,,3.2845,-481.5613,40.5156,3.2845,51.7749,1670.9885,13.863
270699,,,1000,5472.8887,105.6049,,,,,,,
270764,,,65,147.2414,106.3968,,,,,,,
271000,,,,,,2.8244,-482.8034,39.7659,2.8244,22.5457,1186.269,10.661
271179,,,415,1750.2776,106.4891,,,,,,,
271415,,,236,635.1517,106.1233,,,,,,,
271500,,,,,,3.3142,-483.0679,47.143,3.3142,24.9348,981.8578,10.3258
272000,,,,,,3.0655,-480.9466,39.5894,3.0655,29.2552,1343.9753,11.8774
272275,,,860,4240.3129,106.8726,,,,,,,
272500,,,,,,3.0261,-491.3623,46.4096,3.0261,26.964,1057.8113,13.3009
273000,,,,,,2.9251,-491.8006,38.0743,2.9251,37.8956,2777.0073,14.6913
273128,,,853,4537.4342,105.6297,,,,,,,
273209,,,81,132.504,105.2986,,,,,,,
273414,,,205,437.4212,105.5493,,,,,,,
273500,,,,,,3.1175,-488.8756,40.5627,3.1175,31.4132,1458.4647,17.0482
273510,,,96,163.599,105.7613,,,,,,,
274000,,,,,,2.9386,-492.3503,56.9417,2.9386,30.0309,1980.9766,10.4574
274500,,,,,,2.7208,-492.2602,50.987,2.7208,24.7137,914.1096,13.7678
274510,,,1000,5355.4372,105.7415,,,,,,,
274562,,,52,71.5415,105.9505,,,,,,,
275000,,,,,,3.0018,-488.5094,40.8704,3.0018,24.3002,805.0871,13.86
275000,1128.2451,277.4,,,,,,,,,,
275062,,,500,2257.5866,94.9302,,,,,,,
275500,,,,,,3.0298,-490.2592,69.2032,3.0298,25.5456,1434.1993,13.0469
276000,,,,,,3.0398,-489.7793,49.2334,3.0398,20.7071,928.6699,16.9039
276062,,,1000,5097.6701,105.7154,,,,,,,
276500,,,,,,3.0503,-490.9589,45.6204,3.0503,18.6947,493.0875,9.7277
277000,,,,,,3.2401,-493.1091,76.5635,3.2401,75.4244,2085.9341,11.5255
277062,,,1000,4965.5256,105.762,,,,,,,
277153,,,91,224.2272,106.1208,,,,,,,
277235,,,82,112.3561,105.3733,,,,,,,
277500,,,,,,2.9958,-497.8108,55.5848,2.9958,23.4047,578.3845,11.2273
278000,,,,,,2.6015,-496.5468,49.9329,2.6015,25.9026,839.9008,11.076
278235,,,1000,5173.9756,105.8234,,,,,,,
278294,,,59,41.7298,105.9948,,,,,,,
278446,,,152,129.7983,105.714,,,,,,,
278500,,,,,,2.6505,-491.6947,33.5789,2.6505,26.7186,1298.6636,13.7769
278568,,,122,72.4301,106.0535,,,,,,,
279000,,,,,,3.0756,-486.0639,45.9132,3.0756,19.517,595.8667,9.374
279500,,,,,,2.8425,-495.5576,66.319,2.8425,22.0091,1058.0244,12.2382
279568,,,1000,4591.5303,105.7418,,,,,,,
279733,,,165,75.8186,105.9739,,,,,,,
279852,,,119,59.4857,105.7033,,,,,,,
279912,,,60,64.2314,105.2398,,,,,,,
280000,,,,,,2.7054,-497.2655,40.6004,2.7054,29.3538,1600.5294,12.1343
280000,2415.6913,578.2,,,,,,,,,,
280052,,,140,160.2979,56.8879,,,,,,,
280165,,,113,63.2939,109.8212,,,,,,,
280500,,,,,,3.1139,-491.8263,70.1508,3.1139,23.5544,860.6627,14.6499
281000,,,,,,3.0683,-498.6559,42.3844,3.0683,27.2729,1308.9585,19.1044
281165,,,1000,5180.799,108.1293,,,,,,,
281500,,,,,,2.6914,-496.6514,42.9783,2.6914,25.1803,1161.1143,14.3214
282000,,,,,,2.9194,-493.775,37.0094,2.9194,19.9211,708.5405,7.3711
282165,,,1000,5130.9041,105.8134,,,,,,,
282246,,,81,112.8214,105.5249,,,,,,,
282352,,,106,126.2427,105.4349,,,,,,,
282436,,,84,196.7988,105.556,,,,,,,
282500,,,,,,2.7645,-493.9263,43.039,2.7645,22.5188,729.2552,12.2783
283000,,,,,,3.1518,-502.0007,50.7877,3.1518,24.3503,1385.9812,12.1962
283436,,,1000,5464.0023,105.8208,,,,,,,
283447,,,11,-7.2986,105.5007,,,,,,,
283500,,,,,,2.4058,-495.2232,37.4293,2.4058,22.3424,1251.9274,12.4828
283503,,,56,126.6203,105.7937,,,,,,,
283513,,,10,-7.0369,106.6507,,,,,,,
283559,,,46,93.1686,105.7842,,,,,,,
283616,,,57,90.1998,105.9881,,,,,,,
283671,,,55,98.0498,105.9682,,,,,,,
283700,,,29,36.0487,106.2493,,,,,,,
283762,,,62,95.3352,105.8153,,,,,,,
283845,,,83,211.3837,105.5051,,,,,,,
284000,,,,,,3.1111,-490.75,51.4005,3.1111,23.2414,779.717,12.6483
284500,,,,,,2.7217,-496.1513,37.8185,2.7217,32.9261,1073.3248,12.8942
284845,,,1000,5257.5893,105.9307,,,,,,,
285000,,,,,,2.8672,-495.6331,51.6495,2.8672,17.5624,545.0497,11.3138
285000,2863.6269,571.6,,,,,,,,,,
285500,,,,,,3.1309,-501.2317,61.1072,3.1309,24.2925,807.027,9.1975
285845,,,1000,5226.4568,94.4841,,,,,,,
285923,,,78,170.3282,106.0353,,,,,,,
285992,,,69,155.7234,106.1298,,,,,,,
286000,,,,,,2.6469,-502.0914,42.9842,2.6469,27.1863,1405.278,11.7249
286135,,,143,300.9114,105.9361,,,,,,,
286500,,,,,,2.8412,-497.7609,41.7209,2.8412,23.5019,1138.6044,12.7617
287000,,,,,,2.4575,-497.0444,39.9388,2.4575,17.6427,670.5742,11.6165
287135,,,1000,5507.4707,105.8954,,,,,,,
287203,,,68,181.4588,105.7719,,,,,,,
287500,,,,,,2.7786,-497.6712,39.4477,2.7786,31.2588,1248.3424,13.5904
288000,,,,,,2.8269,-504.7456,65.7244,2.8269,22.2645,864.9147,10.8718
288203,,,1000,5260.4568,105.7894,,,,,,,
288500,,,,,,2.8288,-494.5418,46.3019,2.8288,23.7746,897.6883,10.7881
289000,,,,,,2.7748,-498.6068,58.2009,2.7748,18.4996,851.6578,11.4619
289203,,,1000,5509.0164,107.2,,,,,,,
289211,,,8,-8.5126,104.9117,,,,,,,
289354,,,143,323.0074,103.0826,,,,,,,
289500,,,,,,2.3881,-503.5551,54.2732,2.3881,20.0091,1259.0571,11.3567
290000,,,,,,2.9245,-501.3748,50.2903,2.9245,24.8279,1615.5967,13.6888
290000,533.6993,106.3,,,,,,,,,,
290354,,,1000,5457.4381,103.4932,,,,,,,
290361,,,7,-7.3997,106.1688,,,,,,,
290500,,,,,,2.4048,-507.1186,45.2855,2.4048,27.2643,1755.7723,11.0963
290515,,,154,326.5208,105.8465,,,,,,,
291000,,,,,,2.7192,-499.1514,45.1312,2.7192,25.2876,1019.5073,20.9633
291500,,,,,,2.8227,-500.0366,41.9652,2.8227,20.6845,1399.2638,15.1918
291515,,,1000,5339.6287,106.332,,,,,,,
292000,,,,,,2.5979,-506.8304,37.9672,2.5979,52.0417,2967.3367,13.6421
292500,,,,,,2.3251,-506.0522,49.1188,2.3251,18.4064,729.8092,14.1536
292515,,,1000,5602.1325,107.7101,,,,,,,
292588,,,73,193.1514,110.0275,,,,,,,
292637,,,49,65.4654,109.5549,,,,,,,
293000,,,,,,2.7272,-507.8807,46.248,2.7272,32.2149,2272.8916,14.3616
293500,,,,,,2.2962,-514.7354,45.4219,2.2962,42.128,2832.0112,10.0537
293637,,,1000,5535.6939,109.7518,,,,,,,
293656,,,19,-5.2901,109.9208,,,,,,,
293675,,,19,-5.2217,109.981,,,,,,,
293694,,,19,-5.4056,109.4377,,,,,,,
293716,,,22,-2.2501,109.6508,,,,,,,
293734,,,18,-6.9315,109.2853,,,,,,,
294000,,,,,,2.4894,-511.5819,50.0589,2.4894,17.9104,991.7583,10.8317
294500,,,,,,2.4746,-511.5444,48.1688,2.4746,21.0726,1035.5894,13.2771
294734,,,1000,5516.2936,106.8873,,,,,,,
294852,,,118,356.0449,105.7954,,,,,,,
294887,,,35,13.7169,105.9771,,,,,,,
295000,,,,,,2.7031,-513.9818,46.1805,2.7031,18.9847,619.3943,13.4319
295000,3545.0707,698.0,,,,,,,,,,
295104,,,217,308.8931,63.2928,,,,,,,
295500,,,,,,2.7249,-508.8332,35.9509,2.7249,16.7857,737.5748,12.0632
296000,,,,,,2.4506,-511.266,38.9999,2.4506,23.3298,942.9982,10.624
296104,,,1000,5096.7457,106.6663,,,,,,,
296242,,,138,260.7621,105.4655,,,,,,,
296286,,,44,34.6207,105.7321,,,,,,,
296367,,,81,118.8078,105.7459,,,,,,,
296484,,,117,230.3417,105.9425,,,,,,,
296500,,,,,,2.967,-506.9501,47.204,2.967,18.0109,776.7889,17.0368
296644,,,160,339.6776,105.5121,,,,,,,
296708,,,64,111.3713,106.0462,,,,,,,
296809,,,101,196.3182,105.5704,,,,,,,
296878,,,69,110.2342,106.0659,,,,,,,
296984,,,106,204.4561,105.9149,,,,,,,
297000,,,,,,2.8088,-510.0391,51.1756,2.8088,24.7983,1677.1086,9.2604
297056,,,72,129.7115,105.9715,,,,,,,
297134,,,78,159.8409,106.0228,,,,,,,
297219,,,85,142.349,105.2012,,,,,,,
297229,,,10,-8.6839,105.4404,,,,,,,
297296,,,67,124.8476,105.4402,,,,,,,
297369,,,73,143.2284,105.9528,,,,,,,
297459,,,90,177.7957,106.101,,,,,,,
297500,,,,,,2.9728,-503.8658,51.5876,2.9728,18.9866,680.1819,17.7227
297560,,,101,198.4986,105.7295,,,,,,,
297706,,,146,506.1706,105.455,,,,,,,
297806,,,100,173.0468,105.6036,,,,,,,
297884,,,78,210.8909,105.5556,,,,,,,
297984,,,100,254.0332,107.9703,,,,,,,
298000,,,,,,2.7673,-513.9735,35.4496,2.7673,20.6511,899.3664,12.9814
298194,,,210,633.7426,109.8827,,,,,,,
298296,,,102,201.0248,109.6199,,,,,,,
298312,,,16,-8.2412,109.384,,,,,,,
298428,,,116,190.7832,107.9839,,,,,,,
298500,,,,,,2.8636,-518.3979,49.2277,2.8636,23.6262,1273.0005,9.8506
298504,,,76,124.1875,105.4745,,,,,,,
298512,,,8,-9.8773,105.362,,,,,,,
298654,,,142,358.3395,105.8211,,,,,,,
298662,,,8,-8.5178,105.6659,,,,,,,
298670,,,8,-9.0841,105.647,,,,,,,
298678,,,8,-9.3102,106.397,,,,,,,
298685,,,7,-7.8226,105.2165,,,,,,,
298693,,,8,-8.523,105.5662,,,,,,,
298734,,,41,30.5746,105.8036,,,,,,,
298742,,,8,-8.4342,106.6988,,,,,,,
298750,,,8,-8.7133,105.2219,,,,,,,
298758,,,8,-9.2796,105.3147,,,,,,,
298766,,,8,-8.428,105.4567,,,,,,,
298863,,,97,156.6286,105.8677,,,,,,,
299000,,,,,,2.5589,-511.2081,45.1133,2.5589,27.5847,1038.2069,18.7782
299111,,,248,904.3633,105.7201,,,,,,,
299225,,,114,269.3926,105.7684,,,,,,,
299367,,,142,354.9558,105.7786,,,,,,,
299486,,,119,183.8698,105.713,,,,,,,
299500,,,,,,2.8085,-510.3108,43.7382,2.8085,23.928,717.961,14.4089
299710,,,224,730.3115,105.5394,,,,,,,
299779,,,69,102.5257,105.4688,,,,,,,
299856,,,77,129.8096,105.5911,,,,,,,
299921,,,65,118.0525,105.7993,,,,,,,
300000,,,,,,2.542,-504.8049,41.108,2.542,98.1448,1618.9686,12.4587
300000,126.2173,71.1,,,,,,,,,,
300019,,,98,171.7161,90.9878,,,,,,,
300500,,,,,,2.7038,-503.7604,43.8787,2.7038,28.3335,743.3546,11.2596
301000,,,,,,2.7589,-513.6657,39.7583,2.7589,27.1762,1354.4154,17.2637
301019,,,1000,5651.8317,105.7899,,,,,,,
301130,,,111,235.7552,108.9724,,,,,,,
301500,,,,,,2.3006,-508.7352,46.9249,2.3006,33.4431,1282.7986,9.4814
301782,,,652,3193.8938,107.6765,,,,,,,
301831,,,49,71.2552,105.8093,,,,,,,
301909,,,78,138.8834,109.2198,,,,,,,
302000,,,,,,2.9398,-513.0297,50.818,2.9398,23.6454,748.1873,18.0713
302000,,,91,204.4216,109.9379,,,,,,,
302054,,,54,77.0503,109.8695,,,,,,,
302500,,,,,,2.6938,-517.1253,52.3439,2.6938,28.5254,1507.6576,12.1997
302863,,,809,4280.621,109.973,,,,,,,
302966,,,103,169.8535,110.1719,,,,,,,
303000,,,,,,2.7586,-516.3948,49.8491,2.7586,28.3705,917.2463,12.0957
303497,,,531,2489.7443,106.502,,,,,,,
303500,,,,,,2.9274,-502.2534,45.4346,2.9274,22.6108,968.6284,12.4581
304000,,,,,,2.6402,-515.2997,72.6536,2.6402,27.0667,790.8517,10.8651
304497,,,1000,5478.0026,108.062,,,,,,,
304500,,,,,,2.7485,-514.5504,37.6157,2.7485,25.0179,1228.6864,12.4436
305000,,,,,,2.7303,-510.1327,46.4478,2.7303,20.3005,727.6492,12.4637
305000,4014.9385,718.5,,,,,,,,,,
305497,,,1000,5516.9208,93.9811,,,,,,,
305500,,,,,,2.4192,-514.2532,35.3621,2.4192,21.3278,894.3823,12.2956
305734,,,237,960.0047,105.9913,,,,,,,
305807,,,73,170.5063,105.9132,,,,,,,
305869,,,62,139.4664,105.9883,,,,,,,
305930,,,61,137.7965,105.9987,,,,,,,
306000,,,,,,2.3984,-513.4545,39.7852,2.3984,21.2286,995.6838,11.3565
306445,,,515,2598.7654,106.083,,,,,,,
306500,,,,,,3.032,-510.3506,42.366,3.032,24.0662,816.8564,8.6308
307000,,,,,,2.3739,-512.4198,56.5869,2.3739,34.8674,1890.0571,16.93
307445,,,1000,5569.1643,105.2457,,,,,,,
307500,,,,,,2.4886,-514.569,54.8737,2.4886,25.6567,1536.4089,13.2622
307524,,,79,80.9383,105.5537,,,,,,,
307636,,,112,40.312,105.8498,,,,,,,
307777,,,141,218.0463,105.8225,,,,,,,
308000,,,,,,2.673,-508.416,37.4991,2.673,24.2606,1219.0303,12.1452
308500,,,,,,2.4383,-515.6975,36.473,2.4383,27.8367,1686.4767,13.7489
308777,,,1000,4274.7898,105.8666,,,,,,,
309000,,,,,,2.8051,-514.2756,58.558,2.8051,23.6446,863.1228,12.902
309045,,,268,83.855,105.907,,,,,,,
309222,,,177,37.2875,105.9905,,,,,,,
309370,,,148,210.637,105.9066,,,,,,,
309500,,,,,,2.5819,-513.4503,44.3803,2.5819,35.325,1553.5424,13.9189
309632,,,262,229.0652,105.9412,,,,,,,
309810,,,178,408.8967,105.9728,,,,,,,
310000,,,,,,2.5326,-516.9603,62.7965,2.5326,23.827,1018.873,13.8066
310000,4476.8805,839.0,,,,,,,,,,
310500,,,,,,2.4262,-513.9392,43.464,2.4262,23.0604,1185.4536,13.8041
310810,,,1000,4930.9843,90.2813,,,,,,,
311000,,,,,,2.8409,-514.0606,51.2016,2.8409,24.5691,985.5559,10.4964
311500,,,,,,2.7259,-507.8313,50.8326,2.7259,49.3541,2576.8032,11.4465
311810,,,1000,5636.8149,105.9736,,,,,,,
311972,,,162,568.9208,106.1761,,,,,,,
312000,,,,,,2.7817,-509.7507,49.0368,2.7817,25.773,1301.6658,13.0447
312500,,,,,,2.3625,-513.5858,40.5884,2.3625,19.0181,633.3548,13.1358
312972,,,1000,5555.0112,105.9262,,,,,,,
312981,,,9,-9.2321,105.2746,,,,,,,
313000,,,,,,2.5595,-512.9789,53.8283,2.5595,24.0473,1492.8341,13.1908
313500,,,,,,2.461,-517.1963,55.1291,2.461,18.6851,715.6183,11.0915
313981,,,1000,5639.7156,105.9182,,,,,,,
314000,,,,,,2.5121,-521.1199,36.3418,2.5121,18.518,784.8845,8.3618
314500,,,,,,2.4153,-509.7496,37.8424,2.4153,23.272,1317.5961,13.8481
314981,,,1000,5525.4639,107.6426,,,,,,,
315000,,,,,,2.5222,-518.4948,54.3412,2.5222,17.8688,791.1125,13.6733
315000,3667.0166,698.2,,,,,,,,,,
315117,,,136,317.9051,52.1025,,,,,,,
315500,,,,,,2.2967,-517.3142,36.4883,2.2967,17.6559,944.5815,12.5444
316000,,,,,,2.5673,-521.6367,56.9565,2.5673,16.8712,671.0767,13.3802
316117,,,1000,5364.894,109.7613,,,,,,,
316500,,,,,,2.491,-522.5983,48.9203,2.491,20.2016,935.5291,12.8266
316801,,,684,3645.9374,109.7511,,,,,,,
316950,,,149,357.004,110.0497,,,,,,,
317000,,,,,,2.7185,-517.0851,83.5611,2.7185,25.4527,1405.1261,12.3613
317500,,,,,,2.2561,-524.363,40.9299,2.2561,28.929,1895.3947,12.6441
317615,,,665,3610.9572,109.9226,,,,,,,
318000,,,,,,2.6283,-521.3114,48.6116,2.6283,21.7274,706.8721,10.9543
318500,,,,,,2.7411,-520.901,35.2204,2.7411,27.5687,1644.0455,9.8287
318615,,,1000,5540.6728,109.9538,,,,,,,
318978,,,363,1682.6514,109.9737,,,,,,,
319000,,,,,,2.6203,-522.1607,53.1979,2.6203,16.8556,661.2615,12.2957
319500,,,,,,2.4571,-523.2589,69.2596,2.4571,17.9754,732.3889,12.7866
319978,,,1000,5619.6612,106.4486,,,,,,,
320000,,,,,,2.1667,-525.9284,35.0873,2.1667,25.1819,1468.9148,11.3297
320000,3831.5734,689.3,,,,,,,,,,
320054,,,76,183.0293,36.5061,,,,,,,
320500,,,,,,2.4249,-525.7197,43.2514,2.4249,16.5927,610.5934,15.5893
321000,,,,,,2.5225,-529.915,36.9574,2.5225,14.1356,491.6389,11.3572
321054,,,1000,5653.6446,105.5838,,,,,,,
321500,,,,,,2.2166,-524.1672,37.1491,2.2166,18.2361,966.5156,17.273
322000,,,,,,2.7199,-524.4656,48.8551,2.7199,20.5722,1030.7727,16.917
322054,,,1000,5717.2531,106.3739,,,,,,,
322227,,,173,571.1611,105.5254,,,,,,,
322285,,,58,106.5391,105.5914,,,,,,,
322370,,,85,236.8773,105.6516,,,,,,,
