env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
25712,,,115,-108.7804,87.9078,,,,,,,,,,
25817,,,105,-107.665,87.8133,,,,,,,,,,
25899,,,82,-106.6897,88.0057,,,,,,,,,,
26000,,,,,,0.5566,0.3359,0.2035,13.0537,2.1666,0.0131,-0.4007,14.5831,274.3615,2.1835
26046,,,147,-111.439,87.9413,,,,,,,,,,
26201,,,155,-110.571,87.9303,,,,,,,,,,
26311,,,110,-110.2284,87.7887,,,,,,,,,,
26446,,,135,-108.4619,87.8482,,,,,,,,,,
26500,,,,,,0.5493,0.3362,0.1973,9.3891,1.8049,0.0121,-0.386,12.8212,161.3899,1.5764
26545,,,99,-105.3589,88.7455,,,,,,,,,,
26671,,,126,-108.2599,91.2873,,,,,,,,,,
26777,,,106,-105.1049,91.362,,,,,,,,,,
26873,,,96,-104.8833,91.316,,,,,,,,,,
27000,,,,,,0.5632,0.3353,0.1981,8.6129,2.8779,0.0129,-0.3917,19.0962,238.5433,4.482
27096,,,223,-114.1088,89.3085,,,,,,,,,,
27209,,,113,-105.17,87.9064,,,,,,,,,,
27301,,,92,-105.4612,87.8636,,,,,,,,,,
27369,,,68,-100.0871,87.5332,,,,,,,,,,
27500,,,,,,0.5474,0.3353,0.201,5.3553,2.8173,0.0131,-0.3721,22.3062,945.7147,4.7272
27554,,,185,-111.9504,87.556,,,,,,,,,,
27691,,,137,-108.1436,87.5372,,,,,,,,,,
27761,,,70,-102.4742,87.4973,,,,,,,,,,
27929,,,168,-106.2074,87.213,,,,,,,,,,
28000,,,,,,0.5606,0.3362,0.2057,4.7702,1.9414,0.0129,-0.3996,19.3635,260.1264,2.3443
28058,,,129,-128.659,87.6842,,,,,,,,,,
28132,,,74,-105.012,87.8112,,,,,,,,,,
28231,,,99,-104.7704,87.4745,,,,,,,,,,
28335,,,104,-107.8666,87.5812,,,,,,,,,,
28447,,,112,-104.1571,87.4105,,,,,,,,,,
