env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
15650,,,50,-50.1667,93.9008,,,,,,,,,
15700,,,50,-56.6076,93.6901,,,,,,,,,
15750,,,50,-46.859,93.7172,,,,,,,,,
15800,,,50,-51.6137,93.825,,,,,,,,,
15850,,,50,-58.9167,93.5703,,,,,,,,,
15900,,,50,-60.3003,93.019,,,,,,,,,
15950,,,50,-59.7633,94.4208,,,,,,,,,
16000,,,,,,0.5015,0.6765,0.0063,19.0997,0.6936,0.0317,0.0094,0.2263,0.0264
16000,,,50,-50.4359,93.8321,,,,,,,,,
16050,,,50,-53.5131,93.6402,,,,,,,,,
16100,,,50,-52.4925,94.1837,,,,,,,,,
16150,,,50,-56.3939,94.5282,,,,,,,,,
16200,,,50,-58.0132,94.5117,,,,,,,,,
16250,,,50,-52.1475,98.7637,,,,,,,,,
16300,,,50,-52.3072,100.6381,,,,,,,,,
16350,,,50,-41.0489,100.6816,,,,,,,,,
16400,,,50,-52.9067,100.735,,,,,,,,,
16450,,,50,-58.4946,100.8121,,,,,,,,,
16500,,,,,,0.5008,0.6794,0.0056,19.4509,0.6193,0.0309,0.0099,0.3751,0.044
16500,,,50,-49.3512,100.6594,,,,,,,,,
16550,,,50,-56.9751,100.7423,,,,,,,,,
16600,,,50,-71.682,98.8463,,,,,,,,,
16650,,,50,-55.076,94.0023,,,,,,,,,
16700,,,50,-59.0111,94.3224,,,,,,,,,
16750,,,50,-65.6136,94.1413,,,,,,,,,
16800,,,50,-55.6959,93.9859,,,,,,,,,
16850,,,50,-61.8225,94.2637,,,,,,,,,
16900,,,50,-58.3896,94.424,,,,,,,,,
16950,,,50,-63.4285,91.8129,,,,,,,,,
17000,,,,,,0.5005,0.6721,0.0063,19.8067,0.6848,0.0319,0.0099,0.2707,0.0381
17000,,,50,-56.8704,93.3128,,,,,,,,,
17050,,,50,-51.9369,92.9266,,,,,,,,,
17100,,,50,-51.5773,93.1691,,,,,,,,,
17150,,,50,-61.4143,93.7853,,,,,,,,,
17200,,,50,-62.7531,95.3108,,,,,,,,,
17250,,,50,-50.2293,96.9393,,,,,,,,,
17300,,,50,-55.2286,100.5686,,,,,,,,,
17350,,,50,-44.8932,100.0874,,,,,,,,,
17400,,,50,-53.0666,94.1896,,,,,,,,,
17450,,,50,-52.6871,94.325,,,,,,,,,
17500,,,,,,0.4983,0.6792,0.0048,20.143,0.4408,0.0301,0.0096,0.5792,0.0232
17500,,,50,-55.4675,93.8738,,,,,,,,,
17550,,,50,-54.6237,94.4038,,,,,,,,,
17600,,,50,-54.7532,94.3605,,,,,,,,,
17650,,,50,-49.0423,94.018,,,,,,,,,
17700,,,50,-50.3277,94.2591,,,,,,,,,
17750,,,50,-55.7526,94.3314,,,,,,,,,
17800,,,50,-61.0669,93.4991,,,,,,,,,
17850,,,50,-52.2739,93.9804,,,,,,,,,
17900,,,50,-54.7913,93.9137,,,,,,,,,
17950,,,50,-54.1211,94.0471,,,,,,,,,
18000,,,,,,0.5007,0.6818,0.0053,20.4917,0.5039,0.0307,0.0097,0.1875,0.0206
18000,,,50,-48.9886,94.156,,,,,,,,,
18050,,,50,-46.5859,93.9778,,,,,,,,,
18100,,,50,-53.3601,94.0827,,,,,,,,,
18150,,,50,-48.5951,93.7132,,,,,,,,,
18200,,,50,-61.6599,94.2032,,,,,,,,,
18250,,,50,-58.26,94.4165,,,,,,,,,
18300,,,50,-57.916,94.4213,,,,,,,,,
18350,,,50,-53.8258,94.7269,,,,,,,,,
18400,,,50,-60.6996,94.0145,,,,,,,,,
18450,,,50,-49.6423,94.2985,,,,,,,,,
