env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
1610000,0.9244,12.1,1.0,0.6798,12.7065,0.8767,0.2939,0.0008,569.0503
1620000,0.925,12.0,1.0,0.6907,12.5786,0.8818,0.2943,0.0008,566.8868
1630000,0.9175,13.2,1.0,0.6772,12.5313,0.8747,0.2949,0.0008,567.6405
1640000,0.9313,11.0,1.0,0.6865,12.7714,0.8799,0.2943,0.0008,567.1703
1650000,0.9119,14.1,1.0,0.6816,12.7714,0.8774,0.2953,0.0012,564.8988
1660000,0.9237,12.2,1.0,0.6653,12.6103,0.8689,0.2943,0.0008,567.8985
1670000,0.9294,11.3,1.0,0.6718,12.5471,0.872,0.295,0.0009,563.6543
1680000,0.9062,15.0,1.0,0.6775,12.7389,0.8752,0.2948,0.0008,563.3655
1690000,0.9156,13.5,1.0,0.7161,12.9366,0.8952,0.2954,0.0008,562.4915
1700000,0.9244,12.1,1.0,0.7579,12.8205,0.9167,0.2952,0.0008,563.4597
1710000,0.9106,14.3,1.0,0.7202,12.5786,0.8969,0.2954,0.0008,562.6362
1720000,0.9338,10.6,1.0,0.6825,12.837,0.878,0.2954,0.0008,562.9006
1730000,0.8987,16.2,1.0,0.6959,12.6582,0.8848,0.2954,0.0008,563.3603
1740000,0.9081,14.7,1.0,0.7266,12.6582,0.9,0.2956,0.0008,559.1099
1750000,0.9031,15.5,1.0,0.7252,12.5786,0.8994,0.2959,0.0008,559.5432
1760000,0.9344,10.5,1.0,0.6889,12.3609,0.8801,0.2958,0.0008,563.6156
1770000,0.935,10.4,1.0,0.7018,12.7389,0.8879,0.2957,0.001,560.5543
1780000,0.9206,12.7,1.0,0.699,12.5313,0.886,0.2958,0.0008,562.3357
1790000,0.9125,14.0,1.0,0.7109,12.5471,0.8921,0.296,0.0008,560.0368
1800000,0.925,12.0,1.0,0.7238,12.87,0.8996,0.2963,0.0008,561.1737
1810000,0.9163,13.4,1.0,0.7319,12.9702,0.904,0.2968,0.0009,562.7813
1820000,0.9294,11.3,1.0,0.6835,12.8866,0.8789,0.2964,0.0011,559.7746
1830000,0.9244,12.1,1.0,0.702,12.7226,0.888,0.2966,0.0008,558.9382
1840000,0.9094,14.5,1.0,0.7315,12.3762,0.9022,0.2967,0.0008,559.1931
1850000,0.93,11.2,1.0,0.7022,12.3153,0.8867,0.2964,0.0008,555.0397
1860000,0.9256,11.9,1.0,0.7056,12.7065,0.8895,0.2969,0.0008,559.1292
1870000,0.8956,16.7,1.0,0.7446,12.6103,0.9092,0.2968,0.0008,557.16
1880000,0.9137,13.8,1.0,0.7268,12.5,0.9,0.2969,0.0009,555.4869
1890000,0.9306,11.1,1.0,0.7036,12.6743,0.8885,0.2971,0.0009,558.4274
1900000,0.9331,10.7,1.0,0.6941,12.7389,0.8841,0.2972,0.0009,555.1695
1910000,0.9281,11.5,1.0,0.718,12.4688,0.8953,0.2974,0.0008,556.5268
1920000,0.9069,14.9,1.0,0.7423,12.6904,0.9086,0.297,0.0008,555.7176
1930000,0.915,13.6,1.0,0.6994,12.6103,0.8865,0.2975,0.0008,555.3166
1940000,0.9431,9.1,1.0,0.7166,12.5471,0.8946,0.2976,0.0017,550.638
1950000,0.9313,11.0,1.0,0.7089,12.6263,0.8914,0.2974,0.0008,550.4706
1960000,0.915,13.6,1.0,0.6775,12.6263,0.875,0.2973,0.0008,550.2921
1970000,0.9156,13.5,1.0,0.7225,12.4533,0.8979,0.2975,0.0008,550.0092
1980000,0.9269,11.7,1.0,0.7337,12.4378,0.903,0.2976,0.0008,553.1582
1990000,0.9188,13.0,1.0,0.7372,12.6103,0.9054,0.298,0.0008,551.2505
2000000,0.9244,12.1,1.0,0.7384,12.7714,0.9068,0.2982,0.0011,550.3072
