env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
2440000,0.9583,15.0,1.0,0.9502,17.6991,1.0,0.0102,0.0015,240.7407
2450000,0.0,324.0,0.0,0.9535,16.7785,1.0,0.0073,0.0014,244.3741
2460000,0.9606,14.2,1.0,0.9516,17.3913,1.0,0.0089,0.0014,237.7952
2470000,0.9575,15.3,1.0,0.9514,17.5131,1.0,0.0109,0.0015,240.1329
2480000,0.9581,15.1,1.0,0.9532,16.835,1.0,0.0075,0.0014,239.3874
2490000,0.9558,15.9,1.0,0.9516,17.4216,1.0,0.0078,0.0015,242.3301
2500000,0.6631,110.5,0.7,0.9475,18.9394,1.0,0.0077,0.0017,247.6619
2510000,0.96,14.4,1.0,0.9483,18.5874,1.0,0.009,0.0016,241.9227
2520000,0.9539,16.6,1.0,0.9501,17.9856,1.0,0.01,0.0016,241.4762
2530000,0.9578,15.2,1.0,0.9508,17.6991,1.0,0.0112,0.0017,235.056
2540000,0.9606,14.2,1.0,0.9474,18.9394,1.0,0.0116,0.0016,240.3412
2550000,0.795,70.2,0.9,0.9483,18.622,1.0,0.0117,0.0015,245.4279
2560000,0.9611,14.0,1.0,0.9453,19.5695,0.998,0.0125,0.0016,243.3768
2570000,0.9603,14.3,1.0,0.9514,17.452,0.9983,0.012,0.0015,241.2498
2580000,0.5978,134.0,0.7,0.9451,19.8807,1.0,0.0185,0.0016,237.0882
2590000,0.9564,15.7,1.0,0.9406,21.1864,0.9979,0.0131,0.0016,242.9658
2600000,0.9594,14.6,1.0,0.9504,17.8571,1.0,0.0141,0.0015,247.0161
2610000,0.9569,15.5,1.0,0.9519,17.331,1.0,0.0123,0.0013,245.6141
2620000,0.9558,15.9,1.0,0.9507,17.762,1.0,0.0122,0.0014,236.9098
2630000,0.9594,14.6,1.0,0.9484,18.5529,1.0,0.0122,0.0014,238.2217
2640000,0.9592,14.7,1.0,0.9521,17.2712,1.0,0.0123,0.0013,246.5254
2650000,0.9519,17.3,1.0,0.9414,20.9205,0.9958,0.0152,0.0018,247.5389
2660000,0.9547,16.3,1.0,0.9475,18.9036,1.0,0.0142,0.0016,240.7169
2670000,0.9542,16.5,1.0,0.9511,17.6056,1.0,0.0122,0.0015,244.8305
2680000,0.9575,15.3,1.0,0.9489,18.3824,1.0,0.0156,0.0016,235.384
2690000,0.9575,15.3,1.0,0.9492,18.315,1.0,0.0139,0.0014,238.8748
2700000,0.9564,15.7,1.0,0.9521,17.2117,1.0,0.0119,0.0015,234.8481
2710000,0.9575,15.3,1.0,0.9505,17.8253,1.0,0.0157,0.0016,237.4924
2720000,0.9592,14.7,1.0,0.9525,17.094,1.0,0.012,0.0015,241.6529
2730000,0.9547,16.3,1.0,0.9486,18.7266,1.0,0.0175,0.0015,246.2092
2740000,0.9592,14.7,1.0,0.9463,19.0476,0.9981,0.0127,0.0014,238.6393
2750000,0.6697,108.1,0.7,0.9467,19.1939,1.0,0.0172,0.0015,245.8655
2760000,0.955,16.2,1.0,0.952,17.301,1.0,0.0138,0.0013,239.1233
2770000,0.9431,20.5,1.0,0.9467,19.1939,1.0,0.015,0.0015,240.2589
2780000,0.9572,15.4,1.0,0.9494,18.1818,1.0,0.011,0.0015,239.0246
2790000,0.9553,16.1,1.0,0.9524,17.1233,1.0,0.0114,0.0015,235.8061
2800000,0.9578,15.2,1.0,0.9482,18.8324,0.9981,0.0133,0.0015,244.9982
2810000,0.9456,19.6,1.0,0.9392,21.5983,1.0,0.0158,0.0021,239.5301
2820000,0.9569,15.5,1.0,0.9474,18.8324,0.9962,0.0126,0.002,239.5851
2830000,0.4656,174.4,0.5,0.9504,17.9211,1.0,0.0098,0.0015,237.6906
2840000,0.9572,15.4,1.0,0.9437,20.1613,1.0,0.0107,0.0017,244.0976
2850000,0.9581,15.1,1.0,0.9465,19.2678,1.0,0.0104,0.0019,246.6971
2860000,0.9508,17.7,1.0,0.9419,20.8768,0.9979,0.0308,0.0019,236.0348
2870000,0.9575,15.3,1.0,0.9409,21.097,0.9958,0.0132,0.0016,239.0524
2880000,0.9408,21.3,1.0,0.9474,18.9753,1.0,0.0136,0.0015,242.0588
2890000,0.9522,17.2,1.0,0.939,21.9298,1.0,0.0202,0.0015,240.2236
2900000,0.9467,19.2,1.0,0.9383,22.1729,1.0,0.0084,0.0013,244.6125
2910000,0.9597,14.5,1.0,0.9477,18.8324,1.0,0.0103,0.0016,233.0326
2920000,0.9592,14.7,1.0,0.9508,17.6991,1.0,0.0081,0.0015,238.9579
2930000,0.9539,16.6,1.0,0.9434,20.3252,0.998,0.014,0.0016,232.9457
2940000,0.96,14.4,1.0,0.949,18.3486,1.0,0.0105,0.0015,241.5485
2950000,0.9567,15.6,1.0,0.951,17.6367,1.0,0.0084,0.0014,238.8303
2960000,0.9567,15.6,1.0,0.95,17.9856,1.0,0.009,0.0014,237.1974
2970000,0.8928,38.6,1.0,0.9497,18.0505,0.9982,0.0091,0.0014,239.8163
2980000,0.9589,14.8,1.0,0.9463,19.3798,1.0,0.0105,0.0015,242.037
2990000,0.9478,18.8,1.0,0.951,17.6056,1.0,0.0088,0.0013,236.6832
3000000,0.9078,33.2,1.0,0.9485,18.5185,1.0,0.0104,0.0014,237.7937
3010000,0.9578,15.2,1.0,0.9502,17.9211,1.0,0.0095,0.0014,230.4584
3020000,0.9564,15.7,1.0,0.9496,18.1818,1.0,0.0121,0.0014,231.392
3030000,0.9583,15.0,1.0,0.9524,17.1233,1.0,0.0095,0.0013,235.8747
3040000,0.9486,18.5,1.0,0.9514,17.4825,1.0,0.0111,0.0013,236.3149
3050000,0.9589,14.8,1.0,0.9498,18.018,0.9982,0.0101,0.0013,239.8842
3060000,0.9581,15.1,1.0,0.952,17.301,1.0,0.0109,0.0011,236.6451
3070000,0.9564,15.7,1.0,0.954,16.5563,1.0,0.0108,0.0011,233.2241
3080000,0.9561,15.8,1.0,0.9514,17.4825,1.0,0.0102,0.0013,237.2951
3090000,0.9389,22.0,1.0,0.9493,18.2482,1.0,0.0113,0.0013,234.8973
3100000,0.8517,49.8,0.9,0.9527,17.0648,1.0,0.0107,0.0014,235.985
3110000,0.9594,14.6,1.0,0.9509,17.6367,1.0,0.0097,0.0014,231.6652
3120000,0.9572,15.4,1.0,0.953,16.9492,1.0,0.0095,0.0012,233.7236
3130000,0.9561,15.8,1.0,0.9528,16.9779,1.0,0.0096,0.0012,231.0688
3140000,0.9575,15.3,1.0,0.951,17.6367,1.0,0.0099,0.0012,230.394
3150000,0.9556,16.0,1.0,0.9512,17.5747,1.0,0.0094,0.0012,233.6603
3160000,0.9556,16.0,1.0,0.9524,17.1527,1.0,0.0088,0.0012,237.3416
3170000,0.9556,16.0,1.0,0.9521,17.2117,1.0,0.0093,0.0012,234.161
3180000,0.9578,15.2,1.0,0.9509,17.6678,1.0,0.0092,0.0012,240.0848
3190000,0.9572,15.4,1.0,0.9523,17.1527,1.0,0.009,0.0011,238.5303
3200000,0.9597,14.5,1.0,0.9525,17.094,1.0,0.0095,0.0011,234.2913
3210000,0.9558,15.9,1.0,0.9515,17.5131,1.0,0.0092,0.0011,233.1619
3220000,0.9561,15.8,1.0,0.951,17.6056,1.0,0.0083,0.0011,233.6214
3230000,0.9581,15.1,1.0,0.9537,16.6667,1.0,0.0086,0.001,231.1847
3240000,0.9572,15.4,1.0,0.9518,17.331,1.0,0.0085,0.0011,238.1719
3250000,0.9542,16.5,1.0,0.952,17.2712,1.0,0.0082,0.0011,233.2529
3260000,0.9578,15.2,1.0,0.9523,17.1821,1.0,0.009,0.0012,231.6725
3270000,0.9544,16.4,1.0,0.9535,16.7504,1.0,0.0084,0.0012,240.3574
3280000,0.9592,14.7,1.0,0.9514,17.5131,1.0,0.0078,0.0012,235.8305
3290000,0.9578,15.2,1.0,0.9531,16.8634,1.0,0.0083,0.0011,233.8791
3300000,0.9597,14.5,1.0,0.9541,16.5289,1.0,0.0082,0.001,238.3699
3310000,0.9597,14.5,1.0,0.9526,17.0358,1.0,0.0085,0.0011,232.2963
3320000,0.9533,16.8,1.0,0.953,16.9205,1.0,0.0082,0.0011,233.7924
3330000,0.9572,15.4,1.0,0.9513,17.5439,1.0,0.0088,0.0011,233.8731
3340000,0.9522,17.2,1.0,0.9525,17.1233,1.0,0.0085,0.001,231.3041
3350000,0.9564,15.7,1.0,0.953,16.8919,1.0,0.0083,0.001,234.4673
3360000,0.9589,14.8,1.0,0.9534,16.7504,1.0,0.008,0.0011,230.0729
3370000,0.9564,15.7,1.0,0.9534,16.835,1.0,0.008,0.0011,237.3261
3380000,0.9483,18.6,1.0,0.9519,17.2712,1.0,0.008,0.0011,234.7567
3390000,0.9608,14.1,1.0,0.9533,16.8067,1.0,0.0081,0.0011,236.1164
3400000,0.9539,16.6,1.0,0.952,17.2712,1.0,0.0085,0.0011,231.0476
3410000,0.9569,15.5,1.0,0.9536,16.7224,1.0,0.0083,0.0011,233.3623
3420000,0.9539,16.6,1.0,0.953,16.8919,1.0,0.0082,0.001,232.0542
3430000,0.95,18.0,1.0,0.9526,17.0358,1.0,0.0075,0.001,230.9033
3440000,0.9525,17.1,1.0,0.9481,18.6916,1.0,0.0082,0.0012,220.8916
3450000,0.9583,15.0,1.0,0.9527,17.0358,1.0,0.0082,0.0011,227.1914
3460000,0.9489,18.4,1.0,0.9503,17.8891,1.0,0.0081,0.0011,226.6563
3470000,0.9556,16.0,1.0,0.9527,17.0068,1.0,0.0078,0.0009,221.6224
3480000,0.9583,15.0,1.0,0.9513,17.5439,1.0,0.0076,0.001,227.3202
3490000,0.9564,15.7,1.0,0.9507,17.762,1.0,0.0077,0.001,227.1087
3500000,0.9578,15.2,1.0,0.9536,16.7785,1.0,0.0073,0.0009,223.1013
3510000,0.9569,15.5,1.0,0.9501,17.8891,1.0,0.0075,0.0009,229.1575
3520000,0.6497,115.3,0.7,0.9521,17.2117,1.0,0.0077,0.0009,219.5425
3530000,0.9592,14.7,1.0,0.9533,16.835,1.0,0.0079,0.0008,225.2182
3540000,0.9561,15.8,1.0,0.9517,17.3913,1.0,0.0084,0.0009,226.5348
3550000,0.9592,14.7,1.0,0.9508,17.6367,0.9982,0.008,0.0009,223.1012
3560000,0.9583,15.0,1.0,0.9524,17.1233,1.0,0.0078,0.0009,224.9266
3570000,0.9553,16.1,1.0,0.9499,18.0505,1.0,0.0083,0.001,223.7901
3580000,0.9575,15.3,1.0,0.9531,16.8634,1.0,0.0076,0.0009,229.0065
3590000,0.9589,14.8,1.0,0.9516,17.4216,1.0,0.008,0.0009,224.4599
3600000,0.9583,15.0,1.0,0.9499,18.018,1.0,0.0083,0.0008,226.3049
3610000,0.9464,19.3,1.0,0.9487,18.4502,1.0,0.0084,0.0008,223.5165
3620000,0.955,16.2,1.0,0.9522,17.2117,1.0,0.0078,0.0009,230.6676
3630000,0.9536,16.7,1.0,0.9513,17.5439,1.0,0.0079,0.0009,226.2162
3640000,0.8397,54.1,0.9,0.9513,17.5439,1.0,0.008,0.0008,216.4242
3650000,0.665,109.8,0.7,0.9497,18.1159,1.0,0.0082,0.0008,231.8354
3660000,0.0,324.0,0.0,0.9506,17.7936,1.0,0.0081,0.0009,231.0704
3670000,0.9594,14.6,1.0,0.948,19.1571,0.9981,0.0087,0.0007,234.0
3680000,0.9567,15.6,1.0,0.9456,19.084,1.0,0.0088,0.0008,234.6357
3690000,0.9506,17.8,1.0,0.9503,17.8891,1.0,0.0086,0.0008,231.6809
3700000,0.6797,108.1,0.8,0.9465,19.1939,0.9981,0.0085,0.0009,234.9476
3710000,0.9589,14.8,1.0,0.9469,19.084,1.0,0.0087,0.0008,229.6643
3720000,0.8597,46.9,0.9,0.9443,20.0803,0.998,0.0091,0.0008,230.471
3730000,0.9583,15.0,1.0,0.9424,20.5761,0.9979,0.0093,0.0008,233.1094
3740000,0.9564,15.7,1.0,0.941,21.2314,1.0,0.0094,0.0011,234.6082
