env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
2560000,0.9669,9.2,1.0,0.9616,10.661,1.0,0.0007,0.0008,534.2063
2570000,0.9615,10.7,1.0,0.9617,10.627,1.0,0.0007,0.0008,532.2962
2580000,0.9658,9.5,1.0,0.9612,10.7875,1.0,0.0007,0.0008,532.8335
2590000,0.9633,10.2,1.0,0.9605,10.989,1.0,0.0007,0.0008,532.0305
2600000,0.9644,9.9,1.0,0.961,10.8225,1.0,0.0007,0.0008,532.6945
2610000,0.9636,10.1,1.0,0.9615,10.6952,1.0,0.0007,0.0008,531.9984
2620000,0.9644,9.9,1.0,0.9612,10.7875,1.0,0.0007,0.0008,533.8228
2630000,0.9629,10.3,1.0,0.9615,10.6952,1.0,0.0007,0.0008,532.4408
2640000,0.964,10.0,1.0,0.9619,10.582,1.0,0.0007,0.0008,531.3399
2650000,0.9608,10.9,1.0,0.9611,10.8108,1.0,0.0007,0.0008,530.4658
2660000,0.9626,10.4,1.0,0.9609,10.846,1.0,0.0007,0.0008,530.8486
2670000,0.9636,10.1,1.0,0.961,10.8225,1.0,0.0007,0.0007,530.1169
2680000,0.9604,11.0,1.0,0.961,10.8342,1.0,0.0007,0.0008,527.3085
2690000,0.9672,9.1,1.0,0.9612,10.7875,1.0,0.0007,0.0008,527.1567
2700000,0.9658,9.5,1.0,0.9616,10.6724,1.0,0.0007,0.0007,525.61
2710000,0.9647,9.8,1.0,0.9609,10.8578,1.0,0.0007,0.0008,528.0405
2720000,0.9658,9.5,1.0,0.9617,10.6496,1.0,0.0007,0.0007,530.973
2730000,0.9629,10.3,1.0,0.9608,10.8814,1.0,0.0007,0.0007,526.2424
2740000,0.9651,9.7,1.0,0.9616,10.6496,1.0,0.0007,0.0007,527.3196
2750000,0.9629,10.3,1.0,0.9613,10.7411,1.0,0.0007,0.0008,527.2259
2760000,0.9633,10.2,1.0,0.9612,10.7759,1.0,0.0007,0.0007,524.6247
2770000,0.9633,10.2,1.0,0.9613,10.7527,1.0,0.0007,0.0007,527.3399
2780000,0.9604,11.0,1.0,0.9614,10.7411,1.0,0.0007,0.0007,522.6727
2790000,0.9608,10.9,1.0,0.9614,10.7181,1.0,0.0007,0.0007,525.9138
2800000,0.9608,10.9,1.0,0.9612,10.7643,1.0,0.0007,0.0007,526.1281
2810000,0.9636,10.1,1.0,0.9614,10.7296,1.0,0.0007,0.0007,524.8819
2820000,0.9651,9.7,1.0,0.9602,11.0497,1.0,0.0007,0.0007,521.9877
2830000,0.9658,9.5,1.0,0.9616,10.661,1.0,0.0007,0.0007,521.542
2840000,0.9626,10.4,1.0,0.9617,10.627,1.0,0.0007,0.0007,523.7661
2850000,0.9633,10.2,1.0,0.9614,10.7411,1.0,0.0007,0.0007,520.7311
2860000,0.9633,10.2,1.0,0.9613,10.7411,1.0,0.0007,0.0007,520.079
2870000,0.9608,10.9,1.0,0.9609,10.846,1.0,0.0007,0.0007,518.6566
2880000,0.964,10.0,1.0,0.9607,10.917,1.0,0.0007,0.0007,523.9145
2890000,0.9636,10.1,1.0,0.9616,10.6724,1.0,0.0007,0.0007,523.0083
2900000,0.959,11.4,1.0,0.9615,10.7066,1.0,0.0007,0.0007,520.8351
2910000,0.968,8.9,1.0,0.9616,10.6724,1.0,0.0006,0.0007,519.5906
2920000,0.9615,10.7,1.0,0.9616,10.6496,1.0,0.0007,0.0007,520.548
2930000,0.9658,9.5,1.0,0.9614,10.7181,1.0,0.0006,0.0007,521.2499
2940000,0.9647,9.8,1.0,0.9616,10.6496,1.0,0.0006,0.0007,518.1338
2950000,0.9629,10.3,1.0,0.9616,10.661,1.0,0.0006,0.0007,519.7523
2960000,0.964,10.0,1.0,0.9613,10.7296,1.0,0.0006,0.0007,519.7991
2970000,0.9636,10.1,1.0,0.9616,10.6838,1.0,0.0006,0.0007,518.6202
2980000,0.9611,10.8,1.0,0.9613,10.7411,1.0,0.0006,0.0007,518.3871
2990000,0.9629,10.3,1.0,0.9617,10.627,1.0,0.0006,0.0007,518.5615
3000000,0.9658,9.5,1.0,0.9603,11.0132,1.0,0.0006,0.0007,518.6344
3010000,0.9622,10.5,1.0,0.9613,10.7643,1.0,0.0006,0.0006,515.557
3020000,0.9608,10.9,1.0,0.9613,10.7643,1.0,0.0006,0.0006,516.3608
3030000,0.9629,10.3,1.0,0.9612,10.7759,1.0,0.0006,0.0006,517.6938
3040000,0.9633,10.2,1.0,0.9613,10.7411,1.0,0.0006,0.0006,509.2886
3050000,0.9672,9.1,1.0,0.9616,10.661,1.0,0.0006,0.0006,517.3534
3060000,0.9651,9.7,1.0,0.9611,10.8108,1.0,0.0006,0.0006,516.5384
3070000,0.9618,10.6,1.0,0.9614,10.7296,1.0,0.0006,0.0005,516.5049
3080000,0.9622,10.5,1.0,0.9616,10.661,1.0,0.0005,0.0005,519.3744
3090000,0.9593,11.3,1.0,0.9618,10.6157,1.0,0.0005,0.0005,517.7372
