env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,fkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
232500,,,,,,50,50,16,74.5315,81.0699,37.9547,-44.1823,-193.7624,351.1133,12.9281,377.3646,3.6539
232500,,,1000,3934.5856,68.3244,,,,,,,,,,,,
233000,,,,,,50,50,15,73.0664,82.3638,38.4219,-44.1823,-192.1436,364.086,20.5215,1095.8214,5.8941
233500,,,,,,50,50,16,71.8784,79.4779,36.4139,-44.1823,-192.9724,325.8553,22.1581,636.6341,4.1252
233500,,,1000,3836.5017,69.6775,,,,,,,,,,,,
233786,,,286,993.9928,69.584,,,,,,,,,,,,
233823,,,37,-17.9363,69.9393,,,,,,,,,,,,
234000,,,,,,50,50,16,75.5544,79.3904,32.9111,-44.1823,-195.6185,443.8535,29.8823,1010.4414,6.7546
234500,,,,,,50,50,16,68.6598,80.567,35.0867,-44.1823,-188.2686,504.9249,31.835,907.3628,8.6988
234823,,,1000,4227.5844,69.3229,,,,,,,,,,,,
235000,,,,,,50,50,16,73.6506,79.5788,36.2258,-44.1823,-192.7187,338.2294,12.413,318.6693,6.0272
235000,4198.5891,1000.0,,,,,,,,,,,,,,,
235500,,,,,,50,50,16,76.6083,79.8039,34.9636,-44.1823,-206.905,334.6683,13.8215,326.3753,6.9192
235823,,,1000,4196.6362,50.9669,,,,,,,,,,,,
236000,,,,,,50,50,17,69.8766,80.2115,34.856,-44.1823,-199.6405,332.7217,19.4506,590.782,3.8581
236500,,,,,,50,50,16,75.8932,82.5355,37.3872,-44.1823,-208.409,446.3162,13.8231,306.9647,4.1412
236823,,,1000,3937.6465,70.0615,,,,,,,,,,,,
237000,,,,,,50,50,16,73.9492,80.2294,37.1325,-44.1823,-196.6384,301.708,13.5919,486.1918,4.7159
237442,,,619,2490.3756,70.2717,,,,,,,,,,,,
237500,,,,,,50,50,16,72.0498,79.5962,35.9547,-44.1823,-202.6336,320.7534,12.9773,622.1018,4.4636
238000,,,,,,50,50,16,74.4125,78.7953,35.3268,-44.1823,-192.7153,279.1931,19.6982,474.8506,6.6012
238248,,,806,3193.4093,69.9651,,,,,,,,,,,,
238500,,,,,,50,50,15,81.7081,80.7836,36.5557,-44.1823,-203.3782,306.8333,36.1313,784.7115,4.4592
239000,,,,,,50,50,16,78.0922,79.7389,31.7319,-44.1823,-208.0778,410.3641,11.5187,402.3362,8.4613
239248,,,1000,3884.6376,69.9335,,,,,,,,,,,,
239500,,,,,,50,50,15,73.0149,79.4135,32.2871,-44.1823,-212.2357,507.3824,21.5376,1146.8448,6.9628
240000,,,,,,50,50,16,74.5246,80.6586,35.9499,-44.1823,-213.4485,367.0341,20.8307,1299.8159,5.3837
240000,4399.8136,1000.0,,,,,,,,,,,,,,,
