env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
860000,0.9343,7.3,1.0,0.6397,6.4309,0.845,0.0017,0.0027,587.3055
870000,0.9406,6.6,1.0,0.6261,6.2073,0.8367,0.0018,0.0027,583.7075
880000,0.9316,7.6,1.0,0.5912,6.5147,0.8202,0.0018,0.0027,586.0877
890000,0.9298,7.8,1.0,0.6235,6.2814,0.8354,0.0018,0.0027,584.4997
900000,0.9334,7.4,1.0,0.6385,6.1087,0.843,0.0017,0.0027,584.0379
910000,0.955,5.0,1.0,0.6348,6.0496,0.8409,0.0017,0.0027,582.174
920000,0.9622,4.2,1.0,0.6439,6.3171,0.8465,0.0017,0.0027,582.5652
930000,0.9595,4.5,1.0,0.6613,6.4144,0.8557,0.0017,0.0027,582.8212
940000,0.9343,7.3,1.0,0.6735,6.0606,0.8606,0.0018,0.0027,580.817
950000,0.9613,4.3,1.0,0.6963,6.3532,0.8736,0.0017,0.0027,579.6054
960000,0.9595,4.5,1.0,0.6482,6.2972,0.8489,0.0017,0.0027,579.1962
970000,0.9397,6.7,1.0,0.6623,6.3939,0.8561,0.0017,0.0026,580.8599
980000,0.9514,5.4,1.0,0.6651,6.5062,0.8582,0.0017,0.0026,578.5553
990000,0.9442,6.2,1.0,0.6947,6.3816,0.873,0.0017,0.0026,576.7827
1000000,0.9217,8.7,1.0,0.68,6.3291,0.8652,0.0018,0.0026,576.821
1010000,0.919,9.0,1.0,0.6913,6.402,0.8713,0.0017,0.0026,578.2652
1020000,0.9226,8.6,1.0,0.6983,6.1013,0.8737,0.0018,0.0026,574.0816
1030000,0.9037,10.7,1.0,0.6633,6.3012,0.8563,0.0018,0.0026,576.1355
1040000,0.9352,7.2,1.0,0.714,6.2854,0.8825,0.0017,0.0026,575.2199
1050000,0.9289,7.9,1.0,0.6832,6.2189,0.8663,0.0017,0.0026,574.6959
1060000,0.9496,5.6,1.0,0.6956,6.2893,0.873,0.0017,0.0026,571.4387
1070000,0.9433,6.3,1.0,0.6904,6.1387,0.8699,0.0017,0.0026,573.2446
1080000,0.9361,7.1,1.0,0.708,6.4309,0.8797,0.0017,0.0026,571.8169
1090000,0.9199,8.9,1.0,0.6959,6.215,0.8726,0.0017,0.0025,573.5356
1100000,0.9352,7.2,1.0,0.6884,6.9735,0.871,0.0019,0.0039,573.7146
1110000,0.9298,7.8,1.0,0.7482,6.1501,0.8991,0.0016,0.0021,571.8454
1120000,0.9559,4.9,1.0,0.7202,6.3532,0.8856,0.0016,0.0023,572.1319
1130000,0.928,8.0,1.0,0.7376,6.2539,0.8943,0.0015,0.0024,570.6676
1140000,0.9172,9.2,1.0,0.7309,6.1767,0.8907,0.0015,0.0025,568.7958
1150000,0.9577,4.7,1.0,0.7577,6.2735,0.9046,0.0015,0.0025,567.7308
1160000,0.9361,7.1,1.0,0.7293,6.1387,0.8895,0.0015,0.0025,569.774
1170000,0.9289,7.9,1.0,0.7323,6.4185,0.8922,0.0015,0.0025,568.2675
1180000,0.9397,6.7,1.0,0.7652,6.1958,0.9083,0.0015,0.0025,566.5092
1190000,0.9244,8.4,1.0,0.7352,6.2893,0.8931,0.0015,0.0025,569.274
1200000,0.9406,6.6,1.0,0.7538,6.0569,0.9019,0.0015,0.0025,567.4708
1210000,0.9406,6.6,1.0,0.7714,6.2073,0.9112,0.0014,0.0025,564.6306
1220000,0.9307,7.7,1.0,0.7869,6.0976,0.9189,0.0015,0.003,567.951
1230000,0.9487,5.7,1.0,0.7382,6.035,0.8938,0.0014,0.0022,566.0225
1240000,0.9379,6.9,1.0,0.7668,6.1614,0.9088,0.0014,0.0024,563.9255
1250000,0.9649,3.9,1.0,0.7765,5.9916,0.9131,0.0014,0.0025,563.597
1260000,0.9496,5.6,1.0,0.7574,6.0901,0.9038,0.0014,0.0025,563.8162
1270000,0.955,5.0,1.0,0.7708,6.1425,0.9109,0.0014,0.0025,563.2817
1280000,0.9613,4.3,1.0,0.7661,6.2735,0.909,0.0014,0.0025,560.8522
1290000,0.9325,7.5,1.0,0.7633,6.0533,0.9068,0.0014,0.0025,564.1317
1300000,0.9595,4.5,1.0,0.8012,6.0168,0.926,0.0014,0.0025,563.0049
1310000,0.9496,5.6,1.0,0.7771,6.3532,0.9149,0.0014,0.0025,561.9667
1320000,0.9415,6.5,1.0,0.7855,6.169,0.9186,0.0014,0.0025,563.6154
1330000,0.9469,5.9,1.0,0.7846,6.1576,0.9181,0.0014,0.0025,562.8431
1340000,0.9379,6.9,1.0,0.7823,6.1614,0.9168,0.0014,0.0025,562.6146
1350000,0.9523,5.3,1.0,0.7699,6.2422,0.9107,0.0014,0.0025,563.0349
1360000,0.9352,7.2,1.0,0.7709,6.1425,0.9109,0.0014,0.0025,562.3562
1370000,0.9415,6.5,1.0,0.7936,6.1125,0.9224,0.0014,0.0025,557.83
1380000,0.9541,5.1,1.0,0.7609,6.0753,0.9058,0.0014,0.0025,559.7843
1390000,0.9325,7.5,1.0,0.7958,6.1312,0.924,0.0014,0.0025,557.7696
1400000,0.9379,6.9,1.0,0.7919,6.0753,0.9216,0.0014,0.0025,556.5008
1410000,0.9298,7.8,1.0,0.7975,5.9277,0.9235,0.0014,0.0025,554.2806
1420000,0.9514,5.4,1.0,0.7769,6.1463,0.914,0.0014,0.0025,553.6786
1430000,0.9559,4.9,1.0,0.7803,6.2305,0.9165,0.0014,0.0025,553.2905
1440000,0.9604,4.4,1.0,0.791,6.2893,0.922,0.0014,0.0024,553.9873
1450000,0.9262,8.2,1.0,0.7963,6.2696,0.9248,0.0014,0.0024,551.6368
1460000,0.9523,5.3,1.0,0.8046,6.1805,0.9283,0.0014,0.0025,550.4916
1470000,0.9586,4.6,1.0,0.7862,6.1881,0.9189,0.0014,0.0024,550.8308
1480000,0.9631,4.1,1.0,0.8002,5.9207,0.9248,0.0014,0.0024,547.84
1490000,0.9523,5.3,1.0,0.8137,6.1087,0.9328,0.0014,0.0024,548.4006
1500000,0.964,4.0,1.0,0.7955,6.0168,0.923,0.0014,0.0024,549.0508
1510000,0.9631,4.1,1.0,0.7954,6.2657,0.9242,0.0014,0.0024,550.521
1520000,0.9388,6.8,1.0,0.8042,6.3052,0.9288,0.0014,0.0024,547.4644
1530000,0.9181,9.1,1.0,0.7896,6.1614,0.9205,0.0014,0.0024,547.0138
1540000,0.8992,11.2,1.0,0.8134,6.1652,0.9328,0.0014,0.0024,542.5896
1550000,0.9595,4.5,1.0,0.7903,6.2775,0.9215,0.0014,0.0024,542.9045
1560000,0.9307,7.7,1.0,0.8269,6.2383,0.9401,0.0014,0.0024,541.6698
1570000,0.9505,5.5,1.0,0.8047,6.1728,0.9284,0.0014,0.0024,542.8555
