env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,rkl,prior_entropy,posterior_entropy,alm_reward_batch,alm_loss,model_grad_norm,reward_loss,min_true_reward,max_true_reward,mean_true_reward,classifier_loss,reward_grad_norm,critic_loss,critic_grad_norm,min_imag_reward,max_imag_reward,mean_imag_reward,min_imag_kl_reward,max_imag_kl_reward,mean_imag_kl_reward,actor_loss,lambda_cost,min_imag_value,max_imag_value,mean_imag_value,action_std,actor_grad_norm
430500,,,,,,50,49,8,103.3313,335.9913,-44.1823,-44.1823,5.9382,1067.9939,185980.625,0.0003,3.8314,7.1691,6.033,0.4474,12.0475,35.6728,2478.5574,3.6607,7.1524,5.9703,-7.2048,5.5691,-1.5624,-620.8013,0.1,-43.0558,682.2231,619.6291,0.1,56.3056
431000,,,,,,50,48,7,107.2886,304.0524,-44.1823,-44.1823,5.9482,722.6995,181848.5312,0.0004,3.5325,7.2552,5.9677,0.3927,9.429,36.2309,2218.095,3.5007,7.2588,5.9222,-8.9996,5.8264,-1.1907,-617.3364,0.1,-60.401,682.1557,614.9485,0.1,75.4425
431273,,,1000,6453.9031,50.4422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431500,,,,,,50,48,7,120.6124,307.0201,-44.1823,-44.1823,5.9619,750.6102,116138.6719,0.0003,3.7176,7.2373,6.0094,0.3827,9.7048,39.7327,1786.5615,3.6849,7.2451,5.9379,-8.1893,15.2536,-1.6242,-624.4014,0.1,-209.9834,680.9277,622.4066,0.1,59.9613
432000,,,,,,50,49,8,108.0661,333.9785,-44.1823,-44.1823,5.9059,979.5066,97113.0547,0.0003,3.8573,7.2341,5.973,0.3869,10.4158,36.165,1536.434,3.822,7.2098,5.9105,-6.5603,6.013,-1.1901,-623.6848,0.1,-42.5332,680.6559,620.9371,0.1,59.3157
432273,,,1000,6446.7862,50.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432500,,,,,,50,49,8,107.4177,327.4951,-44.1823,-44.1823,5.9502,809.2073,136523.4531,0.0003,3.7597,7.3185,5.9393,0.3959,7.413,39.4407,1427.8857,3.8594,7.3108,5.8763,-9.6735,5.9249,-1.2158,-623.7439,0.1,-24.5967,678.2829,621.5771,0.1,58.6146
433000,,,,,,50,48,8,123.4409,341.3898,-44.1823,-44.1823,5.9288,807.205,159493.7188,0.0003,4.0761,7.2292,5.966,0.4581,10.4664,53.5066,2684.0181,3.9713,7.2363,5.907,-7.9995,8.9374,-1.2283,-619.2114,0.1,-26.8707,678.8272,616.9534,0.1,70.728
433273,,,1000,6432.0803,50.6665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433500,,,,,,50,50,7,96.9427,331.9504,-44.1823,-44.1823,5.908,1094.3462,129125.4375,0.0003,3.5752,7.1929,5.9442,0.4196,8.5751,45.4242,2103.6694,3.5233,7.268,5.8914,-7.939,7.0431,-1.3158,-620.2079,0.1,-66.377,679.3806,618.4357,0.1,50.9027
434000,,,,,,50,49,8,108.2366,365.5953,-44.1823,-44.1823,5.8855,1059.7622,197965.4844,0.0004,3.7501,7.2777,5.8927,0.4955,13.8964,48.7228,3058.1609,3.5759,7.3876,5.8495,-7.4903,6.036,-1.5326,-618.0304,0.1,-25.3735,677.6303,615.6732,0.1,54.6945
434273,,,1000,6393.6313,50.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434500,,,,,,50,49,7,121.7409,330.8288,-44.1823,-44.1823,5.9524,840.7711,173409.0625,0.0003,3.9106,7.1046,5.9319,0.4481,9.5276,39.345,1816.7747,3.8874,7.0278,5.894,-8.7408,8.4537,-1.2326,-611.975,0.1,-8.3605,679.4731,609.9615,0.1,79.833
435000,,,,,,50,47,6,142.1149,292.3298,-44.1823,-44.1823,5.993,586.306,83612.8906,0.0004,3.9397,7.3061,5.9977,0.4782,13.469,37.7954,2768.562,3.8193,7.2365,5.9311,-8.1871,8.8336,-1.1154,-623.9915,0.1,-265.8958,677.6378,621.5408,0.1,76.2728
435000,6379.3955,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435273,,,1000,6402.6722,39.3653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435500,,,,,,50,48,8,115.4857,319.4358,-44.1823,-44.1823,5.9678,792.8385,122450.4297,0.0003,3.8356,7.1272,5.9608,0.4785,8.1703,40.0413,1856.0853,3.8366,7.1316,5.9119,-7.7616,11.8662,-1.7629,-625.3896,0.1,-36.025,675.9898,624.17,0.1,56.5751
436000,,,,,,50,48,7,119.3181,344.2977,-44.1823,-44.1823,5.9016,856.8012,176599.8438,0.0003,3.7838,7.3015,5.9463,0.4742,12.6593,42.3157,1902.481,3.8448,7.2991,5.8893,-8.5122,8.0344,-1.5216,-623.1097,0.1,17.9895,677.1929,620.4589,0.1,75.1342
436273,,,1000,6482.4788,51.2322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436500,,,,,,50,49,7,115.6599,312.2525,-44.1823,-44.1823,5.9365,1320.621,106507.6953,0.0004,3.8517,7.2399,5.9225,0.3823,8.6801,39.3452,1733.0609,3.7867,7.3191,5.8709,-7.6786,6.7159,-1.1278,-619.7821,0.1,-29.1875,677.5635,617.9857,0.1,79.7943
437000,,,,,,50,48,7,116.0812,331.7719,-44.1823,-44.1823,5.958,991.8176,106731.9609,0.0003,4.0587,7.2871,5.9452,0.3784,7.3724,48.983,2188.3613,4.0881,7.3192,5.91,-8.3035,10.6011,-1.3444,-619.1047,0.1,-2.3516,677.2812,616.6953,0.1,75.4187
437273,,,1000,6433.8716,50.7276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437500,,,,,,50,48,6,123.4338,308.0438,-44.1823,-44.1823,5.9597,741.1787,104056.2344,0.0003,3.3487,7.1964,5.9369,0.4918,7.734,42.3323,2262.3103,3.2379,7.1207,5.8981,-6.8931,8.7636,-1.3936,-614.8,0.1,-26.464,676.6484,613.1345,0.1,71.1488
438000,,,,,,50,49,7,110.6863,325.0739,-44.1823,-44.1823,5.9438,744.4207,107909.3125,0.0003,3.4682,7.1535,5.9233,0.4496,10.4259,44.6216,2439.3098,3.5187,7.0334,5.8852,-9.8197,8.5137,-1.2791,-619.4468,0.1,-12.9952,676.5533,617.2866,0.1,61.3822
438273,,,1000,6479.2109,50.6587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438500,,,,,,50,48,8,120.0213,364.2634,-44.1823,-44.1823,5.9425,1269.8147,226184.5156,0.0003,3.4069,7.3106,5.9514,0.4083,10.2768,42.6675,1541.3387,3.3457,7.3254,5.9104,-8.707,5.2292,-1.1454,-622.6597,0.1,-80.9191,678.2623,620.726,0.1,66.9608
439000,,,,,,50,48,8,106.2113,336.0284,-44.1823,-44.1823,5.9248,859.637,120169.6875,0.0004,4.1113,7.2198,5.9565,0.3976,9.3037,39.7504,2393.1013,4.1266,7.2071,5.9304,-7.3009,6.6257,-1.1573,-624.1158,0.1,-248.8121,675.6724,623.0779,0.1,79.229
439273,,,1000,6522.9125,51.8559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439500,,,,,,50,49,8,126.0838,317.4597,-44.1823,-44.1823,5.9573,783.7477,197406.375,0.0003,3.5493,7.358,5.9235,0.4557,10.0364,40.3461,2065.5281,3.6244,7.3298,5.8889,-6.9643,5.5724,-1.2972,-626.2366,0.1,-35.6043,675.3155,625.2244,0.1,61.5069
440000,,,,,,50,49,7,118.9394,336.4407,-44.1823,-44.1823,5.9795,1153.6766,193989.7188,0.0004,3.5674,7.1759,5.9912,0.408,9.2589,32.534,1760.839,3.5834,7.193,5.9444,-7.8114,6.569,-1.408,-623.1713,0.1,-30.3468,677.9365,622.9359,0.1,66.3986
440000,6501.3267,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440273,,,1000,6541.1415,39.7219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440500,,,,,,50,48,7,116.7977,305.9411,-44.1823,-44.1823,5.9317,716.6873,112508.5938,0.0004,3.6195,7.1943,5.9605,0.4198,8.6932,30.4039,1635.9139,3.6651,7.3349,5.9277,-7.0031,6.0428,-1.2114,-622.9788,0.1,-26.6227,677.8983,621.8232,0.1,49.3176
441000,,,,,,50,48,7,122.4039,314.4179,-44.1823,-44.1823,5.9216,792.2596,135917.8125,0.0004,3.6752,7.2162,5.9298,0.422,8.5755,47.8828,2391.3394,3.386,7.2065,5.9059,-7.3371,8.0615,-1.4898,-617.7048,0.1,-27.6008,675.2838,615.9249,0.1,81.1151
441273,,,1000,6546.1591,51.0351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441500,,,,,,50,49,7,104.4873,333.8833,-44.1823,-44.1823,5.9048,780.6393,138238.4844,0.0004,3.9356,7.2728,5.9947,0.4185,9.1854,32.1377,1587.4421,3.9628,7.2377,5.9631,-11.6353,5.4703,-1.7251,-625.2188,0.1,3.7959,677.5994,625.5292,0.1,62.7098
442000,,,,,,50,48,7,121.0369,349.199,-44.1823,-44.1823,5.924,1408.9325,240003.0,0.0004,3.7507,7.2463,5.9667,0.4585,17.8126,25.3408,1082.7402,3.6665,7.2786,5.9362,-7.4593,6.4402,-0.8972,-627.2493,0.1,-104.8594,675.7487,625.9412,0.1,72.4771
442273,,,1000,6596.8938,50.8831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442500,,,,,,50,48,7,120.4781,299.6465,-44.1823,-44.1823,5.9796,644.927,167166.375,0.0003,3.9498,7.1889,5.9987,0.3925,7.4465,44.4614,2091.1133,4.0296,7.2074,5.9601,-7.3648,6.1098,-1.3652,-624.5818,0.1,6.9201,676.0297,623.7743,0.1,82.431
443000,,,,,,50,49,7,113.1923,340.3598,-44.1823,-44.1823,5.9631,1036.0403,142899.4219,0.0003,3.4799,7.0762,5.9579,0.4586,13.3215,36.3035,1704.5073,3.4377,7.0734,5.9344,-9.2233,6.4992,-1.0308,-625.2261,0.1,-55.775,676.8706,624.4031,0.1,67.7185
443273,,,1000,6563.2627,51.7581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443500,,,,,,50,48,8,116.2413,291.6219,-44.1823,-44.1823,5.9593,677.1694,138132.875,0.0003,3.7161,7.2478,5.9129,0.4687,14.8872,29.878,1237.5134,3.7859,7.2859,5.9002,-6.8556,5.5016,-1.1766,-622.3409,0.1,-52.3611,679.3717,622.1678,0.1,73.371
444000,,,,,,50,48,6,123.1816,311.3939,-44.1823,-44.1823,5.9768,979.8086,182155.2031,0.0003,3.4841,7.1031,5.9585,0.4542,8.9464,29.9644,1312.0494,3.5487,7.1357,5.944,-8.7649,5.3208,-1.6742,-623.3159,0.1,-148.5583,676.3182,623.4412,0.1,51.4187
444273,,,1000,6496.0835,51.5857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444500,,,,,,50,48,7,113.4936,316.0802,-44.1823,-44.1823,5.9915,772.2525,116939.9531,0.0004,3.6619,7.2735,5.9432,0.3904,8.5438,39.458,1742.4998,3.6377,7.2137,5.9113,-7.8348,6.8045,-1.3785,-623.264,0.1,-241.8079,677.0069,622.3674,0.1,54.3678
445000,,,,,,50,49,7,120.0586,329.298,-44.1823,-44.1823,6.0328,856.525,177733.5312,0.0003,4.2486,7.212,5.9619,0.4135,11.0361,39.1468,2206.8584,4.1125,7.2277,5.9377,-12.9548,7.1794,-1.6469,-621.3192,0.1,-82.782,678.8257,620.3199,0.1,80.135
445000,6365.1769,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445273,,,1000,6445.9838,39.3326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445500,,,,,,50,49,8,119.4377,297.7347,-44.1823,-44.1823,5.962,713.6653,157282.4375,0.0003,3.4007,7.3302,5.9493,0.4021,8.914,40.5078,1607.4446,3.4868,7.3009,5.9325,-9.7696,7.9004,-0.863,-623.4873,0.1,-18.2147,677.4154,623.2849,0.1,72.7895
446000,,,,,,50,49,8,105.3027,335.0355,-44.1823,-44.1823,5.9543,816.8533,100242.375,0.0003,3.9331,7.2341,6.0106,0.4126,9.5687,25.9452,1300.1447,3.9073,7.2731,5.9803,-9.1652,5.5999,-1.4326,-622.8034,0.1,-32.2698,676.3837,623.7281,0.1,65.3424
446273,,,1000,6515.2059,51.7039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446500,,,,,,50,48,7,122.3216,316.1643,-44.1823,-44.1823,5.9976,747.5854,203818.4375,0.0003,4.0041,7.2484,5.981,0.4291,10.1925,23.2077,1264.2563,4.1653,7.2848,5.9669,-8.774,11.6404,-1.6233,-623.4738,0.1,-17.7107,678.868,624.5325,0.1,58.8889
447000,,,,,,50,49,7,115.6389,326.1276,-44.1823,-44.1823,5.953,956.3235,139633.8125,0.0004,3.7191,7.0983,5.9513,0.4578,11.6105,32.8663,1292.5826,3.7381,7.1371,5.929,-7.5571,6.7402,-1.3127,-620.9501,0.1,7.2106,679.1467,621.3657,0.1,62.7018
447273,,,1000,6476.7504,51.0945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447500,,,,,,50,48,6,120.9501,297.3518,-44.1823,-44.1823,5.9626,596.4206,122007.1797,0.0004,3.8078,7.2665,5.9595,0.4427,10.5147,31.6697,1234.5029,3.9642,7.1939,5.9473,-9.1948,10.225,-1.3871,-623.5512,0.1,-21.9484,680.442,622.82,0.1,63.3243
448000,,,,,,50,49,7,118.0517,340.0743,-44.1823,-44.1823,5.9681,986.877,184631.0781,0.0003,3.796,7.1691,6.0017,0.456,9.5652,18.822,892.4915,3.6582,7.2451,5.9894,-8.3236,5.61,-1.3007,-636.097,0.1,-27.3764,679.2416,637.4529,0.1,57.0469
448273,,,1000,6497.4138,51.1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448500,,,,,,50,48,6,118.8183,297.7412,-44.1823,-44.1823,5.9959,848.5206,162002.2031,0.0004,3.8993,7.2156,5.9682,0.4319,13.6571,30.6886,1606.6929,3.8262,7.2359,5.9359,-7.3984,6.7987,-1.2571,-627.8793,0.1,-27.3149,680.9962,628.2869,0.1,53.6412
449000,,,,,,50,49,8,103.9348,333.929,-44.1823,-44.1823,5.9593,871.9434,112461.1797,0.0003,3.9654,7.2566,5.9796,0.4147,10.3732,26.9146,1314.4276,3.8969,7.2255,5.9588,-6.3415,5.9255,-1.4764,-632.6323,0.1,-30.5349,681.2709,633.8004,0.1,53.157
449273,,,1000,6470.4332,50.7782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449500,,,,,,50,49,7,114.3147,319.9751,-44.1823,-44.1823,5.9435,820.3814,146711.3281,0.0004,3.4505,7.2217,5.978,0.4792,10.8229,49.2828,2218.4492,3.4686,7.1926,5.9598,-9.042,4.4963,-1.8164,-622.5807,0.1,-36.9792,681.087,622.7874,0.1,56.3734
450000,,,,,,50,48,7,117.4155,328.1935,-44.1823,-44.1823,5.9697,954.306,243423.6719,0.0003,3.6023,7.2494,6.0168,0.4373,10.2029,32.6119,1955.6272,3.7875,7.2611,5.9931,-8.3492,6.2429,-1.1752,-630.8284,0.1,-134.8114,680.4562,631.2539,0.1,52.3513
450000,6554.0656,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450273,,,1000,6540.6375,39.9239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450500,,,,,,50,48,6,130.2506,299.8943,-44.1823,-44.1823,5.9878,755.7865,269675.8438,0.0003,3.9464,7.2489,5.9707,0.4588,15.0812,25.8388,1213.0184,3.9689,7.3025,5.9644,-7.8513,5.538,-1.4287,-626.6191,0.1,-12.3634,682.3981,626.5966,0.1,64.7917
451000,,,,,,50,48,7,118.1436,292.0175,-44.1823,-44.1823,5.9842,648.3983,172923.5156,0.0003,3.815,7.2584,6.0228,0.46,16.8901,22.7932,1103.0502,3.86,7.1373,6.0028,-8.076,5.6799,-1.1755,-626.4027,0.1,-0.9606,681.3303,626.8292,0.1,59.1798
451273,,,1000,6576.862,51.0614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451500,,,,,,50,49,8,120.3923,317.134,-44.1823,-44.1823,5.9643,734.5944,86865.2422,0.0004,2.9773,7.1439,5.9429,0.4117,7.8922,43.2341,1647.9951,3.169,7.1717,5.9368,-7.1754,8.9025,-1.7275,-623.6057,0.1,-20.6914,680.5977,622.2499,0.1,62.9566
452000,,,,,,50,49,7,113.9159,295.7267,-44.1823,-44.1823,5.9819,668.4638,197195.4688,0.0004,4.1438,7.3029,5.986,0.4347,8.7548,38.8594,1789.0875,3.9548,7.2378,5.9742,-8.5469,6.5859,-1.4935,-622.1445,0.1,-95.5051,683.0182,620.2812,0.1,87.0191
452273,,,1000,6613.1931,52.0035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452500,,,,,,50,49,7,110.948,312.5768,-44.1823,-44.1823,5.9306,725.5519,129630.8203,0.0003,3.844,7.2177,6.0044,0.4345,7.8243,28.693,1711.5162,3.7814,7.1478,5.9828,-7.5222,6.1594,-1.3649,-631.2956,0.1,-135.2662,681.683,632.149,0.1,46.9223
453000,,,,,,50,48,7,112.4035,308.4709,-44.1823,-44.1823,5.9316,817.5385,147710.7344,0.0003,4.2455,7.0679,6.0295,0.487,8.989,22.9294,986.3958,4.0867,7.1022,6.0075,-7.3019,7.2943,-1.1892,-631.3276,0.1,-37.3348,680.7106,633.3189,0.1,50.7872
453273,,,1000,6696.566,50.8324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453500,,,,,,50,49,7,126.6203,299.1982,-44.1823,-44.1823,5.9876,817.0125,131393.9844,0.0003,3.5016,7.2162,6.0205,0.405,8.2158,26.0469,1297.337,3.5046,7.2991,6.0093,-9.1428,8.7869,-1.8783,-627.0778,0.1,-121.1848,682.8923,627.0649,0.1,49.4892
454000,,,,,,50,49,7,106.8364,326.4029,-44.1823,-44.1823,5.957,1381.2623,181940.9062,0.0003,3.964,7.1751,6.0124,0.4261,14.1363,37.144,1436.3662,3.9392,7.2886,6.01,-7.4742,8.8921,-1.3982,-627.967,0.1,-13.3502,682.4623,627.8251,0.1,47.8541
454273,,,1000,6642.2394,50.6364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454500,,,,,,50,49,7,107.6516,308.4156,-44.1823,-44.1823,5.9779,946.5868,132577.7812,0.0003,3.7088,7.1331,5.9604,0.4004,10.1147,46.4644,2984.3245,3.7098,7.1623,5.949,-8.8922,6.6151,-1.1927,-621.6249,0.1,-49.4914,683.8723,620.4844,0.1,58.0628
455000,,,,,,50,48,8,114.4031,303.0421,-44.1823,-44.1823,6.0236,1214.115,143416.7031,0.0003,3.473,7.3558,5.9671,0.4111,8.7333,36.0742,1463.0598,3.6249,7.2722,5.9554,-8.522,5.396,-1.5219,-628.3177,0.1,-35.6063,684.3984,628.429,0.1,57.674
455000,6759.9177,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455273,,,1000,6692.5236,39.7279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455500,,,,,,50,49,6,120.4624,306.2062,-44.1823,-44.1823,6.016,841.9153,175438.6094,0.0003,3.3715,7.2427,5.9417,0.4223,7.5444,38.5476,2589.3623,3.4677,7.1845,5.9379,-6.6803,6.7534,-1.2071,-620.0105,0.1,-0.5863,685.657,618.4452,0.1,68.0275
456000,,,,,,50,49,7,111.756,297.5759,-44.1823,-44.1823,6.0046,749.0363,172136.4062,0.0004,3.319,7.1481,5.9269,0.4886,15.5261,43.0333,1611.1453,3.0748,7.1714,5.9098,-7.901,4.9697,-1.7123,-621.3658,0.1,-85.7823,684.8928,620.4645,0.1,72.8663
456273,,,1000,6686.7138,51.3347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456500,,,,,,50,48,6,115.0948,300.2665,-44.1823,-44.1823,6.0172,765.006,129016.9219,0.0003,2.9773,7.205,5.9867,0.4623,11.53,36.4919,2065.5686,3.0517,7.1771,5.9678,-10.88,10.4609,-1.4383,-619.4409,0.1,-148.8159,686.5362,617.4801,0.1,86.7055
457000,,,,,,50,49,8,111.5857,333.7822,-44.1823,-44.1823,5.9856,734.41,242385.8594,0.0003,3.4842,7.427,5.9969,0.4261,9.1974,32.3573,1301.4714,3.514,7.3844,5.9814,-7.5876,6.9951,-1.4079,-630.9026,0.1,-106.2576,685.7516,631.5031,0.1,56.9704
457273,,,1000,6714.3834,51.9841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457500,,,,,,50,49,9,110.4169,361.674,-44.1823,-44.1823,5.9104,945.098,219531.5156,0.0003,3.5806,7.1686,5.9595,0.457,10.7965,30.9162,2086.2732,3.5366,7.1523,5.949,-9.1326,4.7131,-1.306,-617.803,0.1,-38.9691,687.7094,617.2712,0.1,71.4946
458000,,,,,,50,48,7,127.3245,295.1508,-44.1823,-44.1823,5.9742,817.1892,177060.3906,0.0004,3.9068,7.1822,5.9419,0.4315,9.0867,27.7913,1163.75,3.8442,7.2258,5.9263,-9.373,6.625,-1.3002,-628.3798,0.1,-0.6999,686.5032,627.5933,0.1,59.1705
458273,,,1000,6706.4608,51.3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458500,,,,,,50,49,8,112.2159,357.5417,-44.1823,-44.1823,5.9353,1180.3364,201765.5,0.0003,3.3533,7.2161,5.9595,0.4928,10.6832,26.8689,1104.0673,3.4199,7.323,5.9502,-7.7692,7.1677,-1.1623,-629.6389,0.1,-27.2028,687.5797,629.5892,0.1,65.9979
459000,,,,,,50,48,7,121.0714,311.4961,-44.1823,-44.1823,6.0221,894.7305,191770.6719,0.0003,3.944,7.2784,5.9593,0.4548,12.06,40.5685,2179.4402,3.9137,7.2897,5.9431,-7.5248,7.9184,-1.4524,-622.075,0.1,-46.0096,688.3283,622.2168,0.1,69.8258
459273,,,1000,6683.373,51.1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459500,,,,,,50,48,7,120.2971,311.3538,-44.1823,-44.1823,5.9939,715.2822,170985.4375,0.0004,3.8665,7.2728,5.9567,0.4123,8.5332,56.4309,3430.4451,3.8223,7.2716,5.9313,-7.5587,5.274,-1.128,-624.1515,0.1,-64.4251,687.7142,622.2332,0.1,71.7089
460000,,,,,,50,49,8,116.8349,316.9845,-44.1823,-44.1823,5.9625,898.059,161046.5469,0.0003,3.603,7.1634,5.9694,0.4079,12.3798,40.0419,1406.718,3.6566,7.2523,5.9419,-8.241,8.3005,-1.0572,-618.69,0.1,-41.0563,686.3721,618.0453,0.1,70.2206
460000,6689.9438,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460273,,,1000,6720.6797,40.0658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460500,,,,,,50,50,8,98.0613,325.2338,-44.1823,-44.1823,5.9937,726.2981,119717.8984,0.0003,3.7924,7.2131,6.0457,0.4533,10.6235,19.1569,857.498,3.7968,7.1948,6.0216,-8.0877,5.1339,-1.6181,-633.2844,0.1,25.3801,685.3906,634.2166,0.1,69.1616
461000,,,,,,50,48,7,110.0885,319.5782,-44.1823,-44.1823,5.9508,762.4176,164356.2188,0.0003,3.6772,7.1553,6.024,0.4562,12.0122,31.0728,1459.7329,3.6652,7.1439,5.9926,-7.7184,5.9372,-1.8135,-628.4308,0.1,-3.5253,687.6641,627.9489,0.1,81.1525
461273,,,1000,6724.9616,50.6567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461500,,,,,,50,49,8,111.6207,326.4687,-44.1823,-44.1823,5.9804,1076.0273,103620.9922,0.0003,3.6619,7.1585,5.9925,0.4019,10.9689,24.9516,1054.6857,3.6334,7.2338,5.9761,-9.4465,7.0098,-1.4432,-627.7228,0.1,-20.9424,685.1984,627.6979,0.1,63.702
462000,,,,,,50,49,7,121.8201,320.8809,-44.1823,-44.1823,6.0331,899.5438,181599.2188,0.0003,3.4825,7.1829,5.9633,0.425,11.1584,35.1842,2043.834,3.5375,7.143,5.9445,-7.9456,7.2877,-1.4324,-624.1728,0.1,-26.277,685.848,623.3096,0.1,54.6988
462273,,,1000,6759.5978,50.8827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462500,,,,,,50,49,7,130.3701,284.4158,-44.1823,-44.1823,6.0122,676.0272,98756.7422,0.0004,4.0202,7.2782,5.9994,0.4575,11.9422,21.0605,1080.321,4.0727,7.2147,5.977,-6.3017,4.7556,-1.3344,-639.72,0.1,-76.7793,685.5655,640.7526,0.1,52.6255
463000,,,,,,50,48,6,122.8533,289.2275,-44.1823,-44.1823,6.0356,777.036,145925.8594,0.0003,3.4068,7.1509,5.9918,0.4261,8.5555,28.7431,1566.9761,3.3282,7.1895,5.9858,-7.882,5.0419,-1.5352,-636.7006,0.1,-25.0507,686.7419,636.3381,0.1,63.8541
463273,,,1000,6799.5663,51.3029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463500,,,,,,50,48,7,111.6282,288.569,-44.1823,-44.1823,6.0086,679.5557,142555.8281,0.0003,3.7318,7.2649,6.0198,0.4473,10.7423,35.8614,2435.8884,3.8716,7.2795,6.0027,-8.2444,6.2808,-1.2022,-629.9165,0.1,-45.4546,684.5812,630.2029,0.1,60.7939
464000,,,,,,50,48,7,120.6309,304.832,-44.1823,-44.1823,5.9897,874.902,160490.7812,0.0003,3.984,7.2453,6.0094,0.4218,17.3805,31.5059,1295.7369,3.9544,7.3206,5.9917,-12.94,6.1584,-1.255,-629.7273,0.1,-61.8573,684.0175,630.4541,0.1,61.8786
464273,,,1000,6768.7724,52.0044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464500,,,,,,50,48,6,120.9153,293.5656,-44.1823,-44.1823,5.9998,683.3536,182486.4219,0.0003,4.0336,7.1426,6.007,0.4381,9.1235,30.6531,1387.3314,4.1187,7.1902,5.9973,-8.0565,5.7641,-1.6188,-633.5842,0.1,-39.0827,683.7171,634.4218,0.1,53.7557
465000,,,,,,50,48,7,116.2687,278.7791,-44.1823,-44.1823,6.0134,605.9617,147854.5625,0.0003,3.3715,7.0421,6.0024,0.455,9.2546,33.9339,1745.4325,3.5581,7.0905,5.9807,-8.0566,5.1673,-1.1246,-620.1163,0.1,-36.8766,683.4957,618.7877,0.1,66.3112
465000,6719.8424,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465273,,,1000,6746.8213,39.8348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465500,,,,,,50,49,9,111.2158,348.3922,-44.1823,-44.1823,5.9132,941.6931,139481.0625,0.0003,4.2542,7.2462,6.0058,0.416,13.5989,32.3357,1444.0109,4.1397,7.3245,5.9878,-10.5075,4.8143,-1.4614,-629.7051,0.1,-57.7203,683.7797,629.1464,0.1,61.7241
466000,,,,,,50,49,8,104.814,305.3226,-44.1823,-44.1823,6.018,699.5719,86698.2812,0.0003,3.8014,7.2448,5.9573,0.4107,8.4024,26.105,1225.0768,3.8015,7.2927,5.9302,-9.9989,5.476,-1.5344,-630.651,0.1,-64.7949,682.7366,630.5334,0.1,69.5763
466273,,,1000,6769.7341,51.1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466500,,,,,,50,48,7,119.831,310.0665,-44.1823,-44.1823,6.0401,758.7843,149506.6562,0.0004,2.9507,7.1969,5.9633,0.4287,11.9522,40.6992,2582.3782,2.8599,7.2231,5.9425,-9.0628,9.6909,-1.5915,-628.8738,0.1,-17.876,682.5151,627.7977,0.1,76.0332
